"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","ESR (Equivalent Series Resistance)","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Frequency","Frequency Stability","Frequency Tolerance","Height - Seated (Max)","LastUpdated","Lifecycle Status","Load Capacitance","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Mode","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Type","Value"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-12.000MHZ-B2-T/535-9067-1-ND/675584,"","","","","","","","",CRYSTAL 12.0000MHZ 18PF SMD,"","50 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","12MHz",±50ppm,±20ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.477000",Active,"18pF",Abracon LLC,ABLS-12.000MHZ-B2-T,"1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"91",Active,"0.24","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-9067-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"12MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-14.7456MHZ-20-B-4-Y-T/535-15007-1-ND/9998084,"","","","","","","","",CRYSTAL 14.7456MHZ 20PF SMD,"","50 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","14.7456MHz",±30ppm,±30ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.473000",Active,"20pF",Abracon LLC,ABLS-14.7456MHZ-20-B-4-Y-T,"1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"92",Active,"0.17","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-15007-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"14.7456MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-16.000MHZ-B4-T/535-10226-1-ND/2184261,"","","","","","","","",CRYSTAL 16.0000MHZ 18PF SMD,"","40 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","16MHz",±50ppm,±30ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.470000",Active,"18pF",Abracon LLC,ABLS-16.000MHZ-B4-T,"1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"93",Active,"0.18","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-10226-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"16MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-8.000MHZ-B4-T/535-10212-1-ND/2184247,"","","","","","","","",CRYSTAL 8.0000MHZ 18PF SMD,"","80 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","8MHz",±50ppm,±30ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.457000",Active,"18pF",Abracon LLC,ABLS-8.000MHZ-B4-T,"1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"94",Active,"0.18","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-10212-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"8MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-4.000MHZ-B4-T/535-10202-1-ND/2184237,"","","","","","","","",CRYSTAL 4.0000MHZ 18PF SMD,"","180 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","4MHz",±50ppm,±30ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.453000",Active,"18pF",Abracon LLC,ABLS-4.000MHZ-B4-T,"1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"95",Active,"0.18","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-10202-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"4MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-25.000MHZ-B4-F-T/535-10235-1-ND/2184270,"","","","","","","","",CRYSTAL 25.0000MHZ 18PF SMD,"","40 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","25MHz",±50ppm,±30ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.450000",Active,"18pF",Abracon LLC,ABLS-25.000MHZ-B4-F-T,"1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"96",Active,"0.18","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-10235-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"25MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-3.6864MHZ-B2-T/535-9082-1-ND/675599,"","","","","","","","",CRYSTAL 3.6864MHZ 18PF SMD,"","180 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","3.6864MHz",±50ppm,±20ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.447000",Active,"18pF",Abracon LLC,ABLS-3.6864MHZ-B2-T,"1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"97",Active,"0.24","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-9082-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"3.6864MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-8.000MHZ-D-T/535-13445-2-ND/5980041,"","","","","","","","",CRYSTAL 8.0000MHZ 18PF SMD,"","80 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","8MHz",±50ppm,±50ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.427000",Active,"18pF",Abracon LLC,ABLS-8.000MHZ-D-T,"",Surface Mount,Fundamental,-40°C ~ 85°C,HC-49/US,TapeAndReel,"98",Active,"0.18","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-13445-2-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"8MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-10.000MHZ-B4-T/535-10215-1-ND/2184250,"","","","","","","","",CRYSTAL 10.0000MHZ 18PF SMD,"","50 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","10MHz",±50ppm,±30ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.423000",Active,"18pF",Abracon LLC,ABLS-10.000MHZ-B4-T,"1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"99",Active,"0.18","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-10215-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"10MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-3.6864MHZ-B4-T/535-10201-1-ND/2184236,"","","","","","","","",CRYSTAL 3.6864MHZ 18PF SMD,"","180 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","3.6864MHz",±50ppm,±30ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.420000",Active,"18pF",Abracon LLC,ABLS-3.6864MHZ-B4-T,"1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"100",Active,"0.18","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-10201-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"3.6864MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-6.000MHZ-B4-T/535-10208-1-ND/2184243,"","","","","","","","",CRYSTAL 6.0000MHZ 18PF SMD,"","100 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","6MHz",±50ppm,±30ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.417000",Active,"18pF",Abracon LLC,ABLS-6.000MHZ-B4-T,"1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"101",Active,"0.18","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-10208-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"6MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-13.000MHZ-B4-T/535-10220-1-ND/2184255,"","","","","","","","",CRYSTAL 13.0000MHZ 18PF SMD,"","50 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","13MHz",±50ppm,±30ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.413000",Active,"18pF",Abracon LLC,ABLS-13.000MHZ-B4-T,"1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"102",Active,"0.18","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-10220-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"13MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-7.3728MHZ-T/535-13444-1-ND/5980120,"","","","","","","","",CRYSTAL 7.3728MHZ 18PF SMD,"","100 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","7.3728MHz",±50ppm,±50ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.410000",Active,"18pF",Abracon LLC,ABLS-7.3728MHZ-T,"",Surface Mount,Fundamental,"",HC-49/US,TapeAndReel,"103",Active,"0.18","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-13444-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"7.3728MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-24.000MHZ-B4-T/535-10233-1-ND/2184268,"","","","","","","","",CRYSTAL 24.0000MHZ 18PF SMD,"","40 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","24MHz",±50ppm,±30ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.403000",Active,"18pF",Abracon LLC,ABLS-24.000MHZ-B4-T,"1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"104",Active,"0.18","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-10233-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"24MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-9.216MHZ-B4-T/535-10213-1-ND/2184248,"","","","","","","","",CRYSTAL 9.2160MHZ 18PF SMD,"","60 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","9.216MHz",±50ppm,±30ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.383000",Active,"18pF",Abracon LLC,ABLS-9.216MHZ-B4-T,"1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"105",Active,"0.18","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-10213-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"9.216MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-3.579545MHZ-B4-T/535-10200-1-ND/2184235,"","","","","","","","",CRYSTAL 3.579545MHZ 18PF SMD,"","180 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","3.579545MHz",±50ppm,±30ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.380000",Active,"18pF",Abracon LLC,ABLS-3.579545MHZ-B4-T,"1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"106",Active,"0.18","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-10200-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"3.579545MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-4.194304MHZ-B4-T/535-10203-1-ND/2184238,"","","","","","","","",CRYSTAL 4.194304MHZ 18PF SMD,"","180 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","4.194304MHz",±50ppm,±30ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.377000",Active,"18pF",Abracon LLC,ABLS-4.194304MHZ-B4-T,"1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"107",Active,"0.18","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-10203-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"4.194304MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-7.3728MHZ-B4-T/535-10211-1-ND/2184246,"","","","","","","","",CRYSTAL 7.3728MHZ 18PF SMD,"","100 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","7.3728MHz",±50ppm,±30ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.373000",Active,"18pF",Abracon LLC,ABLS-7.3728MHZ-B4-T,"1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"108",Active,"0.18","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-10211-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"7.3728MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-28.63636MHZ-B4-F-T/535-10237-1-ND/2184272,"","","","","","","","",CRYSTAL 28.63636MHZ 18PF SMD,"","40 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","28.63636MHz",±50ppm,±30ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.353000",Active,"18pF",Abracon LLC,ABLS-28.63636MHZ-B4-F-T,"1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"109",Active,"0.18","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-10237-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"28.63636MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-14.7456MHZ-B4H-T/535-13414-1-ND/5980091,"","","","","","","","",CRYSTAL 14.7456MHZ 18PF SMD,"","50 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","14.7456MHz",±35ppm,±30ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.340000",Active,"18pF",Abracon LLC,ABLS-14.7456MHZ-B4H-T,"",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"110",Active,"0.18","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-13414-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"14.7456MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-11.0592MHZ-T/535-14323-1-ND/8543572,"","","","","","","","",CRYSTAL 11.0592MHZ 18PF SMD,"","50 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","11.0592MHz",±50ppm,±50ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.330000",Active,"18pF",Abracon LLC,ABLS-11.0592MHZ-T,"",Surface Mount,Fundamental,"",HC-49/US,TapeAndReel,"111",Active,"0.18","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-14323-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"11.0592MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-6.7458MHZ-B4-T/535-10210-1-ND/2184245,"","","","","","","","",CRYSTAL 6.7458MHZ 18PF SMD,"","100 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","6.7458MHz",±50ppm,±30ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.327000",Active,"18pF",Abracon LLC,ABLS-6.7458MHZ-B4-T,"1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"112",Active,"0.18","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-10210-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"6.7458MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-16.384MHZ-B4-T/535-10227-1-ND/2184262,"","","","","","","","",CRYSTAL 16.3840MHZ 18PF SMD,"","40 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","16.384MHz",±50ppm,±30ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.323000",Active,"18pF",Abracon LLC,ABLS-16.384MHZ-B4-T,"1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"113",Active,"0.18","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-10227-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"16.384MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-4.9152MHZ-T/535-13442-1-ND/5980118,"","","","","","","","",CRYSTAL 4.9152MHZ 18PF SMD,"","180 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","4.9152MHz",±50ppm,±50ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.310000",Active,"18pF",Abracon LLC,ABLS-4.9152MHZ-T,"",Surface Mount,Fundamental,"",HC-49/US,TapeAndReel,"114",Active,"0.18","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-13442-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"4.9152MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-8.000MHZ-B4H-T/535-15002-1-ND/9998079,"","","","","","","","",CRYSTAL 8.0000MHZ 18PF SMD,"","80 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","8MHz",±35ppm,±30ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.297000",Active,"18pF",Abracon LLC,ABLS-8.000MHZ-B4H-T,"",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"115",Active,"0.18","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-15002-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"8MHz"
=Value,Datasheet,https://abracon.com/Resonators/abls.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ABLS-8.192MHZ-B2-T/535-9090-1-ND/675607,"","","","","","","","",CRYSTAL 8.1920MHZ 18PF SMD,"","80 Ohms",footprints/Crystals/PCB - CRYSTALS - ABRACON ABLS.PCBLIB,"","",ABRACON ABLS,"","","8.192MHz",±50ppm,±20ppm,"0.165 (4.20mm)","2020-09-02 01:21:45.277000",Active,"18pF",Abracon LLC,ABLS-8.192MHZ-B2-T,"1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"116",Active,"0.24","",ABLS,"0.449 L x 0.185 W (11.40mm x 4.70mm)",DigiKey,"535-9090-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON CRYSTAL ABLS.SCHLIB,ABRACON CRYSTAL ABLS,MHz Crystal,"8.192MHz"
