"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"15uF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/United%20Chemi-Con%20PDFs/NTS_NTF_Series_E1002W.pdf,DigiKey Link,http://digikey.com/product-detail/en/united-chemi-con/KTS250B156M43N0T00/565-4692-1-ND/6210777,"","","","","","","","",CAP CER 15UF 25V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.373000","","",Active,United Chemi-Con,KTS250B156M43N0T00,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.54","",NTS,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"565-4692-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±20%,"","15uF","25V"
General Purpose,"6.8uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C4532X7R1H685M250KB/445-1449-1-ND/569115,"","","","","","","","",CAP CER 6.8UF 50V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.357000","","",Active,TDK Corporation,C4532X7R1H685M250KB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.56","",C,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-1449-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±20%,"","6.8uF","50V"
General Purpose,"10uF",=Value,Datasheet,http://datasheets.avx.com/cx5r.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18123D106KAT2A/478-1644-1-ND/564676,"","","","","","","","",CAP CER 10UF 25V X5R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.353000","","",Active,AVX Corporation,"18123D106KAT2A","1","Surface Mount, MLCC",-55°C ~ 85°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.57","",-,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"478-1644-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.110 (2.79mm)",±10%,"","10uF","25V"
General Purpose,"33uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C4532X7R1C336M250KC/445-3924-1-ND/1923431,"","","","","","","","",CAP CER 33UF 16V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.330000","","",Active,TDK Corporation,C4532X7R1C336M250KC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.62","",C,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-3924-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±20%,"","33uF","16V"
Boardflex Sensitive,"2.2uF",=Value,Datasheet,http://datasheets.avx.com/FlexitermMLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18121C225KAZ2A/478-3599-1-ND/1024952,"","","","","","","","",CAP CER 2.2UF 100V X7R 1812,"1812 (4532 Metric)","",Soft Termination,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.327000","","",Active,AVX Corporation,"18121C225KAZ2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.62","",FLEXITERM®,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"478-3599-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.79mm)",±10%,"","2.2uF","100V"
General Purpose,"4.7uF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18125C475KAT2A/478-5787-1-ND/2136379,"","","","","","","","",CAP CER 4.7UF 50V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.310000","","",Active,AVX Corporation,"18125C475KAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.65","",-,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"478-5787-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.79mm)",±10%,"","4.7uF","50V"
Boardflex Sensitive,"1uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C4532X7T2E105M250KE/445-6835-1-ND/2616466,"","","","","","","","",CAP CER 1UF 250V X7T 1812,"1812 (4532 Metric)","",Soft Termination,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.297000","","",Active,TDK Corporation,C4532X7T2E105M250KE,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.83","",C,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-6835-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.110 (2.80mm)",±20%,"","1uF","250V"
General Purpose,"2.2uF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18125C225KAT2A/478-2567-1-ND/717512,"","","","","","","","",CAP CER 2.2UF 50V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.293000","","",Active,AVX Corporation,"18125C225KAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.50","",-,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"478-2567-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.79mm)",±10%,"","2.2uF","50V"
"SMPS Filtering, Boardflex Sensitive","3300pF",=Value,Datasheet,http://datasheets.avx.com/HV-FlexitermMLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1812HC332KAZ1A/478-5947-1-ND/2183493,"","","","","","","","",CAP CER 3300PF 3KV X7R 1812,"1812 (4532 Metric)","","Soft Termination, High Voltage",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.290000","","",Active,AVX Corporation,"1812HC332KAZ1A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.51","",FLEXITERM®,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"478-5947-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±10%,"","3300pF","3000V (3kV)"
Automotive,"1uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA8P3X7T2E105M250KA/445-13130-1-ND/3954796,"","","","","","","","",CAP CER 1UF 250V X7T 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.277000","","",Active,TDK Corporation,CGA8P3X7T2E105M250KA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.51",AEC-Q200,CGA,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-13130-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.110 (2.80mm)",±20%,"","1uF","250V"
General Purpose,"1500pF",=Value,Datasheet,http://www.vishay.com/docs/45228/hvseries.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-vitramon/HV1812Y152KXVATHV/720-1550-1-ND/6137133,"","","","","","","","",CAP CER 1500PF 4KV X7R 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.273000","","",Active,Vishay Vitramon,HV1812Y152KXVATHV,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.54","",HV,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"720-1550-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.106 (2.70mm)",±10%,"","1500pF","4000V (4kV)"
General Purpose,"22uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C4532JB1E226M250KA/445-11950-1-ND/3953616,"","","","","","","","",CAP CER 22UF 25V JB 1812,"1812 (4532 Metric)","",Low ESL,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.270000","","",Active,TDK Corporation,C4532JB1E226M250KA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.56","",C,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-11950-1-ND","","","","","","","","","","",,capacitors\capacitor,JB,"0.110 (2.80mm)",±20%,"","22uF","25V"
General Purpose,"0.068uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C4532C0G2A683J250KA/445-2355-1-ND/789864,"","","","","","","","",CAP CER 0.068UF 100V C0G 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.257000","","",Active,TDK Corporation,C4532C0G2A683J250KA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.65","",C,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-2355-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.110 (2.80mm)",±5%,"","0.068uF","100V"
General Purpose,"6.8uF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/United%20Chemi-Con%20PDFs/NTS_NTF_Series_E1002W.pdf,DigiKey Link,http://digikey.com/product-detail/en/united-chemi-con/KTS500B685M43N0T00/565-4703-1-ND/6210819,"","","","","","","","",CAP CER 6.8UF 50V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.253000","","",Active,United Chemi-Con,KTS500B685M43N0T00,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.67","",NTS,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"565-4703-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±20%,"","6.8uF","50V"
Boardflex Sensitive,"0.47uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C4532X7T2W474M230KE/445-6836-1-ND/2616467,"","","","","","","","",CAP CER 0.47UF 450V X7T 1812,"1812 (4532 Metric)","",Soft Termination,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.233000","","",Active,TDK Corporation,C4532X7T2W474M230KE,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.71","",C,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-6836-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.102 (2.60mm)",±20%,"","0.47uF","450V"
Safety,"1000pF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/885352211003.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885352211003/732-10344-1-ND/6140857,"","","","","","","","",CAP CER 1000PF 250VAC X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.220000","","",Active,Würth Elektronik,"885352211003","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"1.93","X1, Y2",WCAP-CSSA,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"732-10344-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.106 (2.70mm)",±10%,"","1000pF","250V"
High Reliability,"0.1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/specsheet/C1812K104J3EML7189.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/M3253507E1Z104JZMBTR/1001-2510-1-ND/8567157,"","","","","","","","",CAP CER 0.1UF 25V C0G/NP0 1812,"1812 (4532 Metric)",M (1%),Low ESL,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.200000","","",Active,KEMET,M3253507E1Z104JZMBTR,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"4.80","","Military, MIL-PRF-32535","0.178 L x 0.126 W (4.52mm x 3.20mm)",DigiKey,"1001-2510-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.110 (2.79mm)",±5%,"","0.1uF","25V"
Downhole,"1200pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812H122JGGACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812H122JGGACTU/399-11275-1-ND/4505007,"","","","","","","","",CAP CER 1200PF 2KV C0G/NP0 1812,"1812 (4532 Metric)","","Low ESL, High Voltage, High Temperature",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.190000","","",Active,KEMET,C1812H122JGGACTU,"1","Surface Mount, MLCC",-55°C ~ 200°C,"1812 (4532 Metric)",TapeAndReel,Active,"7.98","",SMD Indust C0G HVHT200C,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-11275-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.106 (2.70mm)",±5%,"","1200pF","2000V (2kV)"
High Reliability,"1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/M3253507E2A105KRMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/M3253507E2A105KRMB/1001-2523-1-ND/9566205,"","","","","","","","",CAP CER 1UF 50V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.180000","","",Active,KEMET,M3253507E2A105KRMB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"10.05","","Military, MIL-PRF-32535","0.178 L x 0.126 W (4.52mm x 3.20mm)",DigiKey,"1001-2523-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.79mm)",±10%,"","1uF","50V"
High Reliability,"4.7uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/M3253507E2X475KRMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/M3253507E2X475KRMB/1001-2524-1-ND/9566206,"","","","","","","","",CAP CER 4.7UF 10V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.170000","","",Active,KEMET,M3253507E2X475KRMB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"14.18","","Military, MIL-PRF-32535","0.178 L x 0.126 W (4.52mm x 3.20mm)",DigiKey,"1001-2524-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.79mm)",±10%,"","4.7uF","10V"
General Purpose,"1000pF",=Value,Datasheet,https://www.johansondielectrics.com/downloads/catalog/johanson-dielectrics-product-catalog.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-dielectrics-inc/302S43W102KV4E/709-1055-1-ND/1556460,"","","","","","","","",CAP CER 1000PF 3KV X7R 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.163000","","",Active,Johanson Dielectrics Inc.,"302S43W102KV4E","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.28","",-,"0.180 L x 0.125 W (4.57mm x 3.17mm)",DigiKey,"709-1055-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±10%,"","1000pF","3000V (3kV)"
General Purpose,"2200pF",=Value,Datasheet,http://datasheets.avx.com/AVX-HV_MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1812HC222KAT1A/478-4733-1-ND/1795334,"","","","","","","","",CAP CER 2200PF 3KV X7R 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.160000","","",Active,AVX Corporation,"1812HC222KAT1A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.32","",-,"0.181 L x 0.126 W (4.60mm x 3.20mm)",DigiKey,"478-4733-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±10%,"","2200pF","3000V (3kV)"
General Purpose,"2.2uF",=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/mlcc01_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/HMK432B7225KM-T/587-1404-1-ND/931181,"","","","","","","","",CAP CER 2.2UF 100V X7R 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.143000","","",Active,Taiyo Yuden,HMK432B7225KM-T,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.33","",M,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"587-1404-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.106 (2.70mm)",±10%,"","2.2uF","100V"
"SMPS Filtering, Boardflex Sensitive","8200pF",=Value,Datasheet,http://datasheets.avx.com/HV-FlexitermMLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1812GC822KAZ1A/478-5950-1-ND/2183496,"","","","","","","","",CAP CER 8200PF 2KV X7R 1812,"1812 (4532 Metric)","","Soft Termination, High Voltage",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.140000","","",Active,AVX Corporation,"1812GC822KAZ1A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.35","",FLEXITERM®,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"478-5950-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±10%,"","8200pF","2000V (2kV)"
General Purpose,"6800pF",=Value,Datasheet,https://www.johansondielectrics.com/downloads/catalog/johanson-dielectrics-product-catalog.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-dielectrics-inc/202S43W682KV4E/709-1309-1-ND/2237066,"","","","","","","","",CAP CER 6800PF 2KV X7R 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.120000","","",Active,Johanson Dielectrics Inc.,"202S43W682KV4E","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.35","",-,"0.180 L x 0.125 W (4.57mm x 3.18mm)",DigiKey,"709-1309-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±10%,"","6800pF","2000V (2kV)"
General Purpose,"330pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_highvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C4532C0G3F331K250KA/445-2382-1-ND/789891,"","","","","","","","",CAP CER 330PF 3KV C0G 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.103000","","",Active,TDK Corporation,C4532C0G3F331K250KA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.36","",C,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-2382-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.110 (2.80mm)",±10%,"","330pF","3000V (3kV)"
General Purpose,"470pF",=Value,Datasheet,http://www.vishay.com/docs/45228/hvseries.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-vitramon/HV1812Y471KXMATHV/720-1555-1-ND/6137138,"","","","","","","","",CAP CER 470PF 5KV X7R 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.083000","","",Active,Vishay Vitramon,HV1812Y471KXMATHV,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.36","",HV,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"720-1555-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.106 (2.70mm)",±10%,"","470pF","5000V (5kV)"
General Purpose,"3300pF",=Value,Datasheet,http://datasheets.avx.com/AVX-HV_MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1812HC332KAT1A/478-5948-1-ND/2183494,"","","","","","","","",CAP CER 3300PF 3KV X7R 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.080000","","",Active,AVX Corporation,"1812HC332KAT1A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.37","",-,"0.181 L x 0.126 W (4.60mm x 3.20mm)",DigiKey,"478-5948-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±10%,"","3300pF","3000V (3kV)"
General Purpose,"10000pF",=Value,Datasheet,https://www.johansondielectrics.com/downloads/catalog/johanson-dielectrics-product-catalog.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-dielectrics-inc/102S43W103KV4E/709-1057-1-ND/1556462,"","","","","","","","",CAP CER 10000PF 1KV X7R 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.077000","","",Active,Johanson Dielectrics Inc.,"102S43W103KV4E","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.38","",-,"0.180 L x 0.125 W (4.57mm x 3.17mm)",DigiKey,"709-1057-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±10%,"","10000pF","1000V (1kV)"
General Purpose,"0.022uF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Johanson%20Dielectrics/High_Voltage_MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-dielectrics-inc/501S43W223KV4E/709-1050-1-ND/1556455,"","","","","","","","",CAP CER 0.022UF 500V X7R 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.073000","","",Active,Johanson Dielectrics Inc.,"501S43W223KV4E","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.36","",-,"0.180 L x 0.125 W (4.57mm x 3.17mm)",DigiKey,"709-1050-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±10%,"","0.022uF","500V"
Safety,"2200pF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/885362211015.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885362211015/732-10345-1-ND/6140858,"","","","","","","","",CAP CER 2200PF 250VAC X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.060000","","",Active,Würth Elektronik,"885362211015","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.37","X2, Y3",WCAP-CSSA,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"732-10345-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±10%,"","2200pF","250V"
General Purpose,"0.027uF",=Value,Datasheet,http://datasheets.avx.com/AVX-HV_MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1812AC273KAT1A/478-2992-1-ND/808191,"","","","","","","","",CAP CER 0.027UF 1KV X7R 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.057000","","",Active,AVX Corporation,"1812AC273KAT1A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.37","",-,"0.181 L x 0.126 W (4.60mm x 3.20mm)",DigiKey,"478-2992-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±10%,"","0.027uF","1000V (1kV)"
General Purpose,"10uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C4532X5R1E106M250KA/445-3926-1-ND/1923433,"","","","","","","","",CAP CER 10UF 25V X5R 1812,"1812 (4532 Metric)","",Low ESL,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:12.053000","","",Active,TDK Corporation,C4532X5R1E106M250KA,"1","Surface Mount, MLCC",-55°C ~ 85°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.45","",C,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-3926-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.110 (2.80mm)",±20%,"","10uF","25V"
