"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Current - Collector Cutoff (Max)","Current - Collector (Ic) (Max)","DC Current Gain (hFE) (Min) @ Ic, Vce","Description","Device Package","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Frequency - Transition","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Power - Max","Price","Series","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Transistor Type","Type","Value","Vce Saturation (Max) @ Ib, Ic","Voltage - Collector Emitter Breakdown (Max)"
=Part Number,Datasheet,https://toshiba.semicon-storage.com/info/docget.jsp?did=19314&prodName=2SC4738,DigiKey Link,http://digikey.com/product-detail/en/toshiba-semiconductor-and-storage/2SC4738-GRLF/2SC4738-GRLFCT-ND/4516717,"","","","","","","","","100nA (ICBO)","150mA","200 @ 2mA, 6V",TRANS NPN 50V 0.15A SSM,"",footprints/Leaded - SOT/PCB - LEADED - SOT - TOSHIBA SC-75.PCBLIB,"","",TOSHIBA SC-75,"","","80MHz","2020-09-02 01:30:04.270000",Active,Toshiba Semiconductor and Storage,"2SC4738-GR,LF","1",Surface Mount,"125°C (TJ)","SC-75, SOT-416",TapeAndReel,"30",Active,"100mW","0.04",-,DigiKey,"2SC4738-GRLFCT-ND","","","","","","","","","","",SSM,symbols/BJT/SCH - BJT - TOSHIBA NPN SC-75.SchLib,TOSHIBA NPN SC-75,NPN,"","","250mV @ 10mA, 100mA","50V"
=Part Number,Datasheet,https://toshiba.semicon-storage.com/info/docget.jsp?did=19314&prodName=2SC4738,DigiKey Link,http://digikey.com/product-detail/en/toshiba-semiconductor-and-storage/2SC4738-YLF/2SC4738-YLFCT-ND/4304242,"","","","","","","","","100nA (ICBO)","150mA","120 @ 2mA, 6V",TRANS NPN 50V 0.15A SSM,"",footprints/Leaded - SOT/PCB - LEADED - SOT - TOSHIBA SC-75.PCBLIB,"","",TOSHIBA SC-75,"","","80MHz","2020-09-02 01:30:04.283000",Active,Toshiba Semiconductor and Storage,"2SC4738-Y,LF","1",Surface Mount,"125°C (TJ)","SC-75, SOT-416",TapeAndReel,"31",Active,"100mW","0.04",-,DigiKey,"2SC4738-YLFCT-ND","","","","","","","","","","",SSM,symbols/BJT/SCH - BJT - TOSHIBA NPN SC-75.SchLib,TOSHIBA NPN SC-75,NPN,"","","250mV @ 10mA, 100mA","50V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MMBT2222ATT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MMBT2222ATT1G/MMBT2222ATT1GOSCT-ND/1967146,"","","","","","","","","","600mA","100 @ 150mA, 10V",TRANS NPN 40V 0.6A SC75-3,"",footprints/Leaded - SOT/PCB - LEADED - SOT - ON SEMICONDUCTOR SC-75.PCBLIB,"","",ON SEMICONDUCTOR SC-75,"","","300MHz","2020-09-02 01:30:03.747000",Active,ON Semiconductor,MMBT2222ATT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"SC-75, SOT-416",TapeAndReel,"32",Active,"150mW","0.02",-,DigiKey,MMBT2222ATT1GOSCT-ND,"","","","","","","","","","","SC-75, SOT-416",symbols/BJT/SCH - BJT - ON SEMI NPN SC-75.SchLib,ON SEMI NPN SC-75,NPN,"","","1V @ 50mA, 500mA","40V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/2SC4617-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/S2SC4617G/S2SC4617GOSCT-ND/8538863,"","","","","","","","","500nA (ICBO)","100mA","120 @ 1mA, 6V",TRANS NPN 50V 0.1A SC75-3,"",footprints/Leaded - SOT/PCB - LEADED - SOT - ON SEMICONDUCTOR SC-75.PCBLIB,"","",ON SEMICONDUCTOR SC-75,"","","180MHz","2020-09-02 01:30:03.767000",Active,ON Semiconductor,S2SC4617G,"1",Surface Mount,"150°C (TJ)","SC-75, SOT-416",TapeAndReel,"33",Active,"125mW","0.09",-,DigiKey,S2SC4617GOSCT-ND,"","","","","","","","","","","SC-75, SOT-416",symbols/BJT/SCH - BJT - ON SEMI NPN SC-75.SchLib,ON SEMI NPN SC-75,NPN,"","","400mV @ 5mA, 60mA","50V"
=Part Number,Datasheet,https://www.onsemi.com/pub/Collateral/MMBT3904TT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MMBT3904TT1G/MMBT3904TT1GOSCT-ND/1139815,"","","","","","","","","","200mA","100 @ 10mA, 1V",TRANS NPN 40V 0.2A SOT416,"",footprints/Leaded - SOT/PCB - LEADED - SOT - ON SEMICONDUCTOR SC-75.PCBLIB,"","",ON SEMICONDUCTOR SC-75,"","","300MHz","2020-09-02 01:30:03.780000",Active,ON Semiconductor,MMBT3904TT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"SC-75, SOT-416",TapeAndReel,"34",Active,"300mW","0.02",-,DigiKey,MMBT3904TT1GOSCT-ND,"","","","","","","","","","","SC-75, SOT-416",symbols/BJT/SCH - BJT - ON SEMI NPN SC-75.SchLib,ON SEMI NPN SC-75,NPN,"","","300mV @ 5mA, 50mA","40V"
=Part Number,Datasheet,//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/MMBT2222LT1-D.pdf,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MMBT2222ATT3G/MMBT2222ATT3GOSCT-ND/9086854,"","","","","","","","","10nA (ICBO)","600mA","100 @ 150mA, 10V",TRANS NPN 40V 0.6A SC75-3,"",footprints/Leaded - SOT/PCB - LEADED - SOT - ON SEMICONDUCTOR SC-75.PCBLIB,"","",ON SEMICONDUCTOR SC-75,"","","300MHz","2020-09-02 01:30:03.793000",Active,ON Semiconductor,MMBT2222ATT3G,"1",Surface Mount,-55°C ~ 150°C (TJ),"SC-75, SOT-416",TapeAndReel,"35",Active,"150mW","0.03",-,DigiKey,MMBT2222ATT3GOSCT-ND,"","","","","","","","","","","SC-75, SOT-416",symbols/BJT/SCH - BJT - ON SEMI NPN SC-75.SchLib,ON SEMI NPN SC-75,NPN,"","","1V @ 50mA, 500mA","40V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MMBT2222ATT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/NSVMMBT2222ATT1G/NSVMMBT2222ATT1GOSCT-ND/8538779,"","","","","","","","","","600mA","100 @ 150mA, 10V",TRANS NPN 40V 0.6A SC75,"",footprints/Leaded - SOT/PCB - LEADED - SOT - ON SEMICONDUCTOR SC-75.PCBLIB,"","",ON SEMICONDUCTOR SC-75,"","","300MHz","2020-09-02 01:30:03.803000",Active,ON Semiconductor,NSVMMBT2222ATT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"SC-75, SOT-416",TapeAndReel,"36",Active,"150mW","0.07",-,DigiKey,NSVMMBT2222ATT1GOSCT-ND,"","","","","","","","","","","SC-75, SOT-416",symbols/BJT/SCH - BJT - ON SEMI NPN SC-75.SchLib,ON SEMI NPN SC-75,NPN,"","","1V @ 50mA, 500mA","40V"
=Part Number,Datasheet,https://www.onsemi.com/pub/Collateral/MMBT3904TT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/SMMBT3904TT1G/SMMBT3904TT1GOSCT-ND/8538915,"","","","","","","","","","200mA","100 @ 10mA, 1V",TRANS NPN 40V 0.2A SOT416,"",footprints/Leaded - SOT/PCB - LEADED - SOT - ON SEMICONDUCTOR SC-75.PCBLIB,"","",ON SEMICONDUCTOR SC-75,"","","300MHz","2020-09-02 01:30:03.813000",Active,ON Semiconductor,SMMBT3904TT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"SC-75, SOT-416",TapeAndReel,"37",Active,"300mW","0.07","Automotive, AEC-Q101",DigiKey,SMMBT3904TT1GOSCT-ND,"","","","","","","","","","","SC-75, SOT-416",symbols/BJT/SCH - BJT - ON SEMI NPN SC-75.SchLib,ON SEMI NPN SC-75,NPN,"","","300mV @ 5mA, 50mA","40V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BC847ATT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BC847BTT1G/BC847BTT1GOSCT-ND/917835,"","","","","","","","","15nA (ICBO)","100mA","200 @ 2mA, 5V",TRANS NPN 45V 0.1A SC75-3,"",footprints/Leaded - SOT/PCB - LEADED - SOT - ON SEMICONDUCTOR SC-75.PCBLIB,"","",ON SEMICONDUCTOR SC-75,"","","100MHz","2020-09-02 01:30:03.827000",Active,ON Semiconductor,BC847BTT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"SC-75, SOT-416",TapeAndReel,"38",Active,"225mW","0.02",-,DigiKey,BC847BTT1GOSCT-ND,"","","","","","","","","","","SC-75, SOT-416",symbols/BJT/SCH - BJT - ON SEMI NPN SC-75.SchLib,ON SEMI NPN SC-75,NPN,"","","600mV @ 5mA, 100mA","45V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/BCX41.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/BCX41TA/BCX41TADICT-ND/4505338,"","","","","","","","","100nA","800mA","25 @ 100µA, 1V",TRANS NPN 125V 0.8A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","100MHz","2020-09-02 01:30:05.590000",Active,Diodes Incorporated,BCX41TA,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"39",Active,"330mW","0.07",-,DigiKey,BCX41TADICT-ND,"","","","","","","","","","",SOT-23,symbols/BJT/SCH - BJT - DIODES INC NPN SOT-23-3.SchLib,DIODES INC NPN SOT-23-3,NPN,"","","900mV @ 30mA, 300mA","125V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/APT17.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/APT17NTR-G1/APT17NTR-G1DICT-ND/5371909,"","","","","","","","","","50mA","20 @ 10mA, 20V",TRANS NPN 480V SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","","2020-09-02 01:30:05.613000",Active,Diodes Incorporated,APT17NTR-G1,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"40",Active,"200mW","0.06",-,DigiKey,APT17NTR-G1DICT-ND,"","","","","","","","","","",SOT-23,symbols/BJT/SCH - BJT - DIODES INC NPN SOT-23-3.SchLib,DIODES INC NPN SOT-23-3,NPN,"","","","480V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ds30292.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/MMBT123S-7-F/MMBT123S-FDICT-ND/815722,"","","","","","","","","1µA (ICBO)","1A","150 @ 100mA, 1V",TRANS NPN 18V 1A SOT23-3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","100MHz","2020-09-02 01:30:05.630000",Active,Diodes Incorporated,MMBT123S-7-F,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"41",Active,"300mW","0.06","Automotive, AEC-Q101",DigiKey,MMBT123S-FDICT-ND,"","","","","","","","","","",SOT-23-3,symbols/BJT/SCH - BJT - DIODES INC NPN SOT-23-3.SchLib,DIODES INC NPN SOT-23-3,NPN,"","","500mV @ 30mA, 300mA","18V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/FMMT458.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/FMMT458QTA/FMMT458QTADICT-ND/8545988,"","","","","","","","","100nA","225mA","100 @ 50mA, 10V",TRANS NPN 400V 0.225A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","50MHz","2020-09-02 01:30:05.643000",Active,Diodes Incorporated,FMMT458QTA,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"42",Active,"500mW","0.18",-,DigiKey,FMMT458QTADICT-ND,"","","","","","","","","","",SOT-23-3,symbols/BJT/SCH - BJT - DIODES INC NPN SOT-23-3.SchLib,DIODES INC NPN SOT-23-3,NPN,"","","500mV @ 6mA, 50mA","400V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/FMMTL619.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/FMMTL619TA/FMMTL619TADICT-ND/1211571,"","","","","","","","","10nA","1.25A","200 @ 500mA, 5V",TRANS NPN 50V 1.25A SOT23-3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","180MHz","2020-09-02 01:30:05.653000",Active,Diodes Incorporated,FMMTL619TA,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"43",Active,"500mW","0.14",-,DigiKey,FMMTL619TADICT-ND,"","","","","","","","","","",SOT-23-3,symbols/BJT/SCH - BJT - DIODES INC NPN SOT-23-3.SchLib,DIODES INC NPN SOT-23-3,NPN,"","","330mV @ 125mA, 1.25A","50V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ds31390.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DNLS160-7/DNLS160DICT-ND/1964776,"","","","","","","","","100nA","1A","200 @ 500mA, 5V",TRANS NPN 60V 1A SOT23-3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","270MHz","2020-09-02 01:30:05.670000",Active,Diodes Incorporated,DNLS160-7,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",CutTape,"44",Active,"300mW","0.45",-,DigiKey,DNLS160DICT-ND,"","","","","","","","","","",SOT-23-3,symbols/BJT/SCH - BJT - DIODES INC NPN SOT-23-3.SchLib,DIODES INC NPN SOT-23-3,NPN,"","","250mV @ 100mA, 1A","60V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/DSS4160T.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DSS4160TQ-7/DSS4160TQ-7DICT-ND/5223251,"","","","","","","","","100nA","1A","200 @ 500mA, 5V",TRANS NPN 60V LOW SAT SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","150MHz","2020-09-02 01:30:05.680000",Active,Diodes Incorporated,DSS4160TQ-7,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"45",Active,"725mW","0.10",-,DigiKey,DSS4160TQ-7DICT-ND,"","","","","","","","","","",SOT-23,symbols/BJT/SCH - BJT - DIODES INC NPN SOT-23-3.SchLib,DIODES INC NPN SOT-23-3,NPN,"","","280mV @ 100mA, 1A","60V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ZXTN5551FL.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/ZXTN5551FLTA/ZXTN5551FLCT-ND/1873986,"","","","","","","","","50nA (ICBO)","600mA","80 @ 10mA, 5V",TRANS NPN 160V 0.6A SOT23-3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","130MHz","2020-09-02 01:30:05.693000",Active,Diodes Incorporated,ZXTN5551FLTA,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",CutTape,"46",Active,"330mW","0.45",-,DigiKey,ZXTN5551FLCT-ND,"","","","","","","","","","",SOT-23-3,symbols/BJT/SCH - BJT - DIODES INC NPN SOT-23-3.SchLib,DIODES INC NPN SOT-23-3,NPN,"","","200mV @ 5mA, 50mA","160V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ZXTN23015CFH.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/ZXTN23015CFHTA/ZXTN23015CFHCT-ND/1089924,"","","","","","","","","20nA (ICBO)","6A","200 @ 500mA, 2V",TRANS NPN 15V 6A SOT23-3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","235MHz","2020-09-02 01:30:05.710000",Active,Diodes Incorporated,ZXTN23015CFHTA,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"47",Active,"1.25W","0.32",-,DigiKey,ZXTN23015CFHCT-ND,"","","","","","","","","","",SOT-23-3,symbols/BJT/SCH - BJT - DIODES INC NPN SOT-23-3.SchLib,DIODES INC NPN SOT-23-3,NPN,"","","180mV @ 120mA, 6A","15V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/FMMT459Q.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/FMMT459QTA/FMMT459QTADICT-ND/4868804,"","","","","","","","","100nA","150mA","50 @ 30mA, 10V",TRANS NPN 450V 0.15A SOT23-3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","50MHz","2020-09-02 01:30:05.733000",Active,Diodes Incorporated,FMMT459QTA,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"48",Active,"806mW","0.23",-,DigiKey,FMMT459QTADICT-ND,"","","","","","","","","","",SOT-23-3,symbols/BJT/SCH - BJT - DIODES INC NPN SOT-23-3.SchLib,DIODES INC NPN SOT-23-3,NPN,"","","90mV @ 6mA, 50mA","450V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ZXTN25060BFH.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/ZXTN25060BFHTA/ZXTN25060BFHCT-ND/1043604,"","","","","","","","","50nA (ICBO)","3.5A","100 @ 10mA, 2V",TRANS NPN 60V 3.5A SOT23-3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","185MHz","2020-09-02 01:30:05.750000",Active,Diodes Incorporated,ZXTN25060BFHTA,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"49",Active,"1.25W","0.23",-,DigiKey,ZXTN25060BFHCT-ND,"","","","","","","","","","",SOT-23-3,symbols/BJT/SCH - BJT - DIODES INC NPN SOT-23-3.SchLib,DIODES INC NPN SOT-23-3,NPN,"","","175mV @ 350mA, 3.5A","60V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ZXTN25020DFH.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/ZXTN25020DFHTA/ZXTN25020DFHDICT-ND/1089927,"","","","","","","","","50nA (ICBO)","4.5A","300 @ 10mA, 2V",TRANS NPN 20V 4.5A SOT23-3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","215MHz","2020-09-02 01:30:05.767000",Active,Diodes Incorporated,ZXTN25020DFHTA,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"50",Active,"1.25W","0.23",-,DigiKey,ZXTN25020DFHDICT-ND,"","","","","","","","","","",SOT-23-3,symbols/BJT/SCH - BJT - DIODES INC NPN SOT-23-3.SchLib,DIODES INC NPN SOT-23-3,NPN,"","","265mV @ 90mA, 4.5A","20V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ZXTN2020F.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/ZXTN2020FTA/ZXTN2020FCT-ND/1089920,"","","","","","","","","20nA (ICBO)","4A","100 @ 1A, 2V",TRANS NPN 100V 4A SOT23-3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","130MHz","2020-09-02 01:30:05.787000",Active,Diodes Incorporated,ZXTN2020FTA,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"51",Active,"1.2W","0.32",-,DigiKey,ZXTN2020FCT-ND,"","","","","","","","","","",SOT-23-3,symbols/BJT/SCH - BJT - DIODES INC NPN SOT-23-3.SchLib,DIODES INC NPN SOT-23-3,NPN,"","","150mV @ 400mA, 4A","100V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ZXT11N20DF.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/ZXT11N20DFTA/ZXT11N20DFCT-ND/307956,"","","","","","","","","100nA","2.5A","300 @ 100mA, 2V",TRANS NPN 20V 2.5A SOT23-3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","160MHz","2020-09-02 01:30:05.807000",Active,Diodes Incorporated,ZXT11N20DFTA,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"52",Active,"625mW","0.25",-,DigiKey,ZXT11N20DFCT-ND,"","","","","","","","","","",SOT-23-3,symbols/BJT/SCH - BJT - DIODES INC NPN SOT-23-3.SchLib,DIODES INC NPN SOT-23-3,NPN,"","","130mV @ 250mA, 2.5A","20V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ZXTN25050DFH.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/ZXTN25050DFHTA/ZXTN25050DFHCT-ND/1043605,"","","","","","","","","50nA (ICBO)","4A","300 @ 10mA, 2V",TRANS NPN 50V 4A SOT23-3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","200MHz","2020-09-02 01:30:05.820000",Active,Diodes Incorporated,ZXTN25050DFHTA,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"53",Active,"1.25W","0.23",-,DigiKey,ZXTN25050DFHCT-ND,"","","","","","","","","","",SOT-23-3,symbols/BJT/SCH - BJT - DIODES INC NPN SOT-23-3.SchLib,DIODES INC NPN SOT-23-3,NPN,"","","210mV @ 400mA, 4A","50V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ZXTN25100DFH.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/ZXTN25100DFHTA/ZXTN25100DFHCT-ND/1137308,"","","","","","","","","50nA (ICBO)","2.5A","300 @ 10mA, 2V",TRANS NPN 100V 2.5A SOT23-3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","175MHz","2020-09-02 01:30:05.843000",Active,Diodes Incorporated,ZXTN25100DFHTA,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"54",Active,"1.25W","0.23",-,DigiKey,ZXTN25100DFHCT-ND,"","","","","","","","","","",SOT-23-3,symbols/BJT/SCH - BJT - DIODES INC NPN SOT-23-3.SchLib,DIODES INC NPN SOT-23-3,NPN,"","","330mV @ 250mA, 2.5A","100V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ZXTN25100BFH.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/ZXTN25100BFHTA/ZXTN25100BFHCT-ND/1043603,"","","","","","","","","50nA (ICBO)","3A","100 @ 10mA, 2V",TRANS NPN 100V 3A SOT23-3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","160MHz","2020-09-02 01:30:05.863000",Active,Diodes Incorporated,ZXTN25100BFHTA,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"55",Active,"1.25W","0.23",-,DigiKey,ZXTN25100BFHCT-ND,"","","","","","","","","","",SOT-23-3,symbols/BJT/SCH - BJT - DIODES INC NPN SOT-23-3.SchLib,DIODES INC NPN SOT-23-3,NPN,"","","250mV @ 300mA, 3A","100V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/FMMT617.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/FMMT617TA/FMMT617CT-ND/243277,"","","","","","","","","100nA","3A","300 @ 200mA, 2V",TRANS NPN 15V 3A SOT23-3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","120MHz","2020-09-02 01:30:05.887000",Active,Diodes Incorporated,FMMT617TA,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"56",Active,"625mW","0.20",-,DigiKey,FMMT617CT-ND,"","","","","","","","","","",SOT-23-3,symbols/BJT/SCH - BJT - DIODES INC NPN SOT-23-3.SchLib,DIODES INC NPN SOT-23-3,NPN,"","","200mV @ 50mA, 3A","15V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/FMMT624.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/FMMT624TC/FMMT624TCDICT-ND/7605293,"","","","","","","","","100nA","1A","300 @ 200mA, 10V",TRANS NPN 125V 1A SOT23-3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","155MHz","2020-09-02 01:30:05.907000",Active,Diodes Incorporated,FMMT624TC,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"57",Active,"625mW","0.17",-,DigiKey,FMMT624TCDICT-ND,"","","","","","","","","","",SOT-23-3,symbols/BJT/SCH - BJT - DIODES INC NPN SOT-23-3.SchLib,DIODES INC NPN SOT-23-3,NPN,"","","250mV @ 50mA, 1A","125V"
