"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Current - Reverse Leakage @ Vr","Description","Device Package","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Impedance (Max) (Zzt)","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Power - Max","Price","Series","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Tolerance","Type","Value","Voltage - Forward (Vf) (Max) @ If","Voltage - Zener (Nom) (Vz)"
=Part Number,Datasheet,http://www.comchiptech.com/admin/files/product/ACZRC53xxB-G%20Series%20RevD.pdf,DigiKey Link,http://digikey.com/product-detail/en/comchip-technology/ACZRC5365B-G/641-1557-1-ND/5013762,"","","","","","","","","500nA @ 27.4V",DIODE ZENER 36V 5W SMC,"",footprints/Diodes/PCB - DIODES - DO214AB SMC.PCBLIB,"","",DO214AB SMC,"","","11 Ohms","2020-09-02 01:19:15.663000",Active,Comchip Technology,ACZRC5365B-G,"1",Surface Mount,-55°C ~ 150°C,"DO-214AB, SMC",TapeAndReel,"1130",Active,"5W","0.26","Automotive, AEC-Q101",DigiKey,"641-1557-1-ND","","","","","","","","","","",SMC (DO-214AB),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 1A","36V"
=Part Number,Datasheet,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMZ5342B.PDF,DigiKey Link,http://digikey.com/product-detail/en/central-semiconductor-corp/CMZ5366B-TR13-PBFREE/1514-CMZ5366BTR13PBFREECT-ND/4807129,"","","","","","","","","500nA @ 29.7V",DIODE ZENER 39V 2W SMC,"",footprints/Diodes/PCB - DIODES - DO214AB SMC.PCBLIB,"","",DO214AB SMC,"","","14 Ohms","2020-09-02 01:19:15.650000",Active,Central Semiconductor Corp,CMZ5366B TR13 PBFREE,"1",Surface Mount,-65°C ~ 150°C,"DO-214AB, SMC",CutTape,"1131",Active,"2W","0.98",-,DigiKey,"1514-CMZ5366BTR13PBFREECT-ND","","","","","","","","","","",SMC,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 1A","39V"
=Part Number,Datasheet,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMZ5342B.PDF,DigiKey Link,http://digikey.com/product-detail/en/central-semiconductor-corp/CMZ5348B-TR13-PBFREE/1514-CMZ5348BTR13PBFREECT-ND/4807128,"","","","","","","","","5µA @ 8.4V",DIODE ZENER 11V 2W SMC,"",footprints/Diodes/PCB - DIODES - DO214AB SMC.PCBLIB,"","",DO214AB SMC,"","","2.5 Ohms","2020-09-02 01:19:15.647000",Active,Central Semiconductor Corp,CMZ5348B TR13 PBFREE,"1",Surface Mount,-65°C ~ 150°C,"DO-214AB, SMC",TapeAndReel,"1132",Active,"2W","0.41",-,DigiKey,"1514-CMZ5348BTR13PBFREECT-ND","","","","","","","","","","",SMC,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 1A","11V"
=Part Number,Datasheet,http://www.comchiptech.com/admin/files/product/CZRC5340B-G Thru CZRC5388B-G  RevC.pdf,DigiKey Link,http://digikey.com/product-detail/en/comchip-technology/CZRC5366B-G/641-1535-2-ND/4902712,"","","","","","","","","500nA @ 29.7V",DIODE ZENER 39V 5W DO214AB,"",footprints/Diodes/PCB - DIODES - DO214AB SMC.PCBLIB,"","",DO214AB SMC,"","","14 Ohms","2020-09-02 01:19:15.640000",Active,Comchip Technology,CZRC5366B-G,"3000",Surface Mount,-55°C ~ 150°C,"DO-214AB, SMC",TapeAndReel,"1133",Active,"5W","0.26",-,DigiKey,"641-1535-2-ND","","","","","","","","","","",DO-214AB (SMC),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 1A","39V"
=Part Number,Datasheet,http://www.comchiptech.com/admin/files/product/ACZRC53xxB-G%20Series%20RevD.pdf,DigiKey Link,http://digikey.com/product-detail/en/comchip-technology/ACZRC5369B-G/641-1915-1-ND/7100810,"","","","","","","","","500nA @ 38.8V",ZENER DIODES 51V 5W SMC AEC-Q101,"",footprints/Diodes/PCB - DIODES - DO214AB SMC.PCBLIB,"","",DO214AB SMC,"","","27 Ohms","2020-09-02 01:19:15.633000",Active,Comchip Technology,ACZRC5369B-G,"1",Surface Mount,-55°C ~ 150°C,"DO-214AB, SMC",TapeAndReel,"1134",Active,"5W","0.26","Automotive, AEC-Q101",DigiKey,"641-1915-1-ND","","","","","","","","","","",DO-214AB (SMC),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 1A","51V"
=Part Number,Datasheet,https://www.taiwansemi.com/products/datasheet/1PGSMC5348%20SERIES_B1805.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiwan-semiconductor-corporation/1PGSMC5359HR7G/1PGSMC5359HR7GCT-ND/7623276,"","","","","","","","","500nA @ 18.2V",DIODE ZENER 24V 5W DO214AB,"",footprints/Diodes/PCB - DIODES - DO214AB SMC.PCBLIB,"","",DO214AB SMC,"","","4 Ohms","2020-09-02 01:19:15.630000",Active,Taiwan Semiconductor Corporation,"1PGSMC5359HR7G","1",Surface Mount,-55°C ~ 175°C (TJ),"DO-214AB, SMC",TapeAndReel,"1135",Active,"5W","0.39",-,DigiKey,"1PGSMC5359HR7GCT-ND","","","","","","","","","","",DO-214AB (SMC),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","","24V"
=Part Number,Datasheet,http://www.comchiptech.com/admin/files/product/ACZRC53xxB-G%20Series%20RevD.pdf,DigiKey Link,http://digikey.com/product-detail/en/comchip-technology/ACZRC5359B-G/641-1556-1-ND/5013761,"","","","","","","","","500nA @ 18.2V",DIODE ZENER 24V 5W SMC,"",footprints/Diodes/PCB - DIODES - DO214AB SMC.PCBLIB,"","",DO214AB SMC,"","","3.5 Ohms","2020-09-02 01:19:15.623000",Active,Comchip Technology,ACZRC5359B-G,"1",Surface Mount,-55°C ~ 150°C,"DO-214AB, SMC",TapeAndReel,"1136",Active,"5W","0.26","Automotive, AEC-Q101",DigiKey,"641-1556-1-ND","","","","","","","","","","",SMC (DO-214AB),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 1A","24V"
=Part Number,Datasheet,http://www.smc-diodes.com/propdf/1SMA4741-4764%20N0194%20REV.C.pdf,DigiKey Link,http://digikey.com/product-detail/en/smc-diode-solutions/1SMA4761-GT3TR/1655-2286-1-ND/10384676,"","","","","","","","","5µA @ 56V",DIODE ZENER 75V 1W SMA,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","175 Ohms","2020-09-02 01:19:19.597000",Active,SMC Diode Solutions,"1SMA4761-GT3TR","1",Surface Mount,-65°C ~ 150°C,"DO-214AC, SMA",TapeAndReel,"1137",Active,"1W","0.07",-,DigiKey,"1655-2286-1-ND","","","","","","","","","","",SMA (DO-214AC),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 200mA","75V"
=Part Number,Datasheet,https://www.taiwansemi.com/products/datasheet/1PGSMA%20SERIES_A1707.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiwan-semiconductor-corporation/1PGSMA200ZHR3G/1PGSMA200ZHR3GCT-ND/8600469,"","","","","","","","","1µA @ 152V",DIODE ZENER,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","1.5 kOhms","2020-09-02 01:19:19.593000",Active,Taiwan Semiconductor Corporation,"1PGSMA200ZHR3G","1",Surface Mount,-55°C ~ 175°C (TJ),"DO-214AC, SMA",TapeAndReel,"1138",Active,"1.25W","0.11","Automotive, AEC-Q101",DigiKey,"1PGSMA200ZHR3GCT-ND","","","","","","","","","","",DO-214AC (SMA),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 200mA","200V"
=Part Number,Datasheet,https://www.taiwansemi.com/products/datasheet/1PGSMA%20SERIES_A1707.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiwan-semiconductor-corporation/1PGSMA150ZHR3G/1PGSMA150ZHR3GCT-ND/8600463,"","","","","","","","","1µA @ 114V",DIODE ZENER,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","1 kOhms","2020-09-02 01:19:19.587000",Active,Taiwan Semiconductor Corporation,"1PGSMA150ZHR3G","1",Surface Mount,-55°C ~ 175°C (TJ),"DO-214AC, SMA",TapeAndReel,"1139",Active,"1.25W","0.11","Automotive, AEC-Q101",DigiKey,"1PGSMA150ZHR3GCT-ND","","","","","","","","","","",DO-214AC (SMA),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 200mA","150V"
=Part Number,Datasheet,https://www.taiwansemi.com/products/datasheet/1PGSMA%20SERIES_A1707.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiwan-semiconductor-corporation/1PGSMA180ZHR3G/1PGSMA180ZHR3GCT-ND/8600467,"","","","","","","","","1µA @ 136.8V",DIODE ZENER,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","1.2 kOhms","2020-09-02 01:19:19.583000",Active,Taiwan Semiconductor Corporation,"1PGSMA180ZHR3G","1",Surface Mount,-55°C ~ 175°C (TJ),"DO-214AC, SMA",TapeAndReel,"1140",Active,"1.25W","0.11","Automotive, AEC-Q101",DigiKey,"1PGSMA180ZHR3GCT-ND","","","","","","","","","","",DO-214AC (SMA),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 200mA","180V"
=Part Number,Datasheet,https://www.taiwansemi.com/products/datasheet/1PGSMA%20SERIES_A1707.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiwan-semiconductor-corporation/1PGSMA4741HR3G/1PGSMA4741HR3GCT-ND/8600472,"","","","","","","","","1µA @ 8.4V",DIODE ZENER,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","8 Ohms","2020-09-02 01:19:19.580000",Active,Taiwan Semiconductor Corporation,"1PGSMA4741HR3G","1",Surface Mount,-55°C ~ 175°C (TJ),"DO-214AC, SMA",TapeAndReel,"1141",Active,"1.25W","0.11","Automotive, AEC-Q101",DigiKey,"1PGSMA4741HR3GCT-ND","","","","","","","","","","",DO-214AC (SMA),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 200mA","11V"
=Part Number,Datasheet,https://www.taiwansemi.com/products/datasheet/1PGSMA%20SERIES_A1707.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiwan-semiconductor-corporation/1PGSMA4748HR3G/1PGSMA4748HR3GCT-ND/8600484,"","","","","","","","","1µA @ 16.7V",DIODE ZENER,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","23 Ohms","2020-09-02 01:19:19.577000",Active,Taiwan Semiconductor Corporation,"1PGSMA4748HR3G","1",Surface Mount,-55°C ~ 175°C (TJ),"DO-214AC, SMA",TapeAndReel,"1142",Active,"1.25W","0.11","Automotive, AEC-Q101",DigiKey,"1PGSMA4748HR3GCT-ND","","","","","","","","","","",DO-214AC (SMA),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 200mA","22V"
=Part Number,Datasheet,https://www.taiwansemi.com/products/datasheet/1PGSMA%20SERIES_A1707.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiwan-semiconductor-corporation/1PGSMA4749HR3G/1PGSMA4749HR3GCT-ND/8600486,"","","","","","","","","1µA @ 18.2V",DIODE ZENER,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","25 Ohms","2020-09-02 01:19:19.573000",Active,Taiwan Semiconductor Corporation,"1PGSMA4749HR3G","1",Surface Mount,-55°C ~ 175°C (TJ),"DO-214AC, SMA",TapeAndReel,"1143",Active,"1.25W","0.11","Automotive, AEC-Q101",DigiKey,"1PGSMA4749HR3GCT-ND","","","","","","","","","","",DO-214AC (SMA),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 200mA","24V"
=Part Number,Datasheet,https://www.taiwansemi.com/products/datasheet/1PGSMA%20SERIES_A1707.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiwan-semiconductor-corporation/1PGSMA4750HR3G/1PGSMA4750HR3GCT-ND/8600488,"","","","","","","","","1µA @ 20.6V",DIODE ZENER,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","35 Ohms","2020-09-02 01:19:19.570000",Active,Taiwan Semiconductor Corporation,"1PGSMA4750HR3G","1",Surface Mount,-55°C ~ 175°C (TJ),"DO-214AC, SMA",TapeAndReel,"1144",Active,"1.25W","0.11","Automotive, AEC-Q101",DigiKey,"1PGSMA4750HR3GCT-ND","","","","","","","","","","",DO-214AC (SMA),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 200mA","27V"
=Part Number,Datasheet,https://www.taiwansemi.com/products/datasheet/1PGSMA%20SERIES_A1707.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiwan-semiconductor-corporation/1PGSMA4751HR3G/1PGSMA4751HR3GCT-ND/8600490,"","","","","","","","","1µA @ 22.8V",DIODE ZENER,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","40 Ohms","2020-09-02 01:19:19.563000",Active,Taiwan Semiconductor Corporation,"1PGSMA4751HR3G","1",Surface Mount,-55°C ~ 175°C (TJ),"DO-214AC, SMA",TapeAndReel,"1145",Active,"1.25W","0.11","Automotive, AEC-Q101",DigiKey,"1PGSMA4751HR3GCT-ND","","","","","","","","","","",DO-214AC (SMA),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 200mA","30V"
=Part Number,Datasheet,https://www.taiwansemi.com/products/datasheet/1PGSMA%20SERIES_A1707.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiwan-semiconductor-corporation/1PGSMA4754HR3G/1PGSMA4754HR3GCT-ND/8600496,"","","","","","","","","1µA @ 29.7V",DIODE ZENER,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","60 Ohms","2020-09-02 01:19:19.560000",Active,Taiwan Semiconductor Corporation,"1PGSMA4754HR3G","1",Surface Mount,-55°C ~ 175°C (TJ),"DO-214AC, SMA",TapeAndReel,"1146",Active,"1.25W","0.11","Automotive, AEC-Q101",DigiKey,"1PGSMA4754HR3GCT-ND","","","","","","","","","","",DO-214AC (SMA),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 200mA","39V"
=Part Number,Datasheet,https://www.taiwansemi.com/products/datasheet/1PGSMA%20SERIES_A1707.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiwan-semiconductor-corporation/1PGSMA4763HR3G/1PGSMA4763HR3GCT-ND/8600510,"","","","","","","","","1µA @ 69.2V",DIODE ZENER,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","250 Ohms","2020-09-02 01:19:19.557000",Active,Taiwan Semiconductor Corporation,"1PGSMA4763HR3G","1",Surface Mount,-55°C ~ 175°C (TJ),"DO-214AC, SMA",TapeAndReel,"1147",Active,"1.25W","0.11","Automotive, AEC-Q101",DigiKey,"1PGSMA4763HR3GCT-ND","","","","","","","","","","",DO-214AC (SMA),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 200mA","91V"
=Part Number,Datasheet,https://www.taiwansemi.com/products/datasheet/1PGSMA%20SERIES_A1707.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiwan-semiconductor-corporation/1PGSMA160ZHR3G/1PGSMA160ZHR3GCT-ND/8600465,"","","","","","","","","1µA @ 121.6V",DIODE ZENER,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","1.1 kOhms","2020-09-02 01:19:19.553000",Active,Taiwan Semiconductor Corporation,"1PGSMA160ZHR3G","1",Surface Mount,-55°C ~ 175°C (TJ),"DO-214AC, SMA",TapeAndReel,"1148",Active,"1.25W","0.11","Automotive, AEC-Q101",DigiKey,"1PGSMA160ZHR3GCT-ND","","","","","","","","","","",DO-214AC (SMA),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 200mA","160V"
=Part Number,Datasheet,https://www.taiwansemi.com/products/datasheet/1PGSMA%20SERIES_A1707.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiwan-semiconductor-corporation/1PGSMA4740HR3G/1PGSMA4740HR3GCT-ND/8600470,"","","","","","","","","5µA @ 7.6V",DIODE ZENER,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","7 Ohms","2020-09-02 01:19:19.547000",Active,Taiwan Semiconductor Corporation,"1PGSMA4740HR3G","1",Surface Mount,-55°C ~ 175°C (TJ),"DO-214AC, SMA",TapeAndReel,"1149",Active,"1.25W","0.11","Automotive, AEC-Q101",DigiKey,"1PGSMA4740HR3GCT-ND","","","","","","","","","","",DO-214AC (SMA),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 200mA","10V"
=Part Number,Datasheet,https://www.taiwansemi.com/products/datasheet/1PGSMA%20SERIES_A1707.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiwan-semiconductor-corporation/1PGSMA4744HR3G/1PGSMA4744HR3GCT-ND/8600476,"","","","","","","","","1µA @ 11.4V",DIODE ZENER,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","14 Ohms","2020-09-02 01:19:19.543000",Active,Taiwan Semiconductor Corporation,"1PGSMA4744HR3G","1",Surface Mount,-55°C ~ 175°C (TJ),"DO-214AC, SMA",TapeAndReel,"1150",Active,"1.25W","0.11","Automotive, AEC-Q101",DigiKey,"1PGSMA4744HR3GCT-ND","","","","","","","","","","",DO-214AC (SMA),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 200mA","15V"
=Part Number,Datasheet,https://www.taiwansemi.com/products/datasheet/1PGSMA%20SERIES_A1707.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiwan-semiconductor-corporation/1PGSMA4745HR3G/1PGSMA4745HR3GCT-ND/8600478,"","","","","","","","","1µA @ 12.2V",DIODE ZENER,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","16 Ohms","2020-09-02 01:19:19.540000",Active,Taiwan Semiconductor Corporation,"1PGSMA4745HR3G","1",Surface Mount,-55°C ~ 175°C (TJ),"DO-214AC, SMA",TapeAndReel,"1151",Active,"1.25W","0.11","Automotive, AEC-Q101",DigiKey,"1PGSMA4745HR3GCT-ND","","","","","","","","","","",DO-214AC (SMA),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 200mA","16V"
=Part Number,Datasheet,https://www.taiwansemi.com/products/datasheet/1PGSMA%20SERIES_A1707.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiwan-semiconductor-corporation/1PGSMA4752HR3G/1PGSMA4752HR3GCT-ND/8600492,"","","","","","","","","1µA @ 25.1V",DIODE ZENER,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","45 Ohms","2020-09-02 01:19:19.537000",Active,Taiwan Semiconductor Corporation,"1PGSMA4752HR3G","1",Surface Mount,-55°C ~ 175°C (TJ),"DO-214AC, SMA",TapeAndReel,"1152",Active,"1.25W","0.11","Automotive, AEC-Q101",DigiKey,"1PGSMA4752HR3GCT-ND","","","","","","","","","","",DO-214AC (SMA),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 200mA","33V"
=Part Number,Datasheet,https://www.mccsemi.com/pdf/Products/SMAJ4733A-SMAJ4764A(DO-214AC).pdf,DigiKey Link,http://digikey.com/product-detail/en/micro-commercial-co/SMAJ4737A-TP/SMAJ4737A-TPMSCT-ND/950528,"","","","","","","","","10µA @ 5V",DIODE ZENER 7.5V 1W DO214AC,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","4 Ohms","2020-09-02 01:19:19.533000",Active,Micro Commercial Co,SMAJ4737A-TP,"1",Surface Mount,-65°C ~ 150°C,"DO-214AC, SMA",TapeAndReel,"1153",Active,"1W","0.10",-,DigiKey,SMAJ4737A-TPMSCT-ND,"","","","","","","","","","",DO-214AC (SMA),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 100mA","7.5V"
=Part Number,Datasheet,https://www.mccsemi.com/pdf/Products/SMAZ5V1%20-%20SMAZ39(DO-214AC).pdf,DigiKey Link,http://digikey.com/product-detail/en/micro-commercial-co/SMAZ9V1-TP/SMAZ9V1-TPMSCT-ND/1793423,"","","","","","","","","5µA @ 7V",DIODE ZENER 9.1V 1W DO214AC,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","4 Ohms","2020-09-02 01:19:19.530000",Active,Micro Commercial Co,SMAZ9V1-TP,"1",Surface Mount,-65°C ~ 150°C,"DO-214AC, SMA",TapeAndReel,"1154",Active,"1W","0.09",-,DigiKey,SMAZ9V1-TPMSCT-ND,"","","","","","","","","","",DO-214AC (SMAJ),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 200mA","9.1V"
=Part Number,Datasheet,https://www.mccsemi.com/pdf/Products/SMAZ5V1%20-%20SMAZ39(DO-214AC).pdf,DigiKey Link,http://digikey.com/product-detail/en/micro-commercial-co/SMAZ8V2-TP/SMAZ8V2-TPMSCT-ND/1793422,"","","","","","","","","5µA @ 6V",DIODE ZENER 8.2V 1W DO214AC,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","2 Ohms","2020-09-02 01:19:19.523000",Active,Micro Commercial Co,SMAZ8V2-TP,"1",Surface Mount,-65°C ~ 150°C,"DO-214AC, SMA",TapeAndReel,"1155",Active,"1W","0.09",-,DigiKey,SMAZ8V2-TPMSCT-ND,"","","","","","","","","","",DO-214AC (SMAJ),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 200mA","8.2V"
=Part Number,Datasheet,https://www.mccsemi.com/pdf/Products/SMAZ5V1%20-%20SMAZ39(DO-214AC).pdf,DigiKey Link,http://digikey.com/product-detail/en/micro-commercial-co/SMAZ15-TP/SMAZ15-TPMSCT-ND/1793415,"","","","","","","","","1µA @ 11.4V",DIODE ZENER 15V 1W DO214AC,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","10 Ohms","2020-09-02 01:19:19.520000",Active,Micro Commercial Co,SMAZ15-TP,"1",Surface Mount,-65°C ~ 150°C,"DO-214AC, SMA",TapeAndReel,"1156",Active,"1W","0.09",-,DigiKey,SMAZ15-TPMSCT-ND,"","","","","","","","","","",DO-214AC (SMAJ),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 200mA","15V"
=Part Number,Datasheet,https://www.mccsemi.com/pdf/Products/SMAZ5V1%20-%20SMAZ39(DO-214AC).pdf,DigiKey Link,http://digikey.com/product-detail/en/micro-commercial-co/SMAZ33-TP/SMAZ33-TPMSCT-ND/1636201,"","","","","","","","","500nA @ 25.1V",DIODE ZENER 33V 1W DO214AC,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","15 Ohms","2020-09-02 01:19:19.517000",Active,Micro Commercial Co,SMAZ33-TP,"1",Surface Mount,-65°C ~ 150°C,"DO-214AC, SMA",TapeAndReel,"1157",Active,"1W","0.09",-,DigiKey,SMAZ33-TPMSCT-ND,"","","","","","","","","","",DO-214AC (SMAJ),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 200mA","33V"
=Part Number,Datasheet,https://www.mccsemi.com/pdf/Products/SMAZ5V1%20-%20SMAZ39(DO-214AC).pdf,DigiKey Link,http://digikey.com/product-detail/en/micro-commercial-co/SMAZ18-TP/SMAZ18-TPMSCT-ND/1636195,"","","","","","","","","500nA @ 13.7V",DIODE ZENER 18V 1W DO214AC,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","15 Ohms","2020-09-02 01:19:19.513000",Active,Micro Commercial Co,SMAZ18-TP,"1",Surface Mount,-65°C ~ 150°C,"DO-214AC, SMA",TapeAndReel,"1158",Active,"1W","0.09",-,DigiKey,SMAZ18-TPMSCT-ND,"","","","","","","","","","",DO-214AC (SMAJ),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 200mA","18V"
=Part Number,Datasheet,https://www.mccsemi.com/pdf/Products/SMAZ5V1%20-%20SMAZ39(DO-214AC).pdf,DigiKey Link,http://digikey.com/product-detail/en/micro-commercial-co/SMAZ7V5-TP/SMAZ7V5-TPMSCT-ND/1793421,"","","","","","","","","5µA @ 5V",DIODE ZENER 7.5V 1W DO214AC,"",footprints/Diodes/PCB - DIODES - DO214AC SMA.PCBLIB,"","",DO214AC SMA,"","","2 Ohms","2020-09-02 01:19:19.510000",Active,Micro Commercial Co,SMAZ7V5-TP,"1",Surface Mount,-65°C ~ 150°C,"DO-214AC, SMA",TapeAndReel,"1159",Active,"1W","0.09",-,DigiKey,SMAZ7V5-TPMSCT-ND,"","","","","","","","","","",DO-214AC (SMAJ),symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.2V @ 200mA","7.5V"
