"Applications","Circuit Type","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Number of Pins","Number of Resistors","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Power Per Element","Price","Resistance (Ohms)","Resistor Matching Ratio","Resistor-Ratio-Drift","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Temperature Coefficient","Tolerance","Type","Value"
"DDRAM, SDRAM",Isolated,=Part Number,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/TC164-FR-0710KL/YAG3410CT-ND/5962232,"","","","","","","","",RES ARRAY 4 RES 10K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:23:31.340000",Active,Yageo,TC164-FR-0710KL,"1",Surface Mount,"8","4",-55°C ~ 155°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"891",Active,"62.5mW","0.02","10k","","",TC164,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,YAG3410CT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±1%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-4701F4LF/CAT16-4701F4LFCT-ND/3592883,"","","","","","","","",RES ARRAY 4 RES 4.7K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.024 (0.60mm)","2020-09-02 01:23:31.337000",Active,Bourns Inc.,CAT16-4701F4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"892",Active,"62.5mW","0.02","4.7k","","",CAT16,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,CAT16-4701F4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±1%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-1002F4LF/CAT16-1002F4LFCT-ND/3592886,"","","","","","","","",RES ARRAY 4 RES 10K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.024 (0.60mm)","2020-09-02 01:23:31.333000",Active,Bourns Inc.,CAT16-1002F4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"893",Active,"62.5mW","0.02","10k","","",CAT16,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,CAT16-1002F4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±1%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-1001F4LF/CAT16-1001F4LFCT-ND/3592889,"","","","","","","","",RES ARRAY 4 RES 1K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.024 (0.60mm)","2020-09-02 01:23:31.327000",Active,Bourns Inc.,CAT16-1001F4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"894",Active,"62.5mW","0.02","1k","","",CAT16,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,CAT16-1001F4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±1%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-47R0F4LF/CAT16-47R0F4LFCT-ND/3592975,"","","","","","","","",RES ARRAY 4 RES 47 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.024 (0.60mm)","2020-09-02 01:23:31.323000",Active,Bourns Inc.,CAT16-47R0F4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"895",Active,"62.5mW","0.02","47","","",CAT16,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,CAT16-47R0F4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±1%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-49R9F4LF/CAT16-49R9F4LFCT-ND/3592974,"","","","","","","","",RES ARRAY 4 RES 49.9 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.024 (0.60mm)","2020-09-02 01:23:31.320000",Active,Bourns Inc.,CAT16-49R9F4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"896",Active,"62.5mW","0.02","49.9","","",CAT16,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,CAT16-49R9F4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±1%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-33R0F4LF/CAT16-33R0F4LFCT-ND/3741156,"","","","","","","","",RES ARRAY 4 RES 33 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.024 (0.60mm)","2020-09-02 01:23:31.317000",Active,Bourns Inc.,CAT16-33R0F4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"897",Active,"62.5mW","0.01","33","","",CAT16,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,CAT16-33R0F4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±1%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-22R0F4LF/CAT16-22R0F4LFCT-ND/3592987,"","","","","","","","",RES ARRAY 4 RES 22 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.024 (0.60mm)","2020-09-02 01:23:31.313000",Active,Bourns Inc.,CAT16-22R0F4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"898",Active,"62.5mW","0.01","22","","",CAT16,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,CAT16-22R0F4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±1%,"",""
"",Isolated,=Part Number,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EXB-V8V124JV/Y4124CT-ND/155184,"","","","","","","","",RES ARRAY 4 RES 120K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:23:31.307000",Active,Panasonic Electronic Components,EXB-V8V124JV,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"899",Active,"62.5mW","0.01","120k","","",EXB,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,Y4124CT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EXB-V8V180JV/Y4180CT-ND/155138,"","","","","","","","",RES ARRAY 4 RES 18 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:23:31.303000",Active,Panasonic Electronic Components,EXB-V8V180JV,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"900",Active,"62.5mW","0.01","18","","",EXB,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,Y4180CT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EXB-V8V334JV/Y4334CT-ND/155189,"","","","","","","","",RES ARRAY 4 RES 330K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:23:31.300000",Active,Panasonic Electronic Components,EXB-V8V334JV,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"901",Active,"62.5mW","0.01","330k","","",EXB,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,Y4334CT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-163J4LF/CAT16-163J4LFCT-ND/9998875,"","","","","","","","",RES ARRAY 4 RES 16K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.024 (0.60mm)","2020-09-02 01:23:31.297000",Active,Bourns Inc.,CAT16-163J4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"902",Active,"62.5mW","0.03","16k","","",CAT16,"0.126 L x 0.061 W (3.20mm x 1.55mm)",DigiKey,CAT16-163J4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-2203F4LF/CAT16-2203F4LFCT-ND/3925488,"","","","","","","","",RES ARRAY 4 RES 220K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.024 (0.60mm)","2020-09-02 01:23:31.293000",Active,Bourns Inc.,CAT16-2203F4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"903",Active,"62.5mW","0.03","220k","","",CAT16,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,CAT16-2203F4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±1%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-51R0F4LF/CAT16-51R0F4LFCT-ND/5355705,"","","","","","","","",RES ARRAY 51 OHM 4 RES 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.024 (0.60mm)","2020-09-02 01:23:31.287000",Active,Bourns Inc.,CAT16-51R0F4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"904",Active,"62.5mW","0.09","51","","",CAT16,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,CAT16-51R0F4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±1%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-1502F4LF/CAT16-1502F4LFCT-ND/9998874,"","","","","","","","",RES ARRAY 4 RES 15K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.024 (0.60mm)","2020-09-02 01:23:31.283000",Active,Bourns Inc.,CAT16-1502F4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"905",Active,"62.5mW","0.09","15k","","",CAT16,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,CAT16-1502F4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±1%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://www.seielect.com/catalog/sei-racf.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RACF164DFT10K0/RACF164DFT10K0TR-ND/1743848,"","","","","","","","",RES ARRAY 4 RES 10K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.030 (0.75mm)","2020-09-02 01:23:31.263000",Active,Stackpole Electronics Inc,RACF164DFT10K0,"",Surface Mount,"8","4",-55°C ~ 155°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"906",Active,"62.5mW","0.05","10k","","",RACF,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,RACF164DFT10K0TR-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±1%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-473J4LF/CAT16-473J4LFCT-ND/3592872,"","","","","","","","",RES ARRAY 4 RES 47K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.024 (0.60mm)","2020-09-02 01:23:31.260000",Active,Bourns Inc.,CAT16-473J4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"907",Active,"62.5mW","0.01","47k","","",CAT16,"0.126 L x 0.061 W (3.20mm x 1.55mm)",DigiKey,CAT16-473J4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-390J4LF/CAT16-390J4LFCT-ND/3741157,"","","","","","","","",RES ARRAY 4 RES 39 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.024 (0.60mm)","2020-09-02 01:23:31.257000",Active,Bourns Inc.,CAT16-390J4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"908",Active,"62.5mW","0.01","39","","",CAT16,"0.126 L x 0.061 W (3.20mm x 1.55mm)",DigiKey,CAT16-390J4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EXB-V8V120JV/Y4120CT-ND/155136,"","","","","","","","",RES ARRAY 4 RES 12 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:23:31.253000",Active,Panasonic Electronic Components,EXB-V8V120JV,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"909",Active,"62.5mW","0.01","12","","",EXB,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,Y4120CT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-100J4LF/CAT16-100J4LFCT-ND/3592901,"","","","","","","","",RES ARRAY 4 RES 10 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.024 (0.60mm)","2020-09-02 01:23:31.247000",Active,Bourns Inc.,CAT16-100J4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"910",Active,"62.5mW","0.01","10","","",CAT16,"0.126 L x 0.061 W (3.20mm x 1.55mm)",DigiKey,CAT16-100J4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-153J4LF/CAT16-153J4LFCT-ND/3741145,"","","","","","","","",RES ARRAY 4 RES 15K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.024 (0.60mm)","2020-09-02 01:23:31.243000",Active,Bourns Inc.,CAT16-153J4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"911",Active,"62.5mW","0.01","15k","","",CAT16,"0.126 L x 0.061 W (3.20mm x 1.55mm)",DigiKey,CAT16-153J4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-562J4LF/CAT16-562J4LFCT-ND/4247641,"","","","","","","","",RES ARRAY 4 RES 5.6K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.024 (0.60mm)","2020-09-02 01:23:31.240000",Active,Bourns Inc.,CAT16-562J4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"912",Active,"62.5mW","0.01","5.6k","","",CAT16,"0.126 L x 0.061 W (3.20mm x 1.55mm)",DigiKey,CAT16-562J4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-150J4LF/CAT16-150J4LFCT-ND/3741144,"","","","","","","","",RES ARRAY 4 RES 15 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.024 (0.60mm)","2020-09-02 01:23:31.233000",Active,Bourns Inc.,CAT16-150J4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"913",Active,"62.5mW","0.01","15","","",CAT16,"0.126 L x 0.061 W (3.20mm x 1.55mm)",DigiKey,CAT16-150J4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-683J4LF/CAT16-683J4LFCT-ND/3741166,"","","","","","","","",RES ARRAY 4 RES 68K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.024 (0.60mm)","2020-09-02 01:23:31.230000",Active,Bourns Inc.,CAT16-683J4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"914",Active,"62.5mW","0.01","68k","","",CAT16,"0.126 L x 0.061 W (3.20mm x 1.55mm)",DigiKey,CAT16-683J4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-272J4LF/CAT16-272J4LFCT-ND/3592940,"","","","","","","","",RES ARRAY 4 RES 2.7K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.024 (0.60mm)","2020-09-02 01:23:31.210000",Active,Bourns Inc.,CAT16-272J4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"915",Active,"62.5mW","0.01","2.7k","","",CAT16,"0.126 L x 0.061 W (3.20mm x 1.55mm)",DigiKey,CAT16-272J4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-680J4LF/CAT16-680J4LFCT-ND/3592965,"","","","","","","","",RES ARRAY 4 RES 68 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONCAVE.PcbLib,"","",RESNET 1206-8 CONCAVE,"","","0.024 (0.60mm)","2020-09-02 01:23:31.190000",Active,Bourns Inc.,CAT16-680J4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Concave, Long Side Terminals",TapeAndReel,"916",Active,"62.5mW","0.01","68","","",CAT16,"0.126 L x 0.061 W (3.20mm x 1.55mm)",DigiKey,CAT16-680J4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
