"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Current Rating (Max)","DC Resistance (DCR) (Max)","Description","Device Package","Features","Filter Type","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height (Max)","Impedance @ Frequency","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Number of Lines","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Type","Value"
=Value,Datasheet,https://www.murata.com/en-us/products/productdata/8796748677150/QNFA9118.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/BLM15AX121SZ1D/490-16510-1-ND/7363491,"","","","","","","","","700mA","130mOhm",FERRITE BEAD 120 OHM 0402 1LN,"0402 (1005 Metric)","","Power, Signal Line",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","120 Ohms @ 100MHz","2020-09-02 01:18:12.147000",Active,Murata Electronics,BLM15AX121SZ1D,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"170",Active,"0.02",AEC-Q200,"EMIFIL®, BLM15","0.039 L x 0.022 W (1.00mm x 0.55mm)",DigiKey,"490-16510-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","120 Ohms @ 100MHz"
=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/mlci07_hq_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/BK1005LL470-TV/587-3889-1-ND/4875649,"","","","","","","","","350mA","330mOhm",FERRITE BEAD 47 OHM 0402 1LN,"0402 (1005 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","47 Ohms @ 100MHz","2020-09-02 01:18:12.143000",Active,Taiyo Yuden,BK1005LL470-TV,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"171",Active,"0.02",AEC-Q200,BK,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"587-3889-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","47 Ohms @ 100MHz"
=Value,Datasheet,http://www.vishay.com/docs/34146/ilbb0402.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/ILBB0402ER121V/541-4358-1-ND/8565971,"","","","","","","","","300mA","450mOhm",FERRITE BEAD 120 OHM 0402 1LN,"0402 (1005 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.024 (0.60mm)","120 Ohms @ 100MHz","2020-09-02 01:18:12.140000",Active,Vishay Dale,ILBB0402ER121V,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"172",Active,"0.03","",ILBB-0402,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"541-4358-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","120 Ohms @ 100MHz"
=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=BKP1005TS121-TV  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/BKP1005TS121-TV/587-3959-1-ND/4875719,"","","","","","","","","1.3A","910mOhm",FERRITE BEAD 120 OHM 0402 1LN,"0402 (1005 Metric)","",Power Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","120 Ohms @ 100MHz","2020-09-02 01:18:12.137000",Active,Taiyo Yuden,BKP1005TS121-TV,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"173",Active,"0.03",AEC-Q200,BK,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"587-3959-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","120 Ohms @ 100MHz"
=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=BKP1005HS330-TV  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/BKP1005HS330-TV/587-3956-1-ND/4875716,"","","","","","","","","1.7A","50mOhm",FERRITE BEAD 33 OHM 0402 1LN,"0402 (1005 Metric)","",Power Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","33 Ohms @ 100MHz","2020-09-02 01:18:12.130000",Active,Taiyo Yuden,BKP1005HS330-TV,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"174",Active,"0.03",AEC-Q200,BK,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"587-3956-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","33 Ohms @ 100MHz"
=Value,Datasheet,https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/BLM15BX102SN1D/490-11017-1-ND/5332900,"","","","","","","","","300mA","650mOhm",FERRITE BEAD 1 KOHM 0402 1LN,"0402 (1005 Metric)","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","1 kOhms @ 100MHz","2020-09-02 01:18:12.127000",Active,Murata Electronics,BLM15BX102SN1D,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"175",Active,"0.02","","EMIFIL®, BLM15","0.039 L x 0.022 W (1.00mm x 0.55mm)",DigiKey,"490-11017-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","1 kOhms @ 100MHz"
=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=BKP1005HS221-TV  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/BKP1005HS221-TV/587-3955-1-ND/4875715,"","","","","","","","","800mA","200mOhm",FERRITE BEAD 220 OHM 0402 1LN,"0402 (1005 Metric)","",Power Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","220 Ohms @ 100MHz","2020-09-02 01:18:12.123000",Active,Taiyo Yuden,BKP1005HS221-TV,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"176",Active,"0.03",AEC-Q200,BK,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"587-3955-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","220 Ohms @ 100MHz"
=Value,Datasheet,https://content.kemet.com/datasheets/F3115.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/Z0402C330ASMST/399-9605-1-ND/3674207,"","","","","","","","","700mA","100mOhm",FERRITE BEAD 33 OHM 0402 1LN,"0402 (1005 Metric)","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","33 Ohms @ 100MHz","2020-09-02 01:18:12.117000",Active,KEMET,Z0402C330ASMST,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"177",Active,"0.03","",Z-SMS,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-9605-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","33 Ohms @ 100MHz"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/beads_commercial_power_mpz1005-h_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MPZ1005S900HT000/445-174932-1-ND/6816997,"","","","","","","","","2.3A","38mOhm",FERRITE BEAD 90 OHM 0402 1LN,"0402 (1005 Metric)","",Power Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","90 Ohms @ 100MHz","2020-09-02 01:18:12.110000",Active,TDK Corporation,MPZ1005S900HT000,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"178",Active,"0.03",AEC-Q200,MPZ-H,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-174932-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","90 Ohms @ 100MHz"
=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/mlci07_hq_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/BK1005LL100-TV/587-3883-1-ND/4875643,"","","","","","","","","500mA","110mOhm",FERRITE BEAD 10 OHM 0402 1LN,"0402 (1005 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","10 Ohms @ 100MHz","2020-09-02 01:18:12.107000",Active,Taiyo Yuden,BK1005LL100-TV,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"179",Active,"0.02",AEC-Q200,BK,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"587-3883-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","10 Ohms @ 100MHz"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/beads_automotive_power_mpz1005_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MPZ1005Y900CTD25/445-172883-1-ND/5040514,"","","","","","","","","1.2A","100mOhm",FERRITE BEAD 90 OHM 0402 1LN,"0402 (1005 Metric)","",Power Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","90 Ohms @ 100MHz","2020-09-02 01:18:12.097000",Active,TDK Corporation,MPZ1005Y900CTD25,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"180",Active,"0.03",AEC-Q200,MPZ,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-172883-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","90 Ohms @ 100MHz"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/beads_automotive_power_mpz1005_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MPZ1005S100CTD25/445-172877-1-ND/5040508,"","","","","","","","","3A","25mOhm",FERRITE BEAD 10 OHM 0402 1LN,"0402 (1005 Metric)","",Power Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","10 Ohms @ 100MHz","2020-09-02 01:18:12.093000",Active,TDK Corporation,MPZ1005S100CTD25,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"181",Active,"0.03",AEC-Q200,MPZ,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-172877-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","10 Ohms @ 100MHz"
=Value,Datasheet,https://www.murata.com/en-us/products/productdata/8796735995934/ENFJ0010.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/NFZ15SG151SN11D/490-18375-1-ND/9955448,"","","","","","","","","1A","120mOhm","0402 (1005) 150OHM (TYP.) 1000MA","0402 (1005 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","","2020-09-02 01:18:12.087000",Active,Murata Electronics,NFZ15SG151SN11D,"1",Surface Mount,"1",-40°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"182",Active,"0.06","",*,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-18375-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"",""
=Value,Datasheet,https://www.murata.com/en-us/products/productdata/8796735995934/ENFJ0010.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/NFZ15SG101SN11D/490-18374-1-ND/9955447,"","","","","","","","","1.1A","100mOhm","0402 (1005) 100OHM (TYP.) 1000MA","0402 (1005 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","","2020-09-02 01:18:12.083000",Active,Murata Electronics,NFZ15SG101SN11D,"1",Surface Mount,"1",-40°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"183",Active,"0.06","",*,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-18374-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"",""
=Value,Datasheet,https://www.murata.com/en-us/products/productdata/8796735995934/ENFJ0010.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/NFZ15SG262SN10D/490-18372-1-ND/9955445,"","","","","","","","","350mA","1Ohm","0402 (1005) 2600OHM (TYP.) 350MA","0402 (1005 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","","2020-09-02 01:18:12.080000",Active,Murata Electronics,NFZ15SG262SN10D,"1",Surface Mount,"1",-40°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"184",Active,"0.06","",*,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-18372-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"",""
=Value,Datasheet,https://www.murata.com/en-us/products/productdata/8796735995934/ENFJ0010.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/NFZ15SG771SN10D/490-18373-1-ND/9955446,"","","","","","","","","500mA","500mOhm","0402 (1005) 770OHM (TYP.) 500MA","0402 (1005 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","","2020-09-02 01:18:12.077000",Active,Murata Electronics,NFZ15SG771SN10D,"1",Surface Mount,"1",-40°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"185",Active,"0.06","",*,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-18373-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"",""
=Value,Datasheet,https://www.murata.com/en-us/products/productdata/8796735995934/ENFJ0010.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/NFZ15SG152SN10D/490-18367-1-ND/9955440,"","","","","","","","","400mA","800mOhm",AUDIO LINE NOISE FILTER 1005SIZE,"0402 (1005 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","","2020-09-02 01:18:12.073000",Active,Murata Electronics,NFZ15SG152SN10D,"1",Surface Mount,"1",-40°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"186",Active,"0.06","",NFZ,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-18367-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"",""
=Value,Datasheet,https://www.murata.com/en-us/products/productdata/8796735995934/ENFJ0010.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/NFZ15SG331SN11D/490-18368-1-ND/9955441,"","","","","","","","","650mA","300mOhm",AUDIO LINE NOISE FILTER 1005SIZE,"0402 (1005 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","","2020-09-02 01:18:12.070000",Active,Murata Electronics,NFZ15SG331SN11D,"1",Surface Mount,"1",-40°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"187",Active,"0.06","",NFZ,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-18368-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"",""
=Value,Datasheet,https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/BLM15PX601SN1D/490-9657-1-ND/4934754,"","","","","","","","","900mA","230mOhm",FERRITE BEAD 600 OHM 0402 1LN,"0402 (1005 Metric)","",Power Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","600 Ohms @ 100MHz","2020-09-02 01:18:12.060000",Active,Murata Electronics,BLM15PX601SN1D,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"188",Active,"0.03","","EMIFIL®, BLM15","0.039 L x 0.022 W (1.00mm x 0.55mm)",DigiKey,"490-9657-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","600 Ohms @ 100MHz"
=Value,Datasheet,https://www.murata.com/en-us/products/productdata/8796748677150/QNFA9118.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/BLM15PX331SZ1D/490-17665-1-ND/8323518,"","","","","","","","","1.2A","150mOhm",FERRITE BEAD 330 OHM 0402 1LN,"0402 (1005 Metric)","",Power Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","","2020-09-02 01:18:12.057000",Active,Murata Electronics,BLM15PX331SZ1D,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"189",Active,"0.03","",*,"0.039 L x 0.022 W (1.00mm x 0.55mm)",DigiKey,"490-17665-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"",""
=Value,Datasheet,https://www.murata.com/en-us/products/productdata/8796748677150/QNFA9118.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/BLM15PX471SZ1D/490-16504-1-ND/7363485,"","","","","","","","","1A","200mOhm",FERRITE BEAD 470 OHM 0402 1LN,"0402 (1005 Metric)","",Power Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","470 Ohms @ 100MHz","2020-09-02 01:18:12.053000",Active,Murata Electronics,BLM15PX471SZ1D,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"190",Active,"0.03",AEC-Q200,"EMIFIL®, BLM15","0.039 L x 0.022 W (1.00mm x 0.55mm)",DigiKey,"490-16504-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","470 Ohms @ 100MHz"
=Value,Datasheet,https://www.murata.com/en-us/products/productdata/8796748677150/QNFA9118.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/BLM15PX601SZ1D/490-16655-1-ND/7595577,"","","","","","","","","900mA","230mOhm",FERRITE BEAD 600 OHM 0402 1LN,"0402 (1005 Metric)","",Power Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","600 Ohms @ 100MHz","2020-09-02 01:18:12.050000",Active,Murata Electronics,BLM15PX601SZ1D,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"191",Active,"0.03",AEC-Q200,BLM,"0.039 L x 0.022 W (1.00mm x 0.55mm)",DigiKey,"490-16655-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","600 Ohms @ 100MHz"
=Value,Datasheet,https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/BLM15KD121SN1D/490-15015-1-ND/6799680,"","","","","","","","","1.5A","70mOhm",FERRITE BEAD 120 OHM 0402 1LN,"0402 (1005 Metric)","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","120 Ohms @ 100MHz","2020-09-02 01:18:12.047000",Active,Murata Electronics,BLM15KD121SN1D,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"192",Active,"0.03","",BLM,"0.039 L x 0.022 W (1.00mm x 0.55mm)",DigiKey,"490-15015-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","120 Ohms @ 100MHz"
=Value,Datasheet,https://www.murata.com/en-us/products/productdata/8796748677150/QNFA9118.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/BLM15PX330SZ1D/490-16585-1-ND/7595510,"","","","","","","","","3A","22mOhm",FERRITE BEAD 33 OHM 0402 1LN,"0402 (1005 Metric)","",Power Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","33 Ohms @ 100MHz","2020-09-02 01:18:12.043000",Active,Murata Electronics,BLM15PX330SZ1D,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"193",Active,"0.03",AEC-Q200,BLM,"0.039 L x 0.022 W (1.00mm x 0.55mm)",DigiKey,"490-16585-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","33 Ohms @ 100MHz"
=Value,Datasheet,https://www.murata.com/en-us/products/productdata/8796748677150/QNFA9118.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/BLM15PX221SZ1D/490-17664-1-ND/8323517,"","","","","","","","","1.4A","100mOhm",FERRITE BEAD 220OHM 0402 1LN,"0402 (1005 Metric)","",Power Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","","2020-09-02 01:18:12.040000",Active,Murata Electronics,BLM15PX221SZ1D,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"194",Active,"0.03","",*,"0.039 L x 0.022 W (1.00mm x 0.55mm)",DigiKey,"490-17664-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"",""
=Value,Datasheet,https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/BLM15KD300SN1D/490-15017-1-ND/6799682,"","","","","","","","","3.1A","17mOhm",FERRITE BEAD 30 OHM 0402 1LN,"0402 (1005 Metric)","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","30 Ohms @ 100MHz","2020-09-02 01:18:12.033000",Active,Murata Electronics,BLM15KD300SN1D,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"195",Active,"0.03","",BLM,"0.039 L x 0.022 W (1.00mm x 0.55mm)",DigiKey,"490-15017-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","30 Ohms @ 100MHz"
=Value,Datasheet,https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/BLM15PX221SN1D/490-11021-1-ND/5332904,"","","","","","","","","1.4A","100mOhm",FERRITE BEAD 220 OHM 0402 1LN,"0402 (1005 Metric)","",Power Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","220 Ohms @ 100MHz","2020-09-02 01:18:12.030000",Active,Murata Electronics,BLM15PX221SN1D,"1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"196",Active,"0.03","","EMIFIL®, BLM15","0.039 L x 0.022 W (1.00mm x 0.55mm)",DigiKey,"490-11021-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","220 Ohms @ 100MHz"
=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/74279271.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/74279271/732-1570-1-ND/1639514,"","","","","","","","","500mA","200mOhm",FERRITE BEAD 120 OHM 0402 1LN,"0402 (1005 Metric)","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0402_1005.PCBLIB,"","",FER 0402_1005,"","","0.022 (0.55mm)","120 Ohms @ 100MHz","2020-09-02 01:18:12.023000",Active,Würth Elektronik,"74279271","1",Surface Mount,"1",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"197",Active,"0.10","",WE-CBF,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"732-1570-1-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","120 Ohms @ 100MHz"
