"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
"Automotive, Boardflex Sensitive","10uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220X106K5RACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220X106K5RACAUTO/399-16426-1-ND/7803618,"","","","","","","","",CAP CER 10UF 50V X7R 2220 AUTO F,"2220 (5750 Metric)","",Soft Termination,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.907000","","",Active,KEMET,C2220X106K5RACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.42",AEC-Q200,SMD Auto X7R Flex,"0.232 L x 0.197 W (5.90mm x 5.00mm)",DigiKey,"399-16426-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.100 (2.55mm)",±10%,"","10uF","50V"
Automotive,"0.47uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA9P1X7T2J474M250KC/445-13164-1-ND/3954830,"","","","","","","","",CAP CER 0.47UF 630V X7T 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.903000","","",Active,TDK Corporation,CGA9P1X7T2J474M250KC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.57",AEC-Q200,CGA,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-13164-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.110 (2.80mm)",±20%,"","0.47uF","630V"
General Purpose,"0.47uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C5750X7T2J474M250KC/445-13420-1-ND/3955086,"","","","","","","","",CAP CER 0.47UF 630V X7T 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.900000","","",Active,TDK Corporation,C5750X7T2J474M250KC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.50","",C,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-13420-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.110 (2.80mm)",±20%,"","0.47uF","630V"
General Purpose,"1uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C5750X7T2W105M250KA/445-13421-1-ND/3955087,"","","","","","","","",CAP CER 1UF 450V X7T 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.880000","","",Active,TDK Corporation,C5750X7T2W105M250KA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.50","",C,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-13421-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.110 (2.80mm)",±20%,"","1uF","450V"
General Purpose,"2.2uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C5750X6S2W225K250KA/445-7781-1-ND/2733853,"","","","","","","","",CAP CER 2.2UF 450V X6S 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.873000","","",Active,TDK Corporation,C5750X6S2W225K250KA,"1","Surface Mount, MLCC",-55°C ~ 105°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.50","",C,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-7781-1-ND","","","","","","","","","","",,capacitors\capacitor,X6S,"0.110 (2.80mm)",±10%,"","2.2uF","450V"
Automotive,"2.2uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA9P3X7T2E225M250KA/445-13160-1-ND/3954826,"","","","","","","","",CAP CER 2.2UF 250V X7T 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.870000","","",Active,TDK Corporation,CGA9P3X7T2E225M250KA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.66",AEC-Q200,CGA,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-13160-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.110 (2.80mm)",±20%,"","2.2uF","250V"
Automotive,"2.2uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA9P3X7T2E225K250KA/445-7950-1-ND/2781454,"","","","","","","","",CAP CER 2.2UF 250V X7T 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.867000","","",Active,TDK Corporation,CGA9P3X7T2E225K250KA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.66",AEC-Q200,CGA,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-7950-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.110 (2.80mm)",±10%,"","2.2uF","250V"
Boardflex Sensitive,"0.068uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C5750C0G2J683J230KE/445-180329-1-ND/9324838,"","","","","","","","",CAP CER 0.068UF 630V C0GNP0 2220,"2220 (5750 Metric)","",Soft Termination,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.853000","","",Active,TDK Corporation,C5750C0G2J683J230KE,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.60","",C,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-180329-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.110 (2.80mm)",±5%,"","0.068uF","630V"
"Automotive, Boardflex Sensitive","0.068uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA9N1C0G2J683J230KE/445-175719-1-ND/8555565,"","","","","","","","",CAP CER .068UF 630V C0G/NP0 2220,"2220 (5750 Metric)","",Soft Termination,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.833000","","",Active,TDK Corporation,CGA9N1C0G2J683J230KE,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.76",AEC-Q200,CGA,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-175719-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.102 (2.60mm)",±5%,"","0.068uF","630V"
Boardflex Sensitive,"0.15uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C5750C0G2E154J230KE/445-180328-1-ND/9324837,"","","","","","","","",CAP CER 0.15UF 250V C0G/NP0 2220,"2220 (5750 Metric)","",Soft Termination,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.827000","","",Active,TDK Corporation,C5750C0G2E154J230KE,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.22","",C,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-180328-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.110 (2.80mm)",±5%,"","0.15uF","250V"
Boardflex Sensitive,"0.15uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C5750C0G2A154J230KE/445-180327-1-ND/9324836,"","","","","","","","",CAP CER 0.15UF 100V C0G/NP0 2220,"2220 (5750 Metric)","",Soft Termination,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.807000","","",Active,TDK Corporation,C5750C0G2A154J230KE,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.45","",C,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-180327-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.110 (2.80mm)",±5%,"","0.15uF","100V"
"Automotive, Boardflex Sensitive","0.15uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA9N2C0G2A154J230KE/445-175720-1-ND/8555566,"","","","","","","","",CAP CER 0.15UF 100V C0G/NP0 2220,"2220 (5750 Metric)","",Soft Termination,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.803000","","",Active,TDK Corporation,CGA9N2C0G2A154J230KE,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.52",AEC-Q200,CGA,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-175720-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.102 (2.60mm)",±5%,"","0.15uF","100V"
"Automotive, Boardflex Sensitive","0.15uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA9N4C0G2E154J230KE/445-175721-1-ND/8555567,"","","","","","","","",CAP CER 0.15UF 250V C0G/NP0 2220,"2220 (5750 Metric)","",Soft Termination,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.787000","","",Active,TDK Corporation,CGA9N4C0G2E154J230KE,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.52",AEC-Q200,CGA,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-175721-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.102 (2.60mm)",±5%,"","0.15uF","250V"
Boardflex Sensitive,"5600pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220X562JFGACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220X562JFGACTU/399-11236-1-ND/4376861,"","","","","","","","",CAP CER 5600PF 1.5KV NP0 2220,"2220 (5750 Metric)","","Low ESL, Soft Termination, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.767000","","",Active,KEMET,C2220X562JFGACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.48","",SMD Comm C0G HV Flex,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"399-11236-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.106 (2.70mm)",±5%,"","5600pF","1500V (1.5kV)"
General Purpose,"6.8uF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/United%20Chemi-Con%20PDFs/NTS_NTF_Series_E1002W.pdf,DigiKey Link,http://digikey.com/product-detail/en/united-chemi-con/KTS101B685M55F0T00/565-4690-1-ND/6210776,"","","","","","","","",CAP CER 6.8UF 100V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.763000","","",Active,United Chemi-Con,KTS101B685M55F0T00,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.84","",NTS,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"565-4690-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±20%,"","6.8uF","100V"
Automotive,"3.3uF",=Value,Datasheet,http://www.chemi-con.co.jp/e/catalog/pdf/ce-e/ce-sepa-e/ce-kvf-e-2019.pdf,DigiKey Link,http://digikey.com/product-detail/en/united-chemi-con/KVF500L335M55NLT00/565-4763-1-ND/6210750,"","","","","","","","",CAP CER 3.3UF 50V X8L 2220,"2220 (5750 Metric)","",High Temperature,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.760000","","",Active,United Chemi-Con,KVF500L335M55NLT00,"1","Surface Mount, MLCC",-55°C ~ 150°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.98",AEC-Q200,KVF,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"565-4763-1-ND","","","","","","","","","","",,capacitors\capacitor,X8L,"0.110 (2.80mm)",±20%,"","3.3uF","50V"
General Purpose,"22uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C5750X5R1E226M250KA/445-13390-1-ND/3955056,"","","","","","","","",CAP CER 22UF 25V X5R 2220,"2220 (5750 Metric)","",Low ESL,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.747000","","",Active,TDK Corporation,C5750X5R1E226M250KA,"1","Surface Mount, MLCC",-55°C ~ 85°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.06","",C,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-13390-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.110 (2.80mm)",±20%,"","22uF","25V"
General Purpose,"22uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C5750JB1E226M250KA/445-11983-1-ND/3953649,"","","","","","","","",CAP CER 22UF 25V JB 2220,"2220 (5750 Metric)","",Low ESL,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.727000","","",Active,TDK Corporation,C5750JB1E226M250KA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.06","",C,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-11983-1-ND","","","","","","","","","","",,capacitors\capacitor,JB,"0.110 (2.80mm)",±20%,"","22uF","25V"
"Automotive, Boardflex Sensitive","0.1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220X104KDRACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220X104KDRACAUTO/399-16815-1-ND/8110181,"","","","","","","","",CAP CER 2220 0.1UF 1000V X7R 10%,"2220 (5750 Metric)","","Soft Termination, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.707000","","",Active,KEMET,C2220X104KDRACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.12",AEC-Q200,SMD Auto X7R HV Flex,"0.232 L x 0.197 W (5.90mm x 5.00mm)",DigiKey,"399-16815-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.106 (2.70mm)",±10%,"","0.1uF","1000V (1kV)"
Boardflex Sensitive,"0.056uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220X563KFRACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220X563KFRACTU/399-10499-1-ND/4172857,"","","","","","","","",CAP CER 0.056UF 1.5KV X7R 2220,"2220 (5750 Metric)","","Low ESL, Soft Termination, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.703000","","",Active,KEMET,C2220X563KFRACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.95","",SMD Comm X7R HV Flex,"0.232 L x 0.197 W (5.90mm x 5.00mm)",DigiKey,"399-10499-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.106 (2.70mm)",±10%,"","0.056uF","1500V (1.5kV)"
Boardflex Sensitive,"0.1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220X104KDRACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220X104KDRACTU/399-10496-1-ND/4172852,"","","","","","","","",CAP CER 0.1UF 1KV X7R 2220,"2220 (5750 Metric)","","Low ESL, Soft Termination, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.690000","","",Active,KEMET,C2220X104KDRACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.05","",SMD Comm X7R HV Flex,"0.232 L x 0.197 W (5.90mm x 5.00mm)",DigiKey,"399-10496-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.106 (2.70mm)",±10%,"","0.1uF","1000V (1kV)"
Automotive,"0.22uF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c03e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GC355XD72J224KX05L/490-14018-1-ND/6155848,"","","","","","","","",CAP CER 0.22UF 630V X7T 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.687000","","",Active,Murata Electronics,GC355XD72J224KX05L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.10",AEC-Q200,GC3,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"490-14018-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.118 (3.00mm)",±10%,"","0.22uF","630V"
Boardflex Sensitive,"0.082uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220X823KFRACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220X823KFRACTU/399-10500-1-ND/4172859,"","","","","","","","",CAP CER 0.082UF 1.5KV X7R 2220,"2220 (5750 Metric)","","Low ESL, Soft Termination, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.670000","","",Active,KEMET,C2220X823KFRACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.26","",SMD Comm X7R HV Flex,"0.232 L x 0.197 W (5.90mm x 5.00mm)",DigiKey,"399-10500-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.106 (2.70mm)",±10%,"","0.082uF","1500V (1.5kV)"
Boardflex Sensitive,"0.12uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220X124KDRAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220X124KDRAC7800/399-16417-1-ND/7803609,"","","","","","","","",CAP CER 0.12UF 1KV X7R 2220 FLEX,"2220 (5750 Metric)","","Low ESL, Soft Termination, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.663000","","",Active,KEMET,C2220X124KDRAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.26","",SMD Comm X7R HV Flex,"0.232 L x 0.197 W (5.90mm x 5.00mm)",DigiKey,"399-16417-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.106 (2.70mm)",±10%,"","0.12uF","1000V (1kV)"
"Automotive, Boardflex Sensitive","2.2uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA9P3X7T2E225K250KE/445-8766-1-ND/3248557,"","","","","","","","",CAP CER 2.2UF 250V X7T 2220,"2220 (5750 Metric)","",Soft Termination,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.653000","","",Active,TDK Corporation,CGA9P3X7T2E225K250KE,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"2.37",AEC-Q200,CGA,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-8766-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.110 (2.80mm)",±10%,"","2.2uF","250V"
Boardflex Sensitive,"10uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220X106K5RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220X106K5RACTU/399-5531-1-ND/2002744,"","","","","","","","",CAP CER 10UF 50V X7R 2220,"2220 (5750 Metric)","",Soft Termination,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.643000","","",Active,KEMET,C2220X106K5RACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.41","",SMD Comm X7R Flex,"0.232 L x 0.197 W (5.90mm x 5.00mm)",DigiKey,"399-5531-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.100 (2.55mm)",±10%,"","10uF","50V"
General Purpose,"0.47uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220C474KCRAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220C474KCRAC7800/399-15243-1-ND/7382792,"","","","","","","","",CAP CER 0.47UF 500V X7R 2220,"2220 (5750 Metric)","","Low ESL, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.637000","","",Active,KEMET,C2220C474KCRAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.44","",SMD Comm X7R HV,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"399-15243-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.106 (2.70mm)",±10%,"","0.47uF","500V"
Automotive,"1uF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c03e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GC355XD72E105KX05L/490-14017-1-ND/6155847,"","","","","","","","",CAP CER 1UF 250V X7T 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.623000","","",Active,Murata Electronics,GC355XD72E105KX05L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.45",AEC-Q200,GC3,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"490-14017-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.118 (3.00mm)",±10%,"","1uF","250V"
General Purpose,"0.56uF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GR355XD72W564KW05L/490-5751-1-ND/2712294,"","","","","","","","",CAP CER 0.56UF 450V X7T 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.613000","","",Active,Murata Electronics,GR355XD72W564KW05L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.48","",GR3,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"490-5751-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.106 (2.70mm)",±10%,"","0.56uF","450V"
"Automotive, Boardflex Sensitive","0.33uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220X334KBRACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220X334KBRACAUTO/399-16817-1-ND/8110183,"","","","","","","","",CAP CER 2220 330NF 630V X7R 10%,"2220 (5750 Metric)","","Soft Termination, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.597000","","",Active,KEMET,C2220X334KBRACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.53",AEC-Q200,SMD Auto X7R HV Flex,"0.232 L x 0.197 W (5.90mm x 5.00mm)",DigiKey,"399-16817-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.106 (2.70mm)",±10%,"","0.33uF","630V"
"Automotive, Bypass, Decoupling","22uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220C226K3RACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220C226K3RACAUTO/399-15874-1-ND/7516374,"","","","","","","","",CAP CER 22UF 25V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.580000","","",Active,KEMET,C2220C226K3RACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.83",AEC-Q200,SMD Auto X7R,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"399-15874-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.100 (2.55mm)",±10%,"","22uF","25V"
"Bypass, Decoupling","22uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220C226K3RAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220C226K3RAC7800/399-13067-1-ND/5767554,"","","","","","","","",CAP CER 22UF 25V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:22.577000","","",Active,KEMET,C2220C226K3RAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.91","",SMD Comm X7R,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"399-13067-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.100 (2.55mm)",±10%,"","22uF","25V"
