"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
"RF, Microwave, High Frequency","5.6pF",=Value,Datasheet,http://datasheets.avx.com/UQ-Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/UQCSVA5R6CAT2A-500/478-6530-1-ND/2580333,"","","","","","","","",CAP CER 5.6PF 250V 0603,"0603 (1608 Metric)","","High Q, Low Loss",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:13.980000","","",Active,AVX Corporation,UQCSVA5R6CAT2A\500,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"2094",Active,"0.48","",UQ,"0.063 L x 0.032 W (1.60mm x 0.81mm)",DigiKey,"478-6530-1-ND","","","","","","","","","","",,capacitors\capacitor,A,"0.035 (0.89mm)",±0.25pF,"","5.6pF","250V"
"RF, Microwave, High Frequency","0.2pF",=Value,Datasheet,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-technology-inc/500R07S0R2BV4T/712-1160-1-ND/1786622,"","","","","","","","",CAP CER 0.2PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:04.210000","","",Active,Johanson Technology Inc.,"500R07S0R2BV4T","1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2095",Active,"0.02","",S,"0.040 L x 0.020 W (1.02mm x 0.51mm)",DigiKey,"712-1160-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.61mm)",±0.1pF,"","0.2pF","50V"
"RF, Microwave, High Frequency","8.2pF",=Value,Datasheet,http://datasheets.avx.com/UQ-Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/UQCSVA8R2CAT2A-500/478-6532-1-ND/2580335,"","","","","","","","",CAP CER 8.2PF 250V 0603,"0603 (1608 Metric)","","High Q, Low Loss",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:13.980000","","",Active,AVX Corporation,UQCSVA8R2CAT2A\500,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"2096",Active,"0.51","",UQ,"0.063 L x 0.032 W (1.60mm x 0.81mm)",DigiKey,"478-6532-1-ND","","","","","","","","","","",,capacitors\capacitor,A,"0.035 (0.89mm)",±0.25pF,"","8.2pF","250V"
"RF, Microwave, High Frequency","1.6pF",=Value,Datasheet,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-technology-inc/251R07S1R6AV4T/712-1669-1-ND/9658884,"","","","","","","","",CAP CER 1.6PF 250V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:04.193000","","",Active,Johanson Technology Inc.,"251R07S1R6AV4T","1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2097",Active,"0.08","",S,"0.040 L x 0.020 W (1.02mm x 0.51mm)",DigiKey,"712-1669-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.61mm)",±0.05pF,"","1.6pF","250V"
"RF, Microwave, High Frequency","20pF",=Value,Datasheet,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-technology-inc/500R07S200GV4T/712-1272-1-ND/1786734,"","","","","","","","",CAP CER 20PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:04.187000","","",Active,Johanson Technology Inc.,"500R07S200GV4T","1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2098",Active,"0.07","",S,"0.040 L x 0.020 W (1.02mm x 0.51mm)",DigiKey,"712-1272-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.61mm)",±2%,"","20pF","50V"
"RF, Microwave, High Frequency","6.2pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR06C629B5GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR06C629B5GAC/399-16221-1-ND/7649806,"","","","","","","","",CAP CER RF 6.2PF 50V +/-0.1 PF C,"0603 (1608 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:13.963000","","",Active,KEMET,CBR06C629B5GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",CutTape,"2099",Active,"0.20","",CBR-SMD RF C0G,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"399-16221-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.034 (0.87mm)",±0.1pF,"","6.2pF","50V"
"RF, Microwave, High Frequency","13pF",=Value,Datasheet,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-technology-inc/201R07S130GV4T/712-1693-1-ND/9658908,"","","","","","","","",CAP CER 13PF 200V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:04.183000","","",Active,Johanson Technology Inc.,"201R07S130GV4T","1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2100",Active,"0.07","",S,"0.040 L x 0.020 W (1.02mm x 0.51mm)",DigiKey,"712-1693-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.61mm)",±2%,"","13pF","200V"
"RF, Microwave, High Frequency","47pF",=Value,Datasheet,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-technology-inc/251R14S470GV4T/712-1353-1-ND/1786815,"","","","","","","","",CAP CER 47PF 250V C0G/NP0 0603,"0603 (1608 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:13.960000","","",Active,Johanson Technology Inc.,"251R14S470GV4T","1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"2101",Active,"0.13","",S,"0.062 L x 0.032 W (1.57mm x 0.81mm)",DigiKey,"712-1353-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.89mm)",±2%,"","47pF","250V"
"RF, Microwave, High Frequency","16pF",=Value,Datasheet,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-technology-inc/201R07S160GV4T/712-1695-1-ND/9658910,"","","","","","","","",CAP CER 16PF 200V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:04.163000","","",Active,Johanson Technology Inc.,"201R07S160GV4T","1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2102",Active,"0.07","",S,"0.040 L x 0.020 W (1.02mm x 0.51mm)",DigiKey,"712-1695-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.61mm)",±2%,"","16pF","200V"
"RF, Microwave, High Frequency","33pF",=Value,Datasheet,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-technology-inc/251R14S330GV4T/712-1341-1-ND/1786803,"","","","","","","","",CAP CER 33PF 250V C0G/NP0 0603,"0603 (1608 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:13.960000","","",Active,Johanson Technology Inc.,"251R14S330GV4T","1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"2103",Active,"0.13","",S,"0.062 L x 0.032 W (1.57mm x 0.81mm)",DigiKey,"712-1341-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.89mm)",±2%,"","33pF","250V"
"RF, Microwave, High Frequency","0.3pF",=Value,Datasheet,http://datasheets.avx.com/UQ-Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/UQCL2A0R3BAT2A-500/478-6394-1-ND/2512230,"","","","","","","","",CAP CER 0.3PF 200V 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:04.143000","","",Active,AVX Corporation,UQCL2A0R3BAT2A\500,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2104",Active,"0.27","",UQ,"0.040 L x 0.020 W (1.02mm x 0.51mm)",DigiKey,"478-6394-1-ND","","","","","","","","","","",,capacitors\capacitor,A,"0.024 (0.60mm)",±0.1pF,"","0.3pF","200V"
"RF, Microwave, High Frequency","39pF",=Value,Datasheet,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-technology-inc/251R14S390GV4T/712-1345-1-ND/1786807,"","","","","","","","",CAP CER 39PF 250V C0G/NP0 0603,"0603 (1608 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:13.957000","","",Active,Johanson Technology Inc.,"251R14S390GV4T","1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"2105",Active,"0.13","",S,"0.062 L x 0.032 W (1.57mm x 0.81mm)",DigiKey,"712-1345-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.89mm)",±2%,"","39pF","250V"
"RF, Microwave, High Frequency","0.5pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR04C508C5GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR04C508C5GAC/399-6157-1-ND/2732151,"","","","","","","","",CAP CER 0.5PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:04.137000","","",Active,KEMET,CBR04C508C5GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2106",Active,"0.02","",CBR-SMD RF C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-6157-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.25pF,"","0.5pF","50V"
"RF, Microwave, High Frequency","68pF",=Value,Datasheet,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-technology-inc/251R14S680GV4T/712-1361-1-ND/1786823,"","","","","","","","",CAP CER 68PF 250V C0G/NP0 0603,"0603 (1608 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:13.953000","","",Active,Johanson Technology Inc.,"251R14S680GV4T","1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"2107",Active,"0.15","",S,"0.062 L x 0.032 W (1.57mm x 0.81mm)",DigiKey,"712-1361-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.89mm)",±2%,"","68pF","250V"
"RF, Microwave, High Frequency","4.1pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR04C419B5GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR04C419B5GAC/399-16084-1-ND/7649669,"","","","","","","","",CAP CER RF 4.1PF 50V +/-0.1 PF C,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:04.133000","","",Active,KEMET,CBR04C419B5GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2108",Active,"0.03","",CBR-SMD RF C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-16084-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","4.1pF","50V"
"RF, Microwave, High Frequency","100pF",=Value,Datasheet,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-technology-inc/251R14S101GV4T/712-1309-1-ND/1786771,"","","","","","","","",CAP CER 100PF 250V C0G/NP0 0603,"0603 (1608 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:13.937000","","",Active,Johanson Technology Inc.,"251R14S101GV4T","1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"2109",Active,"0.15","",S,"0.062 L x 0.032 W (1.57mm x 0.81mm)",DigiKey,"712-1309-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.89mm)",±2%,"","100pF","250V"
"RF, Microwave, High Frequency","4.2pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR04C429B5GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR04C429B5GAC/399-16085-1-ND/7649670,"","","","","","","","",CAP CER RF 4.2PF 50V +/-0.1 PF C,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:04.127000","","",Active,KEMET,CBR04C429B5GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2110",Active,"0.03","",CBR-SMD RF C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-16085-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","4.2pF","50V"
"RF, Microwave, High Frequency, Bypass, Decoupling","0.7pF",=Value,Datasheet,http://www.atceramics.com/UserFiles/600s.pdf,DigiKey Link,http://digikey.com/product-detail/en/american-technical-ceramics/600S0R7BT250XT/1284-1152-1-ND/3905504,"","","","","","","","",CAP CER 0.7PF 250V C0G/NP0 0603,"0603 (1608 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:13.933000","","",Active,American Technical Ceramics,"600S0R7BT250XT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"2111",Active,"0.20","",ATC 600S,"0.063 L x 0.032 W (1.60mm x 0.81mm)",DigiKey,"1284-1152-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.89mm)",±0.1pF,"","0.7pF","250V"
"RF, Microwave, High Frequency","3.2pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR04C329B5GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR04C329B5GAC/399-16075-1-ND/7649660,"","","","","","","","",CAP CER RF 3.2PF 50V +/-0.1 PF C,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:04.123000","","",Active,KEMET,CBR04C329B5GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2112",Active,"0.03","",CBR-SMD RF C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-16075-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","3.2pF","50V"
"RF, Microwave, High Frequency, Bypass, Decoupling","0.3pF",=Value,Datasheet,http://www.atceramics.com/UserFiles/600s.pdf,DigiKey Link,http://digikey.com/product-detail/en/american-technical-ceramics/600S0R3BT250XT/1284-1143-1-ND/3905326,"","","","","","","","",CAP CER 0.3PF 250V C0G/NP0 0603,"0603 (1608 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:13.930000","","",Active,American Technical Ceramics,"600S0R3BT250XT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"2113",Active,"0.20","",ATC 600S,"0.063 L x 0.032 W (1.60mm x 0.81mm)",DigiKey,"1284-1143-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.89mm)",±0.1pF,"","0.3pF","250V"
"RF, Microwave, High Frequency","2.8pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR04C289B5GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR04C289B5GAC/399-16071-1-ND/7649656,"","","","","","","","",CAP CER RF 2.8PF 50V +/-0.1 PF C,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:04.120000","","",Active,KEMET,CBR04C289B5GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2114",Active,"0.03","",CBR-SMD RF C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-16071-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","2.8pF","50V"
"RF, Microwave, High Frequency, Bypass, Decoupling","0.5pF",=Value,Datasheet,http://www.atceramics.com/UserFiles/600s.pdf,DigiKey Link,http://digikey.com/product-detail/en/american-technical-ceramics/600S0R5BT250XT/1284-1148-1-ND/3905327,"","","","","","","","",CAP CER 0.5PF 250V C0G/NP0 0603,"0603 (1608 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:13.930000","","",Active,American Technical Ceramics,"600S0R5BT250XT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"2115",Active,"0.20","",ATC 600S,"0.063 L x 0.032 W (1.60mm x 0.81mm)",DigiKey,"1284-1148-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.89mm)",±0.1pF,"","0.5pF","250V"
"RF, Microwave, High Frequency","4.5pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR04C459B5GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR04C459B5GAC/399-16089-1-ND/7649674,"","","","","","","","",CAP CER RF 4.5PF 50V +/-0.1 PF C,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:04.117000","","",Active,KEMET,CBR04C459B5GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2116",Active,"0.03","",CBR-SMD RF C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-16089-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","4.5pF","50V"
"RF, Microwave, High Frequency, Bypass, Decoupling","0.6pF",=Value,Datasheet,http://www.atceramics.com/UserFiles/600s.pdf,DigiKey Link,http://digikey.com/product-detail/en/american-technical-ceramics/600S0R6BT250XT/1284-1150-1-ND/3905502,"","","","","","","","",CAP CER 0.6PF 250V C0G/NP0 0603,"0603 (1608 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:13.927000","","",Active,American Technical Ceramics,"600S0R6BT250XT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"2117",Active,"0.20","",ATC 600S,"0.063 L x 0.032 W (1.60mm x 0.81mm)",DigiKey,"1284-1150-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.89mm)",±0.1pF,"","0.6pF","250V"
"RF, Microwave, High Frequency","0.3pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR04C308B5GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR04C308B5GAC/399-6155-1-ND/2732147,"","","","","","","","",CAP CER 0.3PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:04.113000","","",Active,KEMET,CBR04C308B5GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2118",Active,"0.03","",CBR-SMD RF C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-6155-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","0.3pF","50V"
"RF, Microwave, High Frequency, Bypass, Decoupling","0.9pF",=Value,Datasheet,http://www.atceramics.com/UserFiles/600s.pdf,DigiKey Link,http://digikey.com/product-detail/en/american-technical-ceramics/600S0R9BT250XT/1284-1157-1-ND/3905507,"","","","","","","","",CAP CER 0.9PF 250V C0G/NP0 0603,"0603 (1608 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:13.923000","","",Active,American Technical Ceramics,"600S0R9BT250XT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"2119",Active,"0.21","",ATC 600S,"0.063 L x 0.032 W (1.60mm x 0.81mm)",DigiKey,"1284-1157-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.89mm)",±0.1pF,"","0.9pF","250V"
"RF, Microwave, High Frequency","2.9pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR04C299B5GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR04C299B5GAC/399-16072-1-ND/7649657,"","","","","","","","",CAP CER RF 2.9PF 50V +/-0.1 PF C,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:04.107000","","",Active,KEMET,CBR04C299B5GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2120",Active,"0.03","",CBR-SMD RF C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-16072-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.1pF,"","2.9pF","50V"
"RF, Microwave, High Frequency, Bypass, Decoupling","27pF",=Value,Datasheet,http://www.atceramics.com/UserFiles/600s.pdf,DigiKey Link,http://digikey.com/product-detail/en/american-technical-ceramics/600S270JT250XT/1284-1195-1-ND/3905528,"","","","","","","","",CAP CER 27PF 250V C0G/NP0 0603,"0603 (1608 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:13.920000","","",Active,American Technical Ceramics,"600S270JT250XT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"2121",Active,"0.21","",ATC 600S,"0.063 L x 0.032 W (1.60mm x 0.81mm)",DigiKey,"1284-1195-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.89mm)",±5%,"","27pF","250V"
"RF, Microwave, High Frequency","18pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR04C180J5GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR04C180J5GAC/399-6172-1-ND/2732142,"","","","","","","","",CAP CER 18PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402_RF-N,C0402_RF-L,C0402_RF-M",,,"","2020-09-02 01:17:04.103000","","",Active,KEMET,CBR04C180J5GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"2122",Active,"0.03","",CBR-SMD RF C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-6172-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±5%,"","18pF","50V"
"RF, Microwave, High Frequency","0.7pF",=Value,Datasheet,http://datasheets.avx.com/ML03.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/ML03510R7AAT2A/478-6729-1-ND/2694243,"","","","","","","","",CAP CER 0.7PF 50V C0G/NP0 0603,"0603 (1608 Metric)","","High Q, Low Loss",,,,"C0603_RF-N,C0603_RF-L,C0603_RF-M",,,"","2020-09-02 01:17:13.920000","","",Active,AVX Corporation,ML03510R7AAT2A,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"2123",Active,"0.23","",MLO™,"0.063 L x 0.033 W (1.60mm x 0.84mm)",DigiKey,"478-6729-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.029 (0.74mm)",±0.05pF,"","0.7pF","50V"
