"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Composition","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Number of Terminations","Operating Temperature","Package / Case","Packaging","Part Status","Power (Watts)","Price","Ratings","Resistance","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Temperature Coefficient","Tolerance","Type","Value"
=Value,Datasheet,https://www.seielect.com/catalog/sei-packaging.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF1210FT866R/RMCF1210FT866RCT-ND/7906982,"","","","","","","","",Thick Film,RES 866 OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.487000",Active,Stackpole Electronics Inc,RMCF1210FT866R,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.02",AEC-Q200,"866 Ohms",RMCF,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,RMCF1210FT866RCT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","866"
=Value,Datasheet,https://www.seielect.com/catalog/sei-packaging.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF1210FT806R/RMCF1210FT806RCT-ND/7906981,"","","","","","","","",Thick Film,RES 806 OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.490000",Active,Stackpole Electronics Inc,RMCF1210FT806R,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.02",AEC-Q200,"806 Ohms",RMCF,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,RMCF1210FT806RCT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","806"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF1210FT73R2/RMCF1210FT73R2CT-ND/7906979,"","","","","","","","",Thick Film,RES 73.2 OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.493000",Active,Stackpole Electronics Inc,RMCF1210FT73R2,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.02",AEC-Q200,"73.2 Ohms",RMCF,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,RMCF1210FT73R2CT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","73.2"
=Value,Datasheet,https://www.seielect.com/catalog/sei-packaging.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF1210FT698R/RMCF1210FT698RCT-ND/7906975,"","","","","","","","",Thick Film,RES 698 OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.497000",Active,Stackpole Electronics Inc,RMCF1210FT698R,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.02",AEC-Q200,"698 Ohms",RMCF,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,RMCF1210FT698RCT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","698"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF1210FT680R/RMCF1210FT680RCT-ND/7906974,"","","","","","","","",Thick Film,RES 680 OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.500000",Active,Stackpole Electronics Inc,RMCF1210FT680R,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.02",AEC-Q200,"680 Ohms",RMCF,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,RMCF1210FT680RCT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","680"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF1210FT5K60/RMCF1210FT5K60CT-ND/7906970,"","","","","","","","",Thick Film,RES 5.6K OHM 1% 1/3W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.503000",Active,Stackpole Electronics Inc,RMCF1210FT5K60,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.333W, 1/3W","0.02",AEC-Q200,"5.6 kOhms",RMCF,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,RMCF1210FT5K60CT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","5.6k"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF1210FT549R/RMCF1210FT549RCT-ND/7906967,"","","","","","","","",Thick Film,RES 549 OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.507000",Active,Stackpole Electronics Inc,RMCF1210FT549R,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.02",AEC-Q200,"549 Ohms",RMCF,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,RMCF1210FT549RCT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","549"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF1210FT4K02/RMCF1210FT4K02CT-ND/7906964,"","","","","","","","",Thick Film,RES 4.02K OHM 1% 1/3W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.510000",Active,Stackpole Electronics Inc,RMCF1210FT4K02,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.333W, 1/3W","0.02",AEC-Q200,"4.02 kOhms",RMCF,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,RMCF1210FT4K02CT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","4.02k"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF1210FT47R5/RMCF1210FT47R5CT-ND/7906963,"","","","","","","","",Thick Film,RES 47.5 OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.513000",Active,Stackpole Electronics Inc,RMCF1210FT47R5,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.02",AEC-Q200,"47.5 Ohms",RMCF,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,RMCF1210FT47R5CT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","47.5"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF1210FT453R/RMCF1210FT453RCT-ND/7906960,"","","","","","","","",Thick Film,RES 453 OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.517000",Active,Stackpole Electronics Inc,RMCF1210FT453R,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.02",AEC-Q200,"453 Ohms",RMCF,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,RMCF1210FT453RCT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","453"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF1210FT40K2/RMCF1210FT40K2CT-ND/7906957,"","","","","","","","",Thick Film,RES 40.2K OHM 1% 1/3W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.520000",Active,Stackpole Electronics Inc,RMCF1210FT40K2,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.333W, 1/3W","0.02",AEC-Q200,"40.2 kOhms",RMCF,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,RMCF1210FT40K2CT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","40.2k"
=Value,Datasheet,https://www.seielect.com/catalog/sei-packaging.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF1210FT1K10/RMCF1210FT1K10CT-ND/7906940,"","","","","","","","",Thick Film,RES 1.1K OHM 1% 1/3W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.523000",Active,Stackpole Electronics Inc,RMCF1210FT1K10,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.333W, 1/3W","0.02",AEC-Q200,"1.1 kOhms",RMCF,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,RMCF1210FT1K10CT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","1.1k"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF1210FT1K07/RMCF1210FT1K07CT-ND/7906939,"","","","","","","","",Thick Film,RES 1.07K OHM 1% 1/3W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.527000",Active,Stackpole Electronics Inc,RMCF1210FT1K07,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.333W, 1/3W","0.02",AEC-Q200,"1.07 kOhms",RMCF,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,RMCF1210FT1K07CT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","1.07k"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF1210FT18K2/RMCF1210FT18K2CT-ND/7906938,"","","","","","","","",Thick Film,RES 18.2K OHM 1% 1/3W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.530000",Active,Stackpole Electronics Inc,RMCF1210FT18K2,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.333W, 1/3W","0.02",AEC-Q200,"18.2 kOhms",RMCF,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,RMCF1210FT18K2CT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","18.2k"
=Value,Datasheet,https://www.vishay.com/docs/68043/crma.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/CRMA1210AF10M0FKEF/BC4969CT-ND/7803436,"","","","","","","","",Thick Film,RES 10M OHM 1% 350MW 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.029 (0.73mm)","2020-09-02 01:26:21.533000",Active,Vishay Dale,CRMA1210AF10M0FKEF,"","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.35W","0.25",AEC-Q200,"10 MOhms",CRMA,"0.125 L x 0.100 W (3.18mm x 2.54mm)",DigiKey,BC4969CT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","10M"
=Value,Datasheet,https://www.vishay.com/docs/68043/crma.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/CRMA1210AF4K70FKEF/BC4968CT-ND/7803435,"","","","","","","","",Thick Film,RES 4.7K OHM 1% 350MW 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.029 (0.73mm)","2020-09-02 01:26:21.553000",Active,Vishay Dale,CRMA1210AF4K70FKEF,"","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.35W","0.25",AEC-Q200,"4.7 kOhms",CRMA,"0.125 L x 0.100 W (3.18mm x 2.54mm)",DigiKey,BC4968CT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","4.7k"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-14NF6492U/P64.9KAACT-ND/384864,"","","","","","","","",Thick Film,RES SMD 64.9K OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.567000",Active,Panasonic Electronic Components,ERJ-14NF6492U,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.02",AEC-Q200,"64.9 kOhms",ERJ,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,P64.9KAACT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","64.9k"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-14NF2372U/P23.7KAACT-ND/384654,"","","","","","","","",Thick Film,RES SMD 23.7K OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.570000",Active,Panasonic Electronic Components,ERJ-14NF2372U,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.02",AEC-Q200,"23.7 kOhms",ERJ,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,P23.7KAACT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","23.7k"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-14NF13R0U/P13.0AACT-ND/283314,"","","","","","","","",Thick Film,RES SMD 13 OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.573000",Active,Panasonic Electronic Components,ERJ-14NF13R0U,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.02",AEC-Q200,"13 Ohms",ERJ,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,P13.0AACT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","13"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-14NF68R1U/P68.1AACT-ND/384876,"","","","","","","","",Thick Film,RES SMD 68.1 OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.577000",Active,Panasonic Electronic Components,ERJ-14NF68R1U,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.02",AEC-Q200,"68.1 Ohms",ERJ,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,P68.1AACT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","68.1"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-14NF5112U/P51.1KAACT-ND/384814,"","","","","","","","",Thick Film,RES SMD 51.1K OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.580000",Active,Panasonic Electronic Components,ERJ-14NF5112U,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.02",AEC-Q200,"51.1 kOhms",ERJ,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,P51.1KAACT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","51.1k"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-14NF27R4U/P27.4AACT-ND/384687,"","","","","","","","",Thick Film,RES SMD 27.4 OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.583000",Active,Panasonic Electronic Components,ERJ-14NF27R4U,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.02",AEC-Q200,"27.4 Ohms",ERJ,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,P27.4AACT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","27.4"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-14NF3920U/P392AACT-ND/384758,"","","","","","","","",Thick Film,RES SMD 392 OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.587000",Active,Panasonic Electronic Components,ERJ-14NF3920U,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.02",AEC-Q200,"392 Ohms",ERJ,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,P392AACT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","392"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-14NF78R7U/P78.7AACT-ND/384901,"","","","","","","","",Thick Film,RES SMD 78.7 OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.590000",Active,Panasonic Electronic Components,ERJ-14NF78R7U,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.02",AEC-Q200,"78.7 Ohms",ERJ,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,P78.7AACT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","78.7"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-14NF4421U/P4.42KAACT-ND/384783,"","","","","","","","",Thick Film,RES SMD 4.42K OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.593000",Active,Panasonic Electronic Components,ERJ-14NF4421U,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.02",AEC-Q200,"4.42 kOhms",ERJ,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,P4.42KAACT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","4.42k"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCP1210FT1K00/RMCP1210FT1K00CT-ND/9770308,"","","","","","","","",Thick Film,RES 1K OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.597000",Active,Stackpole Electronics Inc,RMCP1210FT1K00,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.02",AEC-Q200,"1 kOhms",RMCP,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,RMCP1210FT1K00CT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","1k"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-14NF1780U/P178AACT-ND/384599,"","","","","","","","",Thick Film,RES SMD 178 OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.600000",Active,Panasonic Electronic Components,ERJ-14NF1780U,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.02",AEC-Q200,"178 Ohms",ERJ,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,P178AACT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","178"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCP1210FT4K70/RMCP1210FT4K70CT-ND/9770311,"","","","","","","","",Thick Film,RES 4.7K OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.603000",Active,Stackpole Electronics Inc,RMCP1210FT4K70,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.02",AEC-Q200,"4.7 kOhms",RMCP,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,RMCP1210FT4K70CT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","4.7k"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCP1210FT100R/RMCP1210FT100RCT-ND/9770305,"","","","","","","","",Thick Film,RES 100 OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.607000",Active,Stackpole Electronics Inc,RMCP1210FT100R,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.02",AEC-Q200,"100 Ohms",RMCP,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,RMCP1210FT100RCT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","100"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCP1210FT2K20/RMCP1210FT2K20CT-ND/9770309,"","","","","","","","",Thick Film,RES 2.2K OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.610000",Active,Stackpole Electronics Inc,RMCP1210FT2K20,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.02",AEC-Q200,"2.2 kOhms",RMCP,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,RMCP1210FT2K20CT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","2.2k"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCP1210FT15K0/RMCP1210FT15K0CT-ND/9770307,"","","","","","","","",Thick Film,RES 15K OHM 1% 1/2W 1210,"1210 (3225 Metric)","",Automotive AEC-Q200,,,,"R1210N,R1210L,R1210M",,,"0.028 (0.70mm)","2020-09-02 01:26:21.613000",Active,Stackpole Electronics Inc,RMCP1210FT15K0,"1","2",-55°C ~ 155°C,"1210 (3225 Metric)",TapeAndReel,Active,"0.5W, 1/2W","0.03",AEC-Q200,"15 kOhms",RMCP,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,RMCP1210FT15K0CT-ND,"","","","","","","","","","","1210",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","15k"
