"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"1000pF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/885012209029.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885012209029/732-12289-1-ND/9346309,"","","","","","","","",CAP CER 1000PF 50V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.663000","","",Active,Würth Elektronik,"885012209029","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25120",Active,"0.25","",WCAP-CSGP,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"732-12289-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.041 (1.05mm)",±10%,"","1000pF","50V"
General Purpose,"0.47uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C474M5UACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C474M5UAC7800/399-14728-1-ND/7104020,"","","","","","","","",CAP CER 0.47UF 50V Z5U 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.647000","","",Active,KEMET,C1210C474M5UAC7800,"1","Surface Mount, MLCC","10°C ~ 85°C","1210 (3225 Metric)",TapeAndReel,"25121",Active,"0.27","",SMD Comm Z5U,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-14728-1-ND","","","","","","","","","","",,capacitors\capacitor,Z5U,"0.041 (1.05mm)",±20%,"","0.47uF","50V"
"Bypass, Decoupling","0.39uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C394K5RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C394K5RACTU/399-3087-1-ND/502016,"","","","","","","","",CAP CER 0.39UF 50V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.643000","","",Active,KEMET,C1210C394K5RACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25122",Active,"0.28","",SMD Comm X7R,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-3087-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.041 (1.05mm)",±10%,"","0.39uF","50V"
General Purpose,"22pF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/885012009007.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885012009007/732-7599-1-ND/5454226,"","","","","","","","",CAP CER 22PF 50V C0G/NP0 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.640000","","",Active,Würth Elektronik,"885012009007","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25123",Active,"0.23","",WCAP-CSGP,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"732-7599-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.041 (1.05mm)",±5%,"","22pF","50V"
General Purpose,"0.47uF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/885012209022.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885012209022/732-7723-1-ND/5454350,"","","","","","","","",CAP CER 0.47UF 25V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.633000","","",Active,Würth Elektronik,"885012209022","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25124",Active,"0.25","",WCAP-CSGP,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"732-7723-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.041 (1.05mm)",±10%,"","0.47uF","25V"
"Automotive, Boardflex Sensitive","0.33uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210J334K5RACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210J334K5RACAUTO/399-20361-1-ND/9925803,"","","","","","","","",CAP CER 0.33UF 50V X7R 1210,"1210 (3225 Metric)","","Open Mode, Soft Termination",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.630000","","",Active,KEMET,C1210J334K5RACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25125",Active,"0.39",AEC-Q200,SMD Auto X7R FO,"0.130 L x 0.102 W (3.30mm x 2.60mm)",DigiKey,"399-20361-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.045 (1.15mm)",±10%,"","0.33uF","50V"
Boardflex Sensitive,"0.33uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210J334K5RAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210J334K5RAC7800/399-20360-1-ND/9925802,"","","","","","","","",CAP CER 0.33UF 50V X7R 1210,"1210 (3225 Metric)","","Open Mode, Soft Termination",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.613000","","",Active,KEMET,C1210J334K5RAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25126",Active,"0.40","",SMD Comm X7R FO,"0.130 L x 0.102 W (3.30mm x 2.60mm)",DigiKey,"399-20360-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.045 (1.15mm)",±10%,"","0.33uF","50V"
"Automotive, Boardflex Sensitive","0.47uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210X474K5RACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210X474K5RACAUTO/399-16433-1-ND/7803625,"","","","","","","","",CAP CER 0.47UF 50V X7R 1210 AUTO,"1210 (3225 Metric)","",Soft Termination,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.593000","","",Active,KEMET,C1210X474K5RACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25127",Active,"0.42",AEC-Q200,SMD Auto X7R Flex,"0.130 L x 0.102 W (3.30mm x 2.60mm)",DigiKey,"399-16433-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.045 (1.15mm)",±10%,"","0.47uF","50V"
"Bypass, Decoupling","0.33uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C334J5RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C334J5RAC7800/399-14725-1-ND/7104017,"","","","","","","","",CAP CER 0.33UF 50V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.587000","","",Active,KEMET,C1210C334J5RAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25128",Active,"0.46","",SMD Comm X7R,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-14725-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.041 (1.05mm)",±5%,"","0.33uF","50V"
"Bypass, Decoupling","0.33uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C334J3RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C334J3RAC7800/399-17497-1-ND/8570464,"","","","","","","","",CAP CER 0.33UF 25V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.583000","","",Active,KEMET,C1210C334J3RAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25129",Active,"0.46","",SMD Comm X7R,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-17497-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.041 (1.05mm)",±5%,"","0.33uF","25V"
General Purpose,"0.1uF",=Value,Datasheet,http://www.passivecomponent.com/wp-content/uploads/2018/10/MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/walsin-technology-corporation/1210B104K500CT/1292-1618-1-ND/9355622,"","","","","","","","",CAP CER 0.1UF 50V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.580000","","",Active,Walsin Technology Corporation,"1210B104K500CT","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25130",Active,"0.08","",-,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"1292-1618-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.041 (1.05mm)",±10%,"","0.1uF","50V"
General Purpose,"1500pF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/885012009018.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885012009018/732-12269-1-ND/9346289,"","","","","","","","",CAP CER 1500PF 50V NP0 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.573000","","",Active,Würth Elektronik,"885012009018","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25131",Active,"0.41","",WCAP-CSGP,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"732-12269-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.041 (1.05mm)",±5%,"","1500pF","50V"
General Purpose,"0.1uF",=Value,Datasheet,https://www.vishay.com/docs/28548/vjw1bcbascomseries.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-vitramon/VJ1210Y104KXBTW1BC/720-1846-1-ND/8564386,"","","","","","","","",CAP CER 0.1UF 100V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.570000","","",Active,Vishay Vitramon,VJ1210Y104KXBTW1BC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25132",Active,"0.20","",VJ,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"720-1846-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.041 (1.05mm)",±10%,"","0.1uF","100V"
"Automotive, Bypass, Decoupling","0.47uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C474K1RACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C474K1RACAUTO/399-15780-1-ND/7516280,"","","","","","","","",CAP CER 0.47UF 100V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.567000","","",Active,KEMET,C1210C474K1RACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25133",Active,"0.16",AEC-Q200,SMD Auto X7R,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-15780-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.041 (1.05mm)",±10%,"","0.47uF","100V"
General Purpose,"6800pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C682JBGAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C682JBGAC7800/399-12250-1-ND/5414853,"","","","","","","","",CAP CER 6800PF 630V C0G/NP0 1210,"1210 (3225 Metric)","","Low ESL, High Voltage",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.563000","","",Active,KEMET,C1210C682JBGAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25134",Active,"0.17","",SMD Comm C0G HV,"0.130 L x 0.098 W (3.30mm x 2.50mm)",DigiKey,"399-12250-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.043 (1.10mm)",±5%,"","6800pF","630V"
General Purpose,"0.47uF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/885012209009.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885012209009/732-7712-1-ND/5454339,"","","","","","","","",CAP CER 0.47UF 16V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.560000","","",Active,Würth Elektronik,"885012209009","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25135",Active,"0.28","",WCAP-CSGP,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"732-7712-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.041 (1.05mm)",±10%,"","0.47uF","16V"
"Automotive, Bypass, Decoupling","0.1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C104K1RACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C104K1RACAUTO/399-7043-1-ND/3314550,"","","","","","","","",CAP CER 0.1UF 100V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.557000","","",Active,KEMET,C1210C104K1RACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25136",Active,"0.09",AEC-Q200,SMD Auto X7R,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-7043-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.041 (1.05mm)",±10%,"","0.1uF","100V"
"Bypass, Decoupling","0.1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C104K1RAC7025.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C104K1RAC7025/399-7359-2-ND/3317025,"","","","","","","","",CAP CER 0.1UF 100V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.537000","","",Active,KEMET,C1210C104K1RAC7025,"4000","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25137",Active,"0.09","",SMD Comm X7R,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-7359-2-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.041 (1.05mm)",±10%,"","0.1uF","100V"
"Bypass, Decoupling","0.33uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C334K1RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C334K1RAC7800/399-14726-1-ND/7104018,"","","","","","","","",CAP CER 0.33UF 100V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.533000","","",Active,KEMET,C1210C334K1RAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25138",Active,"0.35","",SMD Comm X7R,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-14726-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.041 (1.05mm)",±10%,"","0.33uF","100V"
"Bypass, Decoupling","0.82uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C824K5RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C824K5RACTU/399-3093-1-ND/502022,"","","","","","","","",CAP CER 0.82UF 50V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.530000","","",Active,KEMET,C1210C824K5RACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25139",Active,"0.36","",SMD Comm X7R,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-3093-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.047 (1.20mm)",±10%,"","0.82uF","50V"
General Purpose,"100pF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/885012009011.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885012009011/732-7603-1-ND/5454230,"","","","","","","","",CAP CER 100PF 50V C0G/NP0 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.527000","","",Active,Würth Elektronik,"885012009011","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25140",Active,"0.24","",WCAP-CSGP,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"732-7603-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.041 (1.05mm)",±5%,"","100pF","50V"
General Purpose,"680pF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/885012009016.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885012009016/732-12267-1-ND/9346287,"","","","","","","","",CAP CER 680PF 50V NP0 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.523000","","",Active,Würth Elektronik,"885012009016","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25141",Active,"0.37","",WCAP-CSGP,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"732-12267-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.041 (1.05mm)",±5%,"","680pF","50V"
Downhole,"10000pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210H103J1GAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210H103J1GAC7800/399-11960-1-ND/5267642,"","","","","","","","",CAP CER 10000PF 100V NP0 1210,"1210 (3225 Metric)","","Low ESL, High Temperature",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.507000","","",Active,KEMET,C1210H103J1GAC7800,"1","Surface Mount, MLCC",-55°C ~ 200°C,"1210 (3225 Metric)",TapeAndReel,"25142",Active,"2.94","",SMD Indust C0G HT200C,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-11960-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.047 (1.20mm)",±5%,"","10000pF","100V"
General Purpose,"10000pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C103F1GAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C103F1GAC7800/399-11957-1-ND/5267670,"","","","","","","","",CAP CER 10000PF 100V NP0 1210,"1210 (3225 Metric)","",Low ESL,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.487000","","",Active,KEMET,C1210C103F1GAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25143",Active,"3.17","",SMD Comm C0G,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-11957-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.047 (1.20mm)",±1%,"","10000pF","100V"
"Bypass, Decoupling","0.33uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C334K5RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C334K5RACTU/399-8235-1-ND/3471958,"","","","","","","","",CAP CER 0.33UF 50V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.483000","","",Active,KEMET,C1210C334K5RACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25144",Active,"0.13","",SMD Comm X7R,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-8235-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.041 (1.05mm)",±10%,"","0.33uF","50V"
"Bypass, Decoupling","0.33uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C334M5RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C334M5RAC7800/399-14727-1-ND/7104019,"","","","","","","","",CAP CER 0.33UF 50V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.480000","","",Active,KEMET,C1210C334M5RAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25145",Active,"0.13","",SMD Comm X7R,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-14727-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.041 (1.05mm)",±20%,"","0.33uF","50V"
General Purpose,"10000pF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/885012209017.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885012209017/732-12288-1-ND/9346308,"","","","","","","","",CAP CER 10000PF 25V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.477000","","",Active,Würth Elektronik,"885012209017","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25146",Active,"0.24","",WCAP-CSGP,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"732-12288-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.041 (1.05mm)",±10%,"","10000pF","25V"
General Purpose,"6800pF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/885012009022.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885012009022/732-12271-1-ND/9346291,"","","","","","","","",CAP CER 6800PF 50V NP0 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.473000","","",Active,Würth Elektronik,"885012009022","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25147",Active,"0.53","",WCAP-CSGP,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"732-12271-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.041 (1.05mm)",±5%,"","6800pF","50V"
"Bypass, Decoupling","0.22uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C224K1RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C224K1RACTU/399-8230-1-ND/3471953,"","","","","","","","",CAP CER 0.22UF 100V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.467000","","",Active,KEMET,C1210C224K1RACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25148",Active,"0.24","",SMD Comm X7R,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-8230-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.041 (1.05mm)",±10%,"","0.22uF","100V"
Automotive,"0.022uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C223J2GACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C223J2GACAUTO/399-11579-1-ND/4860198,"","","","","","","","",CAP CER 0.022UF 200V NP0 1210,"1210 (3225 Metric)","",Low ESL,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.463000","","",Active,KEMET,C1210C223J2GACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25149",Active,"0.32",AEC-Q200,SMD Auto C0G,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-11579-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.047 (1.20mm)",±5%,"","0.022uF","200V"
General Purpose,"47pF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/885012009009.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885012009009/732-7601-1-ND/5454228,"","","","","","","","",CAP CER 47PF 50V C0G/NP0 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.460000","","",Active,Würth Elektronik,"885012009009","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25150",Active,"0.20","",WCAP-CSGP,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"732-7601-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.041 (1.05mm)",±5%,"","47pF","50V"
General Purpose,"0.022uF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/885012209018.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885012209018/732-7719-1-ND/5454346,"","","","","","","","",CAP CER 0.022UF 25V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.460000","","",Active,Würth Elektronik,"885012209018","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25151",Active,"0.20","",WCAP-CSGP,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"732-7719-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.041 (1.05mm)",±10%,"","0.022uF","25V"
General Purpose,"0.022uF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/885012209037.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885012209037/732-7734-1-ND/5454361,"","","","","","","","",CAP CER 0.022UF 50V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.453000","","",Active,Würth Elektronik,"885012209037","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25152",Active,"0.20","",WCAP-CSGP,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"732-7734-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.041 (1.05mm)",±10%,"","0.022uF","50V"
"Bypass, Decoupling","0.1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C104K1RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C104K1RACTU/399-1268-1-ND/411543,"","","","","","","","",CAP CER 0.1UF 100V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:29.450000","","",Active,KEMET,C1210C104K1RACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"25153",Active,"0.09","",SMD Comm X7R,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-1268-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.041 (1.05mm)",±10%,"","0.1uF","100V"
