"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Composition","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Number of Terminations","Operating Temperature","Package / Case","Packaging","Part Status","Power (Watts)","Price","Ratings","Resistance","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Temperature Coefficient","Tolerance","Type","Value"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/352239RJT/A121238CT-ND/5245295,"","","","","","","","",Thick Film,RES SMD 39 OHM 5% 3W 2512,"2512 (6432 Metric)","",Automotive AEC-Q200,,,,"R2512N,R2512L,R2512M",,,"0.047 (1.20mm)","2020-09-02 01:26:59.073000",Active,TE Connectivity Passive Product,"352239RJT","1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"3W","0.18",AEC-Q200,"39 Ohms","3522, CGS","0.250 L x 0.126 W (6.35mm x 3.20mm)",DigiKey,A121238CT-ND,"","","","","","","","","","","",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","39"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/35221M0JT/A121173CT-ND/5245230,"","","","","","","","",Thick Film,RES SMD 1M OHM 5% 3W 2512,"2512 (6432 Metric)","",Automotive AEC-Q200,,,,"R2512N,R2512L,R2512M",,,"0.047 (1.20mm)","2020-09-02 01:26:59.077000",Active,TE Connectivity Passive Product,"35221M0JT","1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"3W","0.18",AEC-Q200,"1 MOhms","3522, CGS","0.250 L x 0.126 W (6.35mm x 3.20mm)",DigiKey,A121173CT-ND,"","","","","","","","","","","",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","1M"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/35221K2JT/A121165CT-ND/5245222,"","","","","","","","",Thick Film,RES SMD 1.2K OHM 5% 3W 2512,"2512 (6432 Metric)","",Automotive AEC-Q200,,,,"R2512N,R2512L,R2512M",,,"0.047 (1.20mm)","2020-09-02 01:26:59.080000",Active,TE Connectivity Passive Product,"35221K2JT","1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"3W","0.18",AEC-Q200,"1.2 kOhms","3522, CGS","0.250 L x 0.126 W (6.35mm x 3.20mm)",DigiKey,A121165CT-ND,"","","","","","","","","","","",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","1.2k"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/352212KJT/A121134CT-ND/5245191,"","","","","","","","",Thick Film,RES SMD 12K OHM 5% 3W 2512,"2512 (6432 Metric)","",Automotive AEC-Q200,,,,"R2512N,R2512L,R2512M",,,"0.047 (1.20mm)","2020-09-02 01:26:59.083000",Active,TE Connectivity Passive Product,"352212KJT","1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"3W","0.18",AEC-Q200,"12 kOhms","3522, CGS","0.250 L x 0.126 W (6.35mm x 3.20mm)",DigiKey,A121134CT-ND,"","","","","","","","","","","",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","12k"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/3522120KJT/A121130CT-ND/5245187,"","","","","","","","",Thick Film,RES SMD 120K OHM 5% 3W 2512,"2512 (6432 Metric)","",Automotive AEC-Q200,,,,"R2512N,R2512L,R2512M",,,"0.047 (1.20mm)","2020-09-02 01:26:59.087000",Active,TE Connectivity Passive Product,"3522120KJT","1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"3W","0.18",AEC-Q200,"120 kOhms","3522, CGS","0.250 L x 0.126 W (6.35mm x 3.20mm)",DigiKey,A121130CT-ND,"","","","","","","","","","","",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","120k"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/3522470KJT/A121255CT-ND/5245312,"","","","","","","","",Thick Film,RES SMD 470K OHM 5% 3W 2512,"2512 (6432 Metric)","",Automotive AEC-Q200,,,,"R2512N,R2512L,R2512M",,,"0.047 (1.20mm)","2020-09-02 01:26:59.090000",Active,TE Connectivity Passive Product,"3522470KJT","1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"3W","0.18",AEC-Q200,"470 kOhms","3522, CGS","0.250 L x 0.126 W (6.35mm x 3.20mm)",DigiKey,A121255CT-ND,"","","","","","","","","","","",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","470k"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/352233KJT/A121224CT-ND/5245281,"","","","","","","","",Thick Film,RES SMD 33K OHM 5% 3W 2512,"2512 (6432 Metric)","",Automotive AEC-Q200,,,,"R2512N,R2512L,R2512M",,,"0.047 (1.20mm)","2020-09-02 01:26:59.093000",Active,TE Connectivity Passive Product,"352233KJT","1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"3W","0.18",AEC-Q200,"33 kOhms","3522, CGS","0.250 L x 0.126 W (6.35mm x 3.20mm)",DigiKey,A121224CT-ND,"","","","","","","","","","","",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","33k"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/35222K2JT/A121207CT-ND/5245264,"","","","","","","","",Thick Film,RES SMD 2.2K OHM 5% 3W 2512,"2512 (6432 Metric)","",Automotive AEC-Q200,,,,"R2512N,R2512L,R2512M",,,"0.047 (1.20mm)","2020-09-02 01:26:59.097000",Active,TE Connectivity Passive Product,"35222K2JT","1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"3W","0.18",AEC-Q200,"2.2 kOhms","3522, CGS","0.250 L x 0.126 W (6.35mm x 3.20mm)",DigiKey,A121207CT-ND,"","","","","","","","","","","",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","2.2k"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/352227RJT/A121204CT-ND/5245261,"","","","","","","","",Thick Film,RES SMD 27 OHM 5% 3W 2512,"2512 (6432 Metric)","",Automotive AEC-Q200,,,,"R2512N,R2512L,R2512M",,,"0.047 (1.20mm)","2020-09-02 01:26:59.100000",Active,TE Connectivity Passive Product,"352227RJT","1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"3W","0.18",AEC-Q200,"27 Ohms","3522, CGS","0.250 L x 0.126 W (6.35mm x 3.20mm)",DigiKey,A121204CT-ND,"","","","","","","","","","","",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","27"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/3522270RJT/A121200CT-ND/5245257,"","","","","","","","",Thick Film,RES SMD 270 OHM 5% 3W 2512,"2512 (6432 Metric)","",Automotive AEC-Q200,,,,"R2512N,R2512L,R2512M",,,"0.047 (1.20mm)","2020-09-02 01:26:59.103000",Active,TE Connectivity Passive Product,"3522270RJT","1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"3W","0.18",AEC-Q200,"270 Ohms","3522, CGS","0.250 L x 0.126 W (6.35mm x 3.20mm)",DigiKey,A121200CT-ND,"","","","","","","","","","","",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","270"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/35224M7JT/A121264CT-ND/5245321,"","","","","","","","",Thick Film,RES SMD 4.7M OHM 5% 3W 2512,"2512 (6432 Metric)","",Automotive AEC-Q200,,,,"R2512N,R2512L,R2512M",,,"0.047 (1.20mm)","2020-09-02 01:26:59.107000",Active,TE Connectivity Passive Product,"35224M7JT","1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"3W","0.18",AEC-Q200,"4.7 MOhms","3522, CGS","0.250 L x 0.126 W (6.35mm x 3.20mm)",DigiKey,A121264CT-ND,"","","","","","","","","","","",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","4.7M"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/352218KJT/A121158CT-ND/5245215,"","","","","","","","",Thick Film,RES SMD 18K OHM 5% 3W 2512,"2512 (6432 Metric)","",Automotive AEC-Q200,,,,"R2512N,R2512L,R2512M",,,"0.047 (1.20mm)","2020-09-02 01:26:59.110000",Active,TE Connectivity Passive Product,"352218KJT","1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"3W","0.18",AEC-Q200,"18 kOhms","3522, CGS","0.250 L x 0.126 W (6.35mm x 3.20mm)",DigiKey,A121158CT-ND,"","","","","","","","","","","",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","18k"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/352210KJT/A121121CT-ND/5245178,"","","","","","","","",Thick Film,RES SMD 10K OHM 5% 3W 2512,"2512 (6432 Metric)","",Automotive AEC-Q200,,,,"R2512N,R2512L,R2512M",,,"0.047 (1.20mm)","2020-09-02 01:26:59.113000",Active,TE Connectivity Passive Product,"352210KJT","1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"3W","0.18",AEC-Q200,"10 kOhms","3522, CGS","0.250 L x 0.126 W (6.35mm x 3.20mm)",DigiKey,A121121CT-ND,"","","","","","","","","","","",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","10k"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/352239KJT/A121236CT-ND/5245293,"","","","","","","","",Thick Film,RES SMD 39K OHM 5% 3W 2512,"2512 (6432 Metric)","",Automotive AEC-Q200,,,,"R2512N,R2512L,R2512M",,,"0.047 (1.20mm)","2020-09-02 01:26:59.117000",Active,TE Connectivity Passive Product,"352239KJT","1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"3W","0.18",AEC-Q200,"39 kOhms","3522, CGS","0.250 L x 0.126 W (6.35mm x 3.20mm)",DigiKey,A121236CT-ND,"","","","","","","","","","","",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","39k"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/35225K6JT/A121280CT-ND/5245337,"","","","","","","","",Thick Film,RES SMD 5.6K OHM 5% 3W 2512,"2512 (6432 Metric)","",Automotive AEC-Q200,,,,"R2512N,R2512L,R2512M",,,"0.047 (1.20mm)","2020-09-02 01:26:59.120000",Active,TE Connectivity Passive Product,"35225K6JT","1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"3W","0.18",AEC-Q200,"5.6 kOhms","3522, CGS","0.250 L x 0.126 W (6.35mm x 3.20mm)",DigiKey,A121280CT-ND,"","","","","","","","","","","",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","5.6k"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1773463-7&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/352215KJT/A121146CT-ND/5245203,"","","","","","","","",Thick Film,RES SMD 15K OHM 5% 3W 2512,"2512 (6432 Metric)","",Automotive AEC-Q200,,,,"R2512N,R2512L,R2512M",,,"0.047 (1.20mm)","2020-09-02 01:26:59.123000",Active,TE Connectivity Passive Product,"352215KJT","1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"3W","0.18",AEC-Q200,"15 kOhms","3522, CGS","0.250 L x 0.126 W (6.35mm x 3.20mm)",DigiKey,A121146CT-ND,"","","","","","","","","","","",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","15k"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1TRQFR91U/PT.91YCT-ND/613921,"","","","","","","","",Thick Film,RES 0.91 OHM 1% 1W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,"R2512N,R2512L,R2512M",,,"0.028 (0.70mm)","2020-09-02 01:26:59.130000",Active,Panasonic Electronic Components,ERJ-1TRQFR91U,"1","2",-55°C ~ 125°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.19",AEC-Q200,"910 mOhms",ERJ,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,PT.91YCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","910m"
=Value,Datasheet,https://riedon.com/media/pdf/CSR.pdf,DigiKey Link,http://digikey.com/product-detail/en/riedon/CSR25120R02F/696-1657-1-ND/5723645,"","","","","","","","",Metal Element,RES 0.02 OHM 1% 1W 2512,"2512 (6432 Metric)","","Current Sense, Non-Inductive",,,,"R2512N,R2512L,R2512M",,,"0.035 (0.90mm)","2020-09-02 01:26:59.130000",Active,Riedon,CSR25120R02F,"1","2",-55°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.18","","20 mOhms",CSR,"0.250 L x 0.125 W (6.35mm x 3.18mm)",DigiKey,"696-1657-1-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±50ppm/°C,±1%,"","20m"
=Value,Datasheet,https://riedon.com/media/pdf/CSR.pdf,DigiKey Link,http://digikey.com/product-detail/en/riedon/CSR2512A0R04F/696-1668-1-ND/5723656,"","","","","","","","",Metal Element,RES 0.04 OHM 1% 2W 2512,"2512 (6432 Metric)","","Current Sense, Non-Inductive",,,,"R2512N,R2512L,R2512M",,,"0.035 (0.90mm)","2020-09-02 01:26:59.133000",Active,Riedon,CSR2512A0R04F,"1","2",-55°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"2W","0.18","","40 mOhms",CSR,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,"696-1668-1-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±50ppm/°C,±1%,"","40m"
=Value,Datasheet,https://riedon.com/media/pdf/CSR.pdf,DigiKey Link,http://digikey.com/product-detail/en/riedon/CSR25120R1F/696-1663-1-ND/5723651,"","","","","","","","",Metal Element,RES 0.1 OHM 1% 1W 2512,"2512 (6432 Metric)","","Current Sense, Non-Inductive",,,,"R2512N,R2512L,R2512M",,,"0.035 (0.90mm)","2020-09-02 01:26:59.137000",Active,Riedon,CSR25120R1F,"1","2",-55°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.18","","100 mOhms",CSR,"0.250 L x 0.125 W (6.35mm x 3.18mm)",DigiKey,"696-1663-1-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±50ppm/°C,±1%,"","100m"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/RL73K3AR18JTDF/A106125CT-ND/3477782,"","","","","","","","",Thick Film,RES 0.18 OHM 5% 1W 2512,"2512 (6432 Metric)","",Current Sense,,,,"R2512N,R2512L,R2512M",,,"0.033 (0.84mm)","2020-09-02 01:26:59.147000",Active,TE Connectivity Passive Product,RL73K3AR18JTDF,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.17","","180 mOhms","RL73, CGS","0.250 L x 0.122 W (6.35mm x 3.10mm)",DigiKey,A106125CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","180m"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/RL73K3AR22JTDF/A106126CT-ND/3477783,"","","","","","","","",Thick Film,RES 0.22 OHM 5% 1W 2512,"2512 (6432 Metric)","",Current Sense,,,,"R2512N,R2512L,R2512M",,,"0.033 (0.84mm)","2020-09-02 01:26:59.147000",Active,TE Connectivity Passive Product,RL73K3AR22JTDF,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.17","","220 mOhms","RL73, CGS","0.250 L x 0.122 W (6.35mm x 3.10mm)",DigiKey,A106126CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","220m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1TRQJ9R1U/PT9.1UCT-ND/365285,"","","","","","","","",Thick Film,RES SMD 9.1 OHM 5% 1W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,"R2512N,R2512L,R2512M",,,"0.028 (0.70mm)","2020-09-02 01:26:59.150000",Active,Panasonic Electronic Components,ERJ-1TRQJ9R1U,"1","2",-55°C ~ 125°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.18",AEC-Q200,"9.1 Ohms",ERJ,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,PT9.1UCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","9.1"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1TRQJR68U/PT.68UCT-ND/365292,"","","","","","","","",Thick Film,RES 0.68 OHM 5% 1W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,"R2512N,R2512L,R2512M",,,"0.028 (0.70mm)","2020-09-02 01:26:59.153000",Active,Panasonic Electronic Components,ERJ-1TRQJR68U,"1","2",-55°C ~ 125°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.18",AEC-Q200,"680 mOhms",ERJ,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,PT.68UCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","680m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1TRQJ3R9U/PT3.9UCT-ND/365280,"","","","","","","","",Thick Film,RES SMD 3.9 OHM 5% 1W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,"R2512N,R2512L,R2512M",,,"0.028 (0.70mm)","2020-09-02 01:26:59.153000",Active,Panasonic Electronic Components,ERJ-1TRQJ3R9U,"1","2",-55°C ~ 125°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.18",AEC-Q200,"3.9 Ohms",ERJ,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,PT3.9UCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","3.9"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1TRQJ8R2U/PT8.2UCT-ND/365284,"","","","","","","","",Thick Film,RES SMD 8.2 OHM 5% 1W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,"R2512N,R2512L,R2512M",,,"0.028 (0.70mm)","2020-09-02 01:26:59.157000",Active,Panasonic Electronic Components,ERJ-1TRQJ8R2U,"1","2",-55°C ~ 125°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.18",AEC-Q200,"8.2 Ohms",ERJ,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,PT8.2UCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","8.2"
=Value,Datasheet,https://www.ctscorp.com/wp-content/uploads/2015/11/008-0337-0.pdf,DigiKey Link,http://digikey.com/product-detail/en/cts-resistor-products/73L7R91J/73L7R91JCT-ND/1543513,"","","","","","","","",Thick Film,RES 0.91 OHM 5% 1W 2512,"2512 (6432 Metric)","",Current Sense,,,,"R2512N,R2512L,R2512M",,,"0.028 (0.71mm)","2020-09-02 01:26:59.160000",Active,CTS Resistor Products,"73L7R91J","1","2",-55°C ~ 125°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.18","","910 mOhms","73L7","0.248 L x 0.126 W (6.30mm x 3.20mm)",DigiKey,"73L7R91JCT-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","910m"
=Value,Datasheet,https://www.ctscorp.com/wp-content/uploads/2015/11/008-0337-0.pdf,DigiKey Link,http://digikey.com/product-detail/en/cts-resistor-products/73L7R56J/73L7R56JCT-ND/1543512,"","","","","","","","",Thick Film,RES 0.56 OHM 5% 1W 2512,"2512 (6432 Metric)","",Current Sense,,,,"R2512N,R2512L,R2512M",,,"0.028 (0.71mm)","2020-09-02 01:26:59.170000",Active,CTS Resistor Products,"73L7R56J","1","2",-55°C ~ 125°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.18","","560 mOhms","73L7","0.248 L x 0.126 W (6.30mm x 3.20mm)",DigiKey,"73L7R56JCT-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","560m"
=Value,Datasheet,https://www.bourns.com/data/global/pdfs/CRS.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CRS2512-JX-102ELF/CRS2512-JX-102ELFCT-ND/5778755,"","","","","","","","",Thick Film,RES SMD 1K OHM 5% 2W 2512,"2512 (6432 Metric)","","High Voltage, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.030 (0.75mm)","2020-09-02 01:26:59.173000",Active,Bourns Inc.,CRS2512-JX-102ELF,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"2W","0.16","","1 kOhms",CRS,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,CRS2512-JX-102ELFCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","1k"
=Value,Datasheet,https://www.bourns.com/data/global/pdfs/CRS.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CRS2512-JX-100ELF/CRS2512-JX-100ELFCT-ND/5778698,"","","","","","","","",Thick Film,RES SMD 10 OHM 5% 2W 2512,"2512 (6432 Metric)","","High Voltage, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.030 (0.75mm)","2020-09-02 01:26:59.180000",Active,Bourns Inc.,CRS2512-JX-100ELF,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"2W","0.16","","10 Ohms",CRS,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,CRS2512-JX-100ELFCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","10"
=Value,Datasheet,https://www.bourns.com/data/global/pdfs/CRS.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CRS2512-JW-4R7ELF/CRS2512-JW-4R7ELFCT-ND/5778697,"","","","","","","","",Thick Film,RES SMD 4.7 OHM 5% 2W 2512,"2512 (6432 Metric)","","High Voltage, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.030 (0.75mm)","2020-09-02 01:26:59.183000",Active,Bourns Inc.,CRS2512-JW-4R7ELF,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"2W","0.16","","4.7 Ohms",CRS,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,CRS2512-JW-4R7ELFCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","4.7"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1TRQJ2R2U/PT2.2UCT-ND/365277,"","","","","","","","",Thick Film,RES SMD 2.2 OHM 5% 1W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense",,,,"R2512N,R2512L,R2512M",,,"0.028 (0.70mm)","2020-09-02 01:26:59.193000",Active,Panasonic Electronic Components,ERJ-1TRQJ2R2U,"1","2",-55°C ~ 125°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.17",AEC-Q200,"2.2 Ohms",ERJ,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,PT2.2UCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","2.2"
