Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,Features,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Capacitor,"Bypass, Decoupling",C2220C226K3RAC7800,capacitors\2220_5750Metric,22uF,±10%,,25V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C226K3RAC7800.pdf,CAP CER 22UF 25V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C2220C226M3RAC7800,capacitors\2220_5750Metric,22uF,±20%,,25V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C226M3RAC7800.pdf,CAP CER 22UF 25V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Boardflex Sensitive",CGA9N4X7R2J224K230KE,capacitors\2220_5750Metric,0.22uF,±10%,Soft Termination,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,CAP CER 0.22UF 630V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Automotive,KVF250L106M55NHT00,capacitors\2220_5750Metric,10uF,±20%,High Temperature,25V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://www.chemi-con.co.jp/e/catalog/pdf/ce-e/ce-sepa-e/ce-kvf-e-2019.pdf,CAP CER 10UF 25V X8L 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 150°C,,United Chemi-Con,,,
Capacitor,"Automotive, Bypass, Decoupling",C2220C223KGRACAUTO,capacitors\2220_5750Metric,0.022uF,±10%,"Low ESL, High Voltage",2000V (2kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C223KGRACAUTO.pdf,CAP CER 2220 22NF 2000V X7R 10%,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Boardflex Sensitive",C2220X104KBRACAUTO,capacitors\2220_5750Metric,0.1uF,±10%,"Soft Termination, High Voltage",630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220X104KBRACAUTO.pdf,CAP CER 0.1UF 630V X7R 2220 AUTO,"Surface Mount, MLCC",0.232 L x 0.197 W (5.90mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,C5750X7R2E105K230KE,capacitors\2220_5750Metric,1uF,±10%,Soft Termination,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 1UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9P4X7T2W105K250KA,capacitors\2220_5750Metric,1uF,±10%,,450V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 1UF 450V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,"Automotive, Boardflex Sensitive",22201C475K4Z2A,capacitors\2220_5750Metric,4.7uF,±10%,Soft Termination,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://datasheets.avx.com/FlexitermMLCC.pdf,CAP CER 4.7UF 100V X7R 2220,"Surface Mount, MLCC",0.220 L x 0.200 W (5.59mm x 5.08mm),2,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,Boardflex Sensitive,C5750X7T2W105M250KE,capacitors\2220_5750Metric,1uF,±20%,Soft Termination,450V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 1UF 450V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,"Automotive, Bypass, Decoupling",C2220C104KDRACAUTO,capacitors\2220_5750Metric,0.1uF,±10%,"Low ESL, High Voltage",1000V (1kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C104KDRACAUTO.pdf,CAP CER 2220 0.1UF 1000V X7R 10%,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,KTS101B475M55N0T00,capacitors\2220_5750Metric,4.7uF,±20%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,//media.digikey.com/pdf/Data%20Sheets/United%20Chemi-Con%20PDFs/NTS_NTF_Series_E1002W.pdf,CAP CER 4.7UF 100V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,United Chemi-Con,,,
Capacitor,"Automotive, Boardflex Sensitive",CGA9N3X7R2E105K230KE,capacitors\2220_5750Metric,1uF,±10%,Soft Termination,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,CAP CER 1UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7R1E226M250KA,capacitors\2220_5750Metric,22uF,±20%,Low ESL,25V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 22UF 25V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,22201C106MAT2A,capacitors\2220_5750Metric,10uF,±20%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 10UF 100V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,22205C106MAT2A,capacitors\2220_5750Metric,10uF,±20%,,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 10UF 50V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,22201C106KAT2A,capacitors\2220_5750Metric,10uF,±10%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 10UF 100V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,Boardflex Sensitive,22205C106KAZ2A,capacitors\2220_5750Metric,10uF,±10%,Soft Termination,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://datasheets.avx.com/FlexitermMLCC.pdf,CAP CER 10UF 50V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,KTS500B156M55N0T00,capacitors\2220_5750Metric,15uF,±20%,,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://www.chemi-con.co.jp/e/catalog/pdf/ce-e/ce-sepa-e/ce-ntsntf-e-2019.pdf,CAP CER 15UF 50V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,United Chemi-Con,,,
Capacitor,Automotive,CGA9P2X7R1E226M250KA,capacitors\2220_5750Metric,22uF,±20%,,25V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_general_en.pdf?ref_disty=digikey,CAP CER 22UF 25V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,KTS250B226M55N0T00,capacitors\2220_5750Metric,22uF,±20%,,25V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,//media.digikey.com/pdf/Data%20Sheets/United%20Chemi-Con%20PDFs/NTS_NTF_Series_E1002W.pdf,CAP CER 22UF 25V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,United Chemi-Con,,,
Capacitor,General Purpose,KTS250B336M55N0T00,capacitors\2220_5750Metric,33uF,±20%,,25V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://www.chemi-con.co.jp/e/catalog/pdf/ce-e/ce-sepa-e/ce-ntsntf-e-2019.pdf,CAP CER 33UF 25V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,United Chemi-Con,,,
Capacitor,General Purpose,C5750X7S2A156M250KB,capacitors\2220_5750Metric,15uF,±20%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 15UF 100V X7S 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,22205C106KAT2A,capacitors\2220_5750Metric,10uF,±10%,,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 10UF 50V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,Automotive,CGA9P3X7S2A156M250KB,capacitors\2220_5750Metric,15uF,±20%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 15UF 100V X7S 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7T2J474K250KC,capacitors\2220_5750Metric,0.47uF,±10%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.47UF 630V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7T2W105K250KA,capacitors\2220_5750Metric,1uF,±10%,,450V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 1UF 450V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9P1X7T2J474K250KC,capacitors\2220_5750Metric,0.47uF,±10%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.47UF 630V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,C5750X7S2A106K230KE,capacitors\2220_5750Metric,10uF,±10%,Soft Termination,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 10UF 100V X7S 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,KTS101B685K55F0T00,capacitors\2220_5750Metric,6.8uF,±10%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://www.chemi-con.co.jp/e/catalog/pdf/ce-e/ce-sepa-e/ce-ntsntf-e-2019.pdf,CAP CER 6.8UF 100V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,United Chemi-Con,,,
Capacitor,"Automotive, Boardflex Sensitive",CGA9P4X7T2W105M250KE,capacitors\2220_5750Metric,1uF,±20%,Soft Termination,450V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,CAP CER 1UF 450V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7T2E225K250KA,capacitors\2220_5750Metric,2.2uF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 2.2UF 250V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,"Automotive, Boardflex Sensitive",CGA9N3X7S2A106K230KE,capacitors\2220_5750Metric,10uF,±10%,Soft Termination,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,CAP CER 10UF 100V X7S 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,"Automotive, Boardflex Sensitive",CGA9P4X7T2W105K250KE,capacitors\2220_5750Metric,1uF,±10%,Soft Termination,450V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,CAP CER 1UF 450V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,C5750X7T2W105K250KE,capacitors\2220_5750Metric,1uF,±10%,Soft Termination,450V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 1UF 450V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,C5750X7T2J474M250KE,capacitors\2220_5750Metric,0.47uF,±20%,Soft Termination,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 0.47UF 630V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,C5750X7T2J474K250KE,capacitors\2220_5750Metric,0.47uF,±10%,Soft Termination,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 0.47UF 630V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,C5750X7T2E225M250KE,capacitors\2220_5750Metric,2.2uF,±20%,Soft Termination,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 2.2UF 250V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,22201C475KAZ2A,capacitors\2220_5750Metric,4.7uF,±10%,Soft Termination,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://datasheets.avx.com/FlexitermMLCC.pdf,CAP CER 4.7UF 100V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,"Automotive, Boardflex Sensitive",CGA9P1X7T2J474K250KE,capacitors\2220_5750Metric,0.47uF,±10%,Soft Termination,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,CAP CER 0.47UF 630V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C2220C104KBRAC7800,capacitors\2220_5750Metric,0.1uF,±10%,"Low ESL, High Voltage",630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C104KBRAC7800.pdf,CAP CER 0.1UF 630V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Bypass, Decoupling",C2220C153KHRACAUTO,capacitors\2220_5750Metric,0.015uF,±10%,"Low ESL, High Voltage",3000V (3kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C153KHRACAUTO.pdf,CAP CER 2220 15NF 3000V X7R 10%,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,C2220X223KGRACTU,capacitors\2220_5750Metric,0.022uF,±10%,"Low ESL, Soft Termination, High Voltage",2000V (2kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220X223KGRACTU.pdf,CAP CER 0.022UF 2KV X7R 2220,"Surface Mount, MLCC",0.232 L x 0.197 W (5.90mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,GR355XD72E105KW05L,capacitors\2220_5750Metric,1uF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GR355XD72E105KW05-01.pdf,CAP CER 1UF 250V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,C2220C223JBGACTU,capacitors\2220_5750Metric,0.022uF,±5%,"Low ESL, High Voltage",630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C223JBGACTU.pdf,CAP CER 0.022UF 630V NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,C5750X7T2E225K250KE,capacitors\2220_5750Metric,2.2uF,±10%,Soft Termination,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 2.2UF 250V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7T2E225M250KA,capacitors\2220_5750Metric,2.2uF,±20%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 2.2UF 250V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Automotive,C2220C223JBGACAUTO,capacitors\2220_5750Metric,0.022uF,±5%,"Low ESL, High Voltage",630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C223JBGACAUTO.pdf,CAP CER 2220 22NF 630V C0G 5%,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Bypass, Decoupling",C2220C823KFRACAUTO,capacitors\2220_5750Metric,0.082uF,±10%,"Low ESL, High Voltage",1500V (1.5kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C823KFRACAUTO.pdf,CAP CER 0.082UF 1.5KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C104JBGAC7800,capacitors\2220_5750Metric,0.1uF,±5%,"Low ESL, High Voltage",630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C104JBGAC7800.pdf,CAP CER 0.1UF 630V C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,C2220X223JBGACTU,capacitors\2220_5750Metric,0.022uF,±5%,"Low ESL, Soft Termination, High Voltage",630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220X223JBGACTU.pdf,CAP CER 0.022UF 630V NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,VJ2220Y474KXCAT,capacitors\2220_5750Metric,0.47uF,±10%,,200V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP CER 0.47UF 200V X7R 2220,"Surface Mount, MLCC",0.220 L x 0.200 W (5.59mm x 5.08mm),2,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,VJ2220Y154KXEAT,capacitors\2220_5750Metric,0.15uF,±10%,,500V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP CER 0.15UF 500V X7R 2220,"Surface Mount, MLCC",0.220 L x 0.200 W (5.59mm x 5.08mm),2,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,GRM55D7U3A103JW31L,capacitors\2220_5750Metric,10000pF,±5%,,1000V (1kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,CAP CER 10000PF 1KV U2J 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"Automotive, Bypass, Decoupling",C2220C103KHRACAUTO,capacitors\2220_5750Metric,10000pF,±10%,"Low ESL, High Voltage",3000V (3kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C103KHRACAUTO.pdf,CAP CER 2220 10NF 3000V X7R 10%,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C5750X5R1C336M200KA,capacitors\2220_5750Metric,33uF,±20%,Low ESL,16V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 33UF 16V X5R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 85°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7R2A335M230KA,capacitors\2220_5750Metric,3.3uF,±20%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 3.3UF 100V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,GRM55D7U2J473JW31L,capacitors\2220_5750Metric,0.047uF,±5%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM55D7U2J473JW31-01.pdf,CAP CER 0.047UF 630V U2J 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,Automotive,CGA9N2X7R2A335K230KA,capacitors\2220_5750Metric,3.3uF,±10%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 3.3UF 100V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750C0G2E154J230KN,capacitors\2220_5750Metric,0.15uF,±5%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.15UF 250V C0G 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C2220C563KFRAC7800,capacitors\2220_5750Metric,0.056uF,±10%,"Low ESL, High Voltage",1500V (1.5kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C563KFRACTU.pdf,CAP CER 0.056UF 1.5KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,22205C105KAT2A,capacitors\2220_5750Metric,1uF,±10%,,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 1UF 50V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,AVX Corporation,,,
