Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,Features,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Capacitor,General Purpose,C1210V823KBRACTU,capacitors\1210_3225Metric,0.082uF,±10%,"High Voltage, ArcShield™",630V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210V823KBRACTU.pdf,CAP CER 0.082UF 630V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C1210V563KDRACTU,capacitors\1210_3225Metric,0.056uF,±10%,"High Voltage, ArcShield™",1000V (1kV),"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210V563KDRACTU.pdf,CAP CER 0.056UF 1KV X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Boardflex Sensitive",GCJ32DR72E224KXJ1L,capacitors\1210_3225Metric,0.22uF,±10%,Soft Termination,250V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCJ32DR72E224KXJ1-01.pdf,CAP CER 0.22UF 250V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,C1210V154KCRACTU,capacitors\1210_3225Metric,0.15uF,±10%,"High Voltage, ArcShield™",500V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210V154KCRACTU.pdf,CAP CER 0.15UF 500V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,C1210X104KCRAC7800,capacitors\1210_3225Metric,0.1uF,±10%,"Low ESL, Soft Termination, High Voltage",500V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210X104KCRACTU.pdf,CAP CER 0.1UF 500V X7R 1210,Surface Mount/MLCC,0.130 L x 0.102 W (3.30mm x 2.60mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,12105C105KAZ2A,capacitors\1210_3225Metric,1uF,±10%,Soft Termination,50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://datasheets.avx.com/FlexitermMLCC.pdf,CAP CER 1UF 50V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,1210YC475JAT2A,capacitors\1210_3225Metric,4.7uF,±5%,,16V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 4.7UF 16V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,1210ZG106ZAT2A,capacitors\1210_3225Metric,10uF,"-20%, +80%",,10V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://datasheets.avx.com/Y5V.pdf,CAP CER 10UF 10V Y5V 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,Y5V (F),-30°C ~ 85°C,,AVX Corporation,,,
Capacitor,Automotive,CGA6N3X7R2A225M230AB,capacitors\1210_3225Metric,2.2uF,±20%,,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 2.2UF 100V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Automotive,CGA6N3C0G2E333J230AA,capacitors\1210_3225Metric,0.033uF,±5%,,250V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.033UF 250V C0G 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C3225C0G2E333J230AA,capacitors\1210_3225Metric,0.033uF,±5%,,250V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.033UF 250V C0G 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C3225C0G2A473J230AA,capacitors\1210_3225Metric,0.047uF,±5%,,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.047UF 100V C0G 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,C3225C0G3A102J200AE,capacitors\1210_3225Metric,1000pF,±5%,Soft Termination,1000V (1kV),"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 1000PF 1KV C0G/NP0 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,LD10YC475KAB2A,capacitors\1210_3225Metric,4.7uF,±10%,,16V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://datasheets.avx.com/LD-Series.pdf,CAP CER 4.7UF 16V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,Boardflex Sensitive,C3225C0G3A682J200AE,capacitors\1210_3225Metric,6800pF,±5%,Soft Termination,1000V (1kV),"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 6800PF 1KV C0G/NP0 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,C3225X7R2J473K200AE,capacitors\1210_3225Metric,0.047uF,±10%,Soft Termination,630V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 0.047UF 630V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,C3225X7R2A474M200AE,capacitors\1210_3225Metric,0.47uF,±20%,Soft Termination,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 0.47UF 100V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C3225JB2A225K230AB,capacitors\1210_3225Metric,2.2uF,±10%,,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 2.2UF 100V JB 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,JB,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,Automotive,CGA6N3NP02E333J230AA,capacitors\1210_3225Metric,0.033uF,±5%,High Temperature,250V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_hightemp_en.pdf?ref_disty=digikey,CAP CER 0.033UF 250V NP0 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 150°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,C1210X825K3RAC7800,capacitors\1210_3225Metric,8.2uF,±10%,Soft Termination,25V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210X825K3RAC7800.pdf,CAP CER SMD 1210 8.2UF 10% 25V X,Surface Mount/MLCC,0.130 L x 0.102 W (3.30mm x 2.60mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,12105C105KAT2A,capacitors\1210_3225Metric,1uF,±10%,,50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 1UF 50V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,Boardflex Sensitive,C3225X7T2J154K200AE,capacitors\1210_3225Metric,0.15uF,±10%,Soft Termination,630V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 0.15UF 630V X7T 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7T,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,C3225X7T2J104K160AE,capacitors\1210_3225Metric,0.1uF,±10%,Soft Termination,630V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 0.1UF 630V X7T 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7T,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,12105C684KAT2A,capacitors\1210_3225Metric,0.68uF,±10%,,50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 0.68UF 50V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,"Automotive, Boardflex Sensitive",CGA6M3X7R2E224M200AE,capacitors\1210_3225Metric,0.22uF,±20%,Soft Termination,250V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,CAP CER 0.22UF 250V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,12101C684KAZ2A,capacitors\1210_3225Metric,0.68uF,±10%,Soft Termination,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://datasheets.avx.com/FlexitermMLCC.pdf,CAP CER 0.68UF 100V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,Boardflex Sensitive,C3225X7T2E334K200AE,capacitors\1210_3225Metric,0.33uF,±10%,Soft Termination,250V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 0.33UF 250V X7T 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7T,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,C3225X7T2W224K200AE,capacitors\1210_3225Metric,0.22uF,±10%,Soft Termination,450V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 0.22UF 450V X7T 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7T,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Automotive,12101C105K4T4A,capacitors\1210_3225Metric,1uF,±10%,,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://datasheets.avx.com/AutoMLCC.pdf,CAP CER 1UF 100V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,C3225C0G2W223J230AA,capacitors\1210_3225Metric,0.022uF,±5%,,450V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.022UF 450V C0G 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Automotive,CGA6P3X8R1E475K250AD,capacitors\1210_3225Metric,4.7uF,±10%,Epoxy Mountable,25V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_epoxy_en.pdf?ref_disty=digikey,CAP CER 4.7UF 25V X8R 1210 EPOXY,Surface Mount/MLCC/Epoxy,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X8R,-55°C ~ 150°C,,TDK Corporation,,,
Capacitor,Automotive,CGA6P3X8R1E475M250AD,capacitors\1210_3225Metric,4.7uF,±20%,Epoxy Mountable,25V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_epoxy_en.pdf?ref_disty=digikey,CAP CER 4.7UF 25V X8R 1210 EPOXY,Surface Mount/MLCC/Epoxy,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X8R,-55°C ~ 150°C,,TDK Corporation,,,
Capacitor,Automotive,CGA6P3X8R2A684M250AD,capacitors\1210_3225Metric,0.68uF,±20%,Epoxy Mountable,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_epoxy_en.pdf?ref_disty=digikey,CAP CER 0.68UF 100V 1210 EPOXY,Surface Mount/MLCC/Epoxy,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X8R,-55°C ~ 150°C,,TDK Corporation,,,
Capacitor,General Purpose,C1210C104KCRACTU,capacitors\1210_3225Metric,0.1uF,±10%,"Low ESL, High Voltage",500V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C104KCRACTU.pdf,CAP CER 0.1UF 500V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,C1210R105K5RAC7800,capacitors\1210_3225Metric,1uF,±10%,"Soft Termination, High Temperature",50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/specsheet/C1210R105K5RACTU.pdf,CAP CER 1UF 50V X7R 1210,Surface Mount/MLCC,0.130 L x 0.098 W (3.30mm x 2.50mm),2,X7R,-55°C ~ 175°C,,KEMET,,,
Capacitor,General Purpose,C1210C224J3GACTU,capacitors\1210_3225Metric,0.22uF,±5%,Low ESL,25V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C224J3GACTU.pdf,CAP CER 0.22UF 25V C0G/NP0 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,Automotive,CGA6N4C0G2W223J230AA,capacitors\1210_3225Metric,0.022uF,±5%,,450V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.022UF 450V C0G 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,12105C105KAT4A,capacitors\1210_3225Metric,1uF,±10%,,50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 1UF 50V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,C1210C823KBRACTU,capacitors\1210_3225Metric,0.082uF,±10%,"Low ESL, High Voltage",630V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C823KBRACTU.pdf,CAP CER 0.082UF 630V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C1210C331JGGACTU,capacitors\1210_3225Metric,330pF,±5%,"Low ESL, High Voltage",2000V (2kV),"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C331JGGACTU.pdf,CAP CER 330PF 2KV C0G/NP0 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Boardflex Sensitive",C1210X224J3GACAUTO,capacitors\1210_3225Metric,0.22uF,±5%,"Low ESL, Soft Termination",25V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210X224J3GACAUTO.pdf,CAP CER 0.22UF 25V C0G/NP0 1210,Surface Mount/MLCC,0.130 L x 0.102 W (3.30mm x 2.60mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,Automotive,C1210C184J1JACAUTO,capacitors\1210_3225Metric,0.18uF,±5%,"Low ESL, Low Dissipation Factor",100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C184J1JACAUTO.pdf,CAP CER 1210 180NF 100V U2J 5%,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,U2J,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C1210C473KCRACTU,capacitors\1210_3225Metric,0.047uF,±10%,"Low ESL, High Voltage",500V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C473KCRACTU.pdf,CAP CER 0.047UF 500V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,Automotive,CGA6N4NP02J223J230AA,capacitors\1210_3225Metric,0.022uF,±5%,High Temperature,630V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_hightemp_en.pdf?ref_disty=digikey,CAP CER 0.022UF 630V NP0 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 150°C,,TDK Corporation,,,
Capacitor,"Automotive, Boardflex Sensitive",CGA6M1C0G3A102J200AE,capacitors\1210_3225Metric,1000pF,±5%,Soft Termination,1000V (1kV),"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,CAP CER 1000PF 1000V C0GNP0 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C1210C152JCGACTU,capacitors\1210_3225Metric,1500pF,±5%,"Low ESL, High Voltage",500V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C152JCGACTU.pdf,CAP CER 1500PF 500V C0G/NP0 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Bypass, Decoupling",C1210C394KARACAUTO,capacitors\1210_3225Metric,0.39uF,±10%,,250V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C394KARACAUTO.pdf,CAP CER 0.39UF 250V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Boardflex Sensitive",C1210X472KGRACAUTO,capacitors\1210_3225Metric,4700pF,±10%,"Soft Termination, High Voltage",2000V (2kV),"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210X472KGRACAUTO.pdf,CAP CER 1210 4.7NF 2000V X7R 10%,Surface Mount/MLCC,0.130 L x 0.102 W (3.30mm x 2.60mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Boardflex Sensitive",CGA6M3X7S2A475K200AE,capacitors\1210_3225Metric,4.7uF,±10%,Soft Termination,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,CAP CER 4.7UF 100V X7S 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7S,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,C3225X7R2A474K200AE,capacitors\1210_3225Metric,0.47uF,±10%,Soft Termination,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 0.47UF 100V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,C3225X7R2J683M200AE,capacitors\1210_3225Metric,0.068uF,±20%,Soft Termination,630V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 0.068UF 630V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,"Automotive, Boardflex Sensitive",GCJ32DC72A475KE01L,capacitors\1210_3225Metric,4.7uF,±10%,Soft Termination,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCJ32DC72A475KE01-01.pdf,CAP CER 4.7UF 100V X7S 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7S,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,C1210C222JCGACTU,capacitors\1210_3225Metric,2200pF,±5%,"Low ESL, High Voltage",500V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C222JCGACTU.pdf,CAP CER 2200PF 500V C0G/NP0 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,Automotive,C1210C331JGGACAUTO,capacitors\1210_3225Metric,330pF,±5%,"Low ESL, High Voltage",2000V (2kV),"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C331JGGACAUTO.pdf,CAP CER 1210 330PF 2000V C0G 5%,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,C3225X7S2A335K200AE,capacitors\1210_3225Metric,3.3uF,±10%,Soft Termination,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,CAP CER 3.3UF 100V X7S 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7S,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C3225X8L1H335K200AC,capacitors\1210_3225Metric,3.3uF,±10%,High Temperature,50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/documents/chara_sheet/C3225X8L1H335K200AC.pdf?ref_disty=digikey,CAP CER 3.3UF 50V X8L 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X8L,-55°C ~ 150°C,,TDK Corporation,,,
Capacitor,General Purpose,C3225C0G3A222J200AC,capacitors\1210_3225Metric,2200pF,±5%,High Voltage,1000V (1kV),"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_highvoltage_en.pdf?ref_disty=digikey,CAP CER 2200PF 1KV NP0 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,C1210X223KBGAC7800,capacitors\1210_3225Metric,0.022uF,±10%,"Low ESL, Soft Termination, High Voltage",630V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210X223KBGAC7800 .pdf,CAP CER 0.022UF 630V C0G 1210,Surface Mount/MLCC,0.130 L x 0.102 W (3.30mm x 2.60mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C1210C106K6PAC7800,capacitors\1210_3225Metric,10uF,±10%,,35V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C106K6PAC7800.pdf,CAP CER 10UF 35V X5R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X5R,-55°C ~ 85°C,,KEMET,,,
Capacitor,General Purpose,202S41W222KV4E,capacitors\1210_3225Metric,2200pF,±10%,High Voltage,2000V (2kV),"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://www.johansondielectrics.com/downloads/catalog/johanson-dielectrics-product-catalog.pdf,CAP CER 2200PF 2KV X7R 1210,Surface Mount/MLCC,0.125 L x 0.095 W (3.18mm x 2.41mm),2,X7R,-55°C ~ 125°C,,Johanson Dielectrics Inc.,,,
