Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,ESR (Equivalent Series Resistance),Features,Lifetime @ Temp,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
,,T494X476K025AT,capacitors\Capacitor_p,47uF,±10%,300mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T494X476K025AT.pdf,CAP TANT 47UF 10% 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,T495X107K010AHE100,capacitors\Capacitor_p,100uF,±10%,100mOhm,General Purpose,2000 Hrs @ 85°C,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T495X107K010AHE100.pdf,CAP TANT 100UF 10% 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,TPME337M016R0050,capacitors\Capacitor_p,330uF,±20%,50mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TPM.pdf,CAP TANT 330UF 20% 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T494X476M035AT,capacitors\Capacitor_p,47uF,±20%,500mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,35V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T494X476M035AT.pdf,CAP TANT 47UF 20% 35V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,T494X687K006AT,capacitors\Capacitor_p,680uF,±10%,100mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T494X687K006AT.pdf,CAP TANT 680UF 10% 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,T494X108M004AT,capacitors\Capacitor_p,1000uF,±20%,100mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,4V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T494X108M004AT.pdf,CAP TANT 1000UF 20% 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,T495X107M020ATE100,capacitors\Capacitor_p,100uF,±20%,100mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,20V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T495X107M020ATE100.pdf,CAP TANT 100UF 20% 20V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,T494X477K010AT,capacitors\Capacitor_p,470uF,±10%,100mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T494X477K010AT.pdf,CAP TANT 470UF 10% 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,TAJE107K025RNJ,capacitors\Capacitor_p,100uF,±10%,300mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 100UF 10% 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TPSE337M016R0200,capacitors\Capacitor_p,330uF,±20%,200mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 330UF 20% 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T494X106K050AT,capacitors\Capacitor_p,10uF,±10%,400mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,50V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T494X106K050AT.pdf,CAP TANT 10UF 10% 50V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,TRJE106K050RRJ,capacitors\Capacitor_p,10uF,±10%,700mOhm,General Purpose,,50V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/trj.pdf,CAP TANT 10UF 10% 50V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T494X226M050AT,capacitors\Capacitor_p,22uF,±20%,500mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,50V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T494X226M050AT.pdf,CAP TANT 22UF 20% 50V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,597D477X96R3E2T,capacitors\Capacitor_p,470uF,±10%,30mOhm,General Purpose,,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://www.vishay.com/docs/40047/597d.pdf,CAP TANT 470UF 10% 6.3V 2917,Surface Mount,0.299 L x 0.173 W (7.60mm x 4.40mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,TPME687K004R0018,capacitors\Capacitor_p,680uF,±10%,18mOhm,General Purpose,,4V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TPM.pdf,CAP TANT 680UF 10% 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T510X107M020ATE045,capacitors\Capacitor_p,100uF,±20%,45mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,20V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T510X107M020ATE045.pdf,CAP TANT 100UF 20% 20V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,597D687X9004E2T,capacitors\Capacitor_p,680uF,±10%,25mOhm,General Purpose,,4V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://www.vishay.com/docs/40047/597d.pdf,CAP TANT 680UF 4V 10% 2917,Surface Mount,0.299 L x 0.173 W (7.60mm x 4.40mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,TPME226K035R0100,capacitors\Capacitor_p,22uF,±10%,100mOhm,General Purpose,,35V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TPM.pdf,CAP TANT 22UF 10% 35V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T510X157K016ATE030,capacitors\Capacitor_p,150uF,±10%,30mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T510X157K016ATE030.pdf,CAP TANT 150UF 10% 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,T97E337K010LSA,capacitors\Capacitor_p,330uF,±10%,35mOhm,High Reliability,,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://www.vishay.com/docs/40092/t97.pdf,CAP TANT 330UF 10% 10V 2917,Surface Mount,0.299 L x 0.173 W (7.60mm x 4.40mm),,,-55°C ~ 85°C,,Vishay Sprague,,,
,,T493D107K010AH6120,capacitors\Capacitor_p,100uF,±10%,700mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T493D107K010AH6120.pdf,CAP TANT 100UF 10% 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,T493D106K035AH6120,capacitors\Capacitor_p,10uF,±10%,1Ohm @ 100kHz,High Reliability,2000 Hrs @ 125°C,35V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T493D106K035AH6120.pdf,CAP TANT 10UF 10% 35V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,F931A157MNC,capacitors\Capacitor_p,150uF,±20%,600mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/F93.pdf,CAP TANT 150UF 20% 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TPSD227M006R0100,capacitors\Capacitor_p,220uF,±20%,100mOhm,General Purpose,,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 220UF 20% 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TAJD686M016RNJ,capacitors\Capacitor_p,68uF,±20%,900mOhm,General Purpose,,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 68UF 20% 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F931E226KNC,capacitors\Capacitor_p,22uF,±10%,700mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/F93.pdf,CAP TANT 22UF 10% 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T495D226K025ATE200,capacitors\Capacitor_p,22uF,±10%,200mOhm,General Purpose,2000 Hrs @ 85°C,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T495D226K025ATE200.pdf,CAP TANT 22UF 10% 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,TPSD157M016R0150,capacitors\Capacitor_p,150uF,±20%,150mOhm,General Purpose,,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 150UF 20% 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T491D476K010AH,capacitors\Capacitor_p,47uF,±10%,800mOhm,General Purpose,2000 Hrs @ 125°C,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491D476K010AH.pdf,CAP TANT 47UF 10% 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,T491D226K025AH,capacitors\Capacitor_p,22uF,±10%,800mOhm,General Purpose,2000 Hrs @ 125°C,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491D226K025AH.pdf,CAP TANT 22UF 10% 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,F970J107MNC,capacitors\Capacitor_p,100uF,±20%,600mOhm,"Automotive, High Reliability",,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/F97.pdf,CAP TANT 100UF 20% 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T491D106K035AH,capacitors\Capacitor_p,10uF,±10%,1Ohm,General Purpose,2000 Hrs @ 125°C,35V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491D106K035AH.pdf,CAP TANT 10UF 10% 35V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,TAJD156M025RNJ,capacitors\Capacitor_p,15uF,±20%,1Ohm,General Purpose,,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 15UF 20% 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TR3D107K010C0080,capacitors\Capacitor_p,100uF,±10%,80mOhm,General Purpose,,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://www.vishay.com/docs/40080/tr3.pdf,CAP TANT 100UF 10% 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,T491D106K025AH,capacitors\Capacitor_p,10uF,±10%,1Ohm,General Purpose,2000 Hrs @ 125°C,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491D106K025AH.pdf,CAP TANT 10UF 10% 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,F931E336KNC,capacitors\Capacitor_p,33uF,±10%,700mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/F93.pdf,CAP TANT 33UF 10% 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F931C686MNC,capacitors\Capacitor_p,68uF,±20%,600mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/F93.pdf,CAP TANT 68UF 20% 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,293D107X5010D2TE3,capacitors\Capacitor_p,100uF,±5%,600mOhm,General Purpose,,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://www.vishay.com/docs/40002/293d.pdf,CAP TANT 100UF 5% 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,F931D476KNC,capacitors\Capacitor_p,47uF,±10%,700mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,20V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/F93.pdf,CAP TANT 47UF 10% 20V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TPSD157M006R0125,capacitors\Capacitor_p,150uF,±20%,125mOhm,General Purpose,,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 150UF 20% 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TAJX227K006RNJ,capacitors\Capacitor_p,220uF,±10%,300mOhm,General Purpose,,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TAJ_LOW_PROFILE.pdf,CAP TANT 220UF 10% 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T495D686M010ATE150,capacitors\Capacitor_p,68uF,±20%,150mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T495D686M010ATE150.pdf,CAP TANT 68UF 20% 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,TR3D336K025C0200,capacitors\Capacitor_p,33uF,±10%,200mOhm,General Purpose,,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://www.vishay.com/docs/40080/tr3.pdf,CAP TANT 33UF 10% 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,T495D226K020ATE200,capacitors\Capacitor_p,22uF,±10%,200mOhm,General Purpose,2000 Hrs @ 85°C,20V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T495D226K020ATE200.pdf,CAP TANT 22UF 10% 20V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,TR3D156K035C0300,capacitors\Capacitor_p,15uF,±10%,300mOhm,General Purpose,,35V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://www.vishay.com/docs/40080/tr3.pdf,CAP TANT 15UF 10% 35V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,TPSD226M035R0400,capacitors\Capacitor_p,22uF,±20%,400mOhm,General Purpose,,35V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 22UF 20% 35V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T495D106K035ATE120,capacitors\Capacitor_p,10uF,±10%,120mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,35V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T495D106K035ATE120.pdf,CAP TANT 10UF 10% 35V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,T495D476M010ATE200,capacitors\Capacitor_p,47uF,±20%,200mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T495D476M010ATE200.pdf,CAP TANT 47UF 20% 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,F931A107KNC,capacitors\Capacitor_p,100uF,±10%,600mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/F93.pdf,CAP TANT 100UF 10% 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TAJY686K020RNJ,capacitors\Capacitor_p,68uF,±10%,900mOhm,General Purpose,,20V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TAJ_LOW_PROFILE.pdf,CAP TANT 68UF 10% 20V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TAJE157K010RNJ,capacitors\Capacitor_p,150uF,±10%,900mOhm,General Purpose,,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 150UF 10% 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TAJY106K035RNJ,capacitors\Capacitor_p,10uF,±10%,1Ohm,General Purpose,,35V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TAJ_LOW_PROFILE.pdf,CAP TANT 10UF 10% 35V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F971E156KNC,capacitors\Capacitor_p,15uF,±10%,700mOhm,"Automotive, High Reliability",,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/F97.pdf,CAP TANT 15UF 10% 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TPSX157M010R0100,capacitors\Capacitor_p,150uF,±20%,100mOhm,General Purpose,,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 150UF 20% 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F971C476KNC,capacitors\Capacitor_p,47uF,±10%,700mOhm,"Automotive, High Reliability",,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/F97.pdf,CAP TANT 47UF 10% 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TPSX337K004R0100,capacitors\Capacitor_p,330uF,±10%,100mOhm,General Purpose,,4V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 330UF 10% 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F971D156MNCHT3,capacitors\Capacitor_p,15uF,±20%,700mOhm,"Automotive, High Reliability",2000 Hrs @ 135°C,20V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/AVX-F97-HT3.pdf,CAP TANT 15UF 20% 20V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 135°C,,AVX Corporation,,,
,,293D686X9020E2TE3,capacitors\Capacitor_p,68uF,±10%,600mOhm,General Purpose,,20V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://www.vishay.com/docs/40002/293d.pdf,CAP TANT 68UF 10% 20V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,TAJD336K035RNJV,capacitors\Capacitor_p,33uF,±10%,900mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,35V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 33UF 10% 35V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F930J227MNC,capacitors\Capacitor_p,220uF,±20%,500mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/F93.pdf,CAP TANT 220UF 20% 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F930J337MNC,capacitors\Capacitor_p,330uF,±20%,500mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/F93.pdf,CAP TANT 330UF 20% 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F971A686KNC,capacitors\Capacitor_p,68uF,±10%,600mOhm,"Automotive, High Reliability",,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/F97.pdf,CAP TANT 68UF 10% 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F931C107KNC,capacitors\Capacitor_p,100uF,±10%,600mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/F93.pdf,CAP TANT 100UF 10% 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TAJD106K050TNJV,capacitors\Capacitor_p,10uF,±10%,800mOhm @ 100kHz,Automotive,2000 Hrs @ 125°C,50V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TAJ_AUTO.pdf,CAP TANT 10UF 10% 50V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,AVX Corporation,,,
