Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,Features,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Capacitor,"Bypass, Decoupling",C0805C104K1RALTU,capacitors\0805_2012Metric,0.1uF,±10%,,100V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C104K1RALTU.pdf,CAP CER 0.1UF 100V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Bypass, Decoupling",C0805C106M8RACAUTO,capacitors\0805_2012Metric,10uF,±20%,,10V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C106M8RACAUTO.pdf,CAP CER 10UF 10V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Bypass, Decoupling",C0805C106K9RACAUTO,capacitors\0805_2012Metric,10uF,±10%,,6.3V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C106K9RACAUTO.pdf,CAP CER 10UF 6.3V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,C0805W103KBRAC7800,capacitors\0805_2012Metric,10000pF,±10%,"Soft Termination, High Voltage, ArcShield™",630V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/specsheet/C0805W103KBRAC7800.pdf,CAP CER 10000PF 630V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C0805C104J8RACTU,capacitors\0805_2012Metric,0.1uF,±5%,,10V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C104J8RACTU.pdf,CAP CER 0.1UF 10V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0805C392J5GAC7800,capacitors\0805_2012Metric,3900pF,±5%,Low ESL,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C392J5GAC7800.pdf,CAP CER 3900PF 50V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C0805C394K3RACTU,capacitors\0805_2012Metric,0.39uF,±10%,,25V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C394K3RACTU.pdf,CAP CER 0.39UF 25V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X5R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,0805ZD106KAT2A,capacitors\0805_2012Metric,10uF,±10%,,10V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://datasheets.avx.com/cx5r.pdf,CAP CER 10UF 10V X5R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.01mm x 1.25mm),2,"C0G, NP0",-55°C ~ 85°C,,AVX Corporation,,,
Capacitor,General Purpose,CC0805GKNPO9BN332,capacitors\0805_2012Metric,3300pF,±2%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,CAP CER 3300PF 50V NPO 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,Automotive,GCM21BR71A106KE22L,capacitors\0805_2012Metric,10uF,±10%,,10V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM21BR71A106KE22-01.pdf,CAP CER 10UF 10V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"Automotive, Boardflex Sensitive",C0805S104K5RACAUTO,capacitors\0805_2012Metric,0.1uF,±10%,Floating Electrode,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/specsheet/C0805S104K5RACAUTO.pdf,CAP CER 0.1UF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0805C561JCGAC7800,capacitors\0805_2012Metric,560pF,±5%,"Low ESL, High Voltage",500V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C561JCGAC7800.pdf,CAP CER 560PF 500V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,Automotive,GCM21BR71E225KA73K,capacitors\0805_2012Metric,2.2uF,±10%,,25V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM21BR71E225KA73-01.pdf,CAP CER 2.2UF 25V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,Automotive,C0805F224K5RACAUTO,capacitors\0805_2012Metric,0.22uF,±10%,Open Mode,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805F224K5RACAUTO.pdf,CAP CER SMD 0805 .22UF 10% X7R 5,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0805C153J5GACTU,capacitors\0805_2012Metric,0.015uF,±5%,Low ESL,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C153J5GACTU.pdf,CAP CER 0.015UF 50V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0805C332J5GACTU,capacitors\0805_2012Metric,3300pF,±5%,Low ESL,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C332J5GACTU.pdf,CAP CER 3300PF 50V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,GRM2195C1H103FA01D,capacitors\0805_2012Metric,10000pF,±1%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,CAP CER 10000PF 50V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"Automotive, Bypass, Decoupling",C0805C475J8RACAUTO,capacitors\0805_2012Metric,4.7uF,±5%,,10V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C475J8RACAUTO.pdf,CAP CER 4.7UF 10V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0805C470FBGACTU,capacitors\0805_2012Metric,47pF,±1%,"Low ESL, High Voltage",630V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C470FBGACTU.pdf,CAP CER 47PF 630V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Boardflex Sensitive",C0805X104K4RACAUTO,capacitors\0805_2012Metric,0.1uF,±10%,Soft Termination,16V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805X104K4RACAUTO.pdf,CAP CER 0.1UF 16V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7S,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Boardflex Sensitive",GCJ21BC72A105KE02L,capacitors\0805_2012Metric,1uF,±10%,Soft Termination,100V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCJ21BC72A105KE02-01.pdf,CAP CER 1UF 100V X7S 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,Boardflex Sensitive,C0805W223KCRAC7800,capacitors\0805_2012Metric,0.022uF,±10%,"Soft Termination, High Voltage, ArcShield™",500V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/specsheet/C0805W223KCRAC7800.pdf,CAP CER 0.022UF 500V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Boardflex Sensitive",CGA4J3X7R1C475K125AE,capacitors\0805_2012Metric,4.7uF,±10%,Soft Termination,16V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,CAP CER 4.7UF 16V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,"Automotive, Boardflex Sensitive",C0805X223KARACAUTO,capacitors\0805_2012Metric,0.022uF,±10%,Soft Termination,250V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805X223KARACAUTO.pdf,CAP CER 0.022UF 250V X7R 0805 AU,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Boardflex Sensitive",C0805X103KARACAUTO,capacitors\0805_2012Metric,10000pF,±10%,Soft Termination,250V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805X103KARACAUTO.pdf,CAP CER 10000PF 250V X7R 0805 AU,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Boardflex Sensitive",C0805X222KARACAUTO,capacitors\0805_2012Metric,2200pF,±10%,Soft Termination,250V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805X222KARACAUTO.pdf,CAP CER 0805 2.2NF 250V X7R 10%,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",LLA219R71E223MA01L,capacitors\0805_2012Metric,0.022uF,±20%,Low ESL (Multi-Terminal),25V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,CAP CER 0.022UF 25V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X6S,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,Automotive,GRT21BC80G476ME13L,capacitors\0805_2012Metric,47uF,±20%,Derating Recommended,4V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRT21BC80G476ME13-01.pdf,CAP CER 47UF 4V X6S 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 105°C,,Murata Electronics,,,
Capacitor,General Purpose,C0805C272J1GAC7800,capacitors\0805_2012Metric,2700pF,±5%,Low ESL,100V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C272J1GAC7800.pdf,CAP CER 2700PF 100V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7S,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,GRM21BC71E106KE11L,capacitors\0805_2012Metric,10uF,±10%,,25V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM21BC71E106KE11-01.pdf,CAP CER 10UF 25V X7S 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,C0805C472J3GAC7800,capacitors\0805_2012Metric,4700pF,±5%,Low ESL,25V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C472J3GACTU.pdf,CAP CER 4700PF 25V NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X5R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,CC0805MKX5R5BB226,capacitors\0805_2012Metric,22uF,±20%,,6.3V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X5R_4V-to-50V_25.pdf,CAP CER 22UF 6.3V X5R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 85°C,,Yageo,,,
Capacitor,General Purpose,C0805C471F1GACTU,capacitors\0805_2012Metric,470pF,±1%,Low ESL,100V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C471F1GACTU.pdf,CAP CER 470PF 100V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0805C680G5GAC7800,capacitors\0805_2012Metric,68pF,±2%,Low ESL,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C680G5GACTU.pdf,CAP CER 68PF 50V NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0805C101G5GACTU,capacitors\0805_2012Metric,100pF,±2%,Low ESL,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C101G5GACTU.pdf,CAP CER 100PF 50V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0805C220G5GACTU,capacitors\0805_2012Metric,22pF,±2%,Low ESL,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C200J5GACTU.pdf,CAP CER 22PF 50V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0805C470G5GAC7800,capacitors\0805_2012Metric,47pF,±2%,Low ESL,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C470G5GACTU.pdf,CAP CER 47PF 50V NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0805C180G5GAC7800,capacitors\0805_2012Metric,18pF,±2%,Low ESL,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C180G5GACTU.pdf,CAP CER 18PF 50V NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C0805C330G5GAC7800,capacitors\0805_2012Metric,33pF,±2%,Low ESL,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C0805C330G5GACTU.pdf,CAP CER 33PF 50V NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7S,-55°C ~ 125°C,,KEMET,,,
Capacitor,Automotive,GCM21BC71A475KA73L,capacitors\0805_2012Metric,4.7uF,±10%,,10V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c03e.ashx?la=en-us,CAP CER 4.7UF 10V X7S 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,Y5V (F),-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,CL21F104ZBCNNNC,capacitors\0805_2012Metric,0.1uF,"-20%, +80%",,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.samsungsem.com/kr/support/product-search/mlcc/CL21F104ZBCNNNC.jsp,CAP CER 0.1UF 50V Y5V 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-30°C ~ 85°C,,Samsung Electro-Mechanics,,,
Capacitor,General Purpose,CL21B104MBCNNNC,capacitors\0805_2012Metric,0.1uF,±20%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.samsungsem.com/kr/support/product-search/mlcc/CL21B104MBCNNNC.jsp,CAP CER 0.1UF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Samsung Electro-Mechanics,,,
Capacitor,General Purpose,CL21B103KBANNNC,capacitors\0805_2012Metric,10000pF,±10%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.samsungsem.com/kr/support/product-search/mlcc/CL21B103KBANNNC.jsp,CAP CER 10000PF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Samsung Electro-Mechanics,,,
Capacitor,General Purpose,CL21B104KBCNNNC,capacitors\0805_2012Metric,0.1uF,±10%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.samsungsem.com/kr/support/product-search/mlcc/CL21B104KBCNNNC.jsp,CAP CER 0.1UF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Samsung Electro-Mechanics,,,
Capacitor,General Purpose,CL21B104KBCNFNC,capacitors\0805_2012Metric,0.1uF,±10%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.samsungsem.com/kr/support/product-search/mlcc/CL21B104KBCNFNC.jsp,CAP CER 0.1UF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Samsung Electro-Mechanics,,,
Capacitor,General Purpose,CL21B104KCFNNNE,capacitors\0805_2012Metric,0.1uF,±10%,,100V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.samsungsem.com/kr/support/product-search/mlcc/CL21B104KCFNNNE.jsp,CAP CER 0.1UF 100V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X5R,-55°C ~ 125°C,,Samsung Electro-Mechanics,,,
Capacitor,General Purpose,CL21A106KQCLRNC,capacitors\0805_2012Metric,10uF,±10%,,6.3V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.samsungsem.com/kr/support/product-search/mlcc/CL21A106KQCLRNC.jsp,CAP CER 10UF 6.3V X5R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 85°C,,Samsung Electro-Mechanics,,,
Capacitor,General Purpose,CL21B105KAFNNNE,capacitors\0805_2012Metric,1uF,±10%,,25V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.samsungsem.com/kr/support/product-search/mlcc/CL21B105KAFNNNE.jsp,CAP CER 1UF 25V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Samsung Electro-Mechanics,,,
Capacitor,General Purpose,08055C102KAT2A,capacitors\0805_2012Metric,1000pF,±10%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 1000PF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.01mm x 1.25mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,0805B104K500CT,capacitors\0805_2012Metric,0.1uF,±10%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.passivecomponent.com/wp-content/uploads/2018/10/MLCC.pdf,CAP CER 0.1UF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Walsin Technology Corporation,,,
Capacitor,General Purpose,08055C103KAT2A,capacitors\0805_2012Metric,10000pF,±10%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 10000PF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.01mm x 1.25mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,08051C103KAT2A,capacitors\0805_2012Metric,10000pF,±10%,,100V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 10000PF 100V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,CL21B224KBFNNNE,capacitors\0805_2012Metric,0.22uF,±10%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.samsungsem.com/kr/support/product-search/mlcc/CL21B224KBFNNNE.jsp,CAP CER 0.22UF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Samsung Electro-Mechanics,,,
Capacitor,General Purpose,CL21B474KAFNNNE,capacitors\0805_2012Metric,0.47uF,±10%,,25V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.samsungsem.com/kr/support/product-search/mlcc/CL21B474KAFNNNE.jsp,CAP CER 0.47UF 25V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 125°C,,Samsung Electro-Mechanics,,,
Capacitor,General Purpose,CL21B105KBFNNNG,capacitors\0805_2012Metric,1uF,±10%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.samsungsem.com/kr/support/product-search/mlcc/CL21B105KBFNNNG.jsp,CAP CER 1UF 50V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X5R,-55°C ~ 125°C,,Samsung Electro-Mechanics,,,
Capacitor,General Purpose,CL21A106KPFNNNG,capacitors\0805_2012Metric,10uF,±10%,,10V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.samsungsem.com/kr/support/product-search/mlcc/CL21A106KPFNNNG.jsp,CAP CER 10UF 10V X5R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-55°C ~ 85°C,,Samsung Electro-Mechanics,,,
Capacitor,General Purpose,08055A220JAT2A,capacitors\0805_2012Metric,22pF,±5%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://datasheets.avx.com/C0GNP0-Dielectric.pdf,CAP CER 22PF 50V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.01mm x 1.25mm),2,X5R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,CL21A106KOQNNNG,capacitors\0805_2012Metric,10uF,±10%,,16V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.samsungsem.com/kr/support/product-search/mlcc/CL21A106KOQNNNG.jsp,CAP CER 10UF 16V X5R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X7R,-55°C ~ 85°C,,Samsung Electro-Mechanics,,,
Capacitor,General Purpose,CL21B103KDCNNNC,capacitors\0805_2012Metric,10000pF,±10%,,200V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.samsungsem.com/kr/support/product-search/mlcc/CL21B103KDCNNNC.jsp,CAP CER 10000PF 200V X7R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,X5R,-55°C ~ 125°C,,Samsung Electro-Mechanics,,,
Capacitor,General Purpose,LMK212BJ106KG-T,capacitors\0805_2012Metric,10uF,±10%,,10V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,https://www.yuden.co.jp/productdata/catalog/mlcc01_e.pdf,CAP CER 10UF 10V X5R 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,Y5V (F),-55°C ~ 85°C,,Taiyo Yuden,,,
Capacitor,General Purpose,CL21F105ZBFNNNE,capacitors\0805_2012Metric,1uF,"-20%, +80%",,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://www.samsungsem.com/kr/support/product-search/mlcc/CL21F105ZBFNNNE.jsp,CAP CER 1UF 50V Y5V 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.00mm x 1.25mm),2,"C0G, NP0",-30°C ~ 85°C,,Samsung Electro-Mechanics,,,
Capacitor,General Purpose,08055A101JAT2A,capacitors\0805_2012Metric,100pF,±5%,,50V,"C0805N,C0805L,C0805M",0805 (2012 Metric),C,,,http://datasheets.avx.com/C0GNP0-Dielectric.pdf,CAP CER 100PF 50V C0G/NP0 0805,"Surface Mount, MLCC",0.079 L x 0.049 W (2.01mm x 1.25mm),2,"C0G, NP0",-55°C ~ 125°C,,AVX Corporation,,,
