Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,ESR (Equivalent Series Resistance),Features,Lifetime @ Temp,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
,,T540D477M003AH8505WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",470uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D477M003AH8505WAFL.pdf,CAP TANT POLY 470UF 3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D337M003AH8505WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D337M003AH8505WAFL.pdf,CAP TANT POLY 330UF 3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D687M2R5AH8505WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",680uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,2.5V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D687M2R5AH8505WAFL.pdf,CAP TANT POLY 680UF 2.5V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D477M2R5AH8505WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",470uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,2.5V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D477M2R5AH8505WAFL.pdf,CAP TANT POLY 470UF 2.5V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D337M2R5AH8505WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,2.5V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D337M2R5AH8505WAFL.pdf,CAP TANT POLY 330UF 2.5V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T541X476M030AH8510,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±20%,50mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,30V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 47UF 30V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T541X107M025AH8510,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,60mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 100UF 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T541X686M025AH8510,"capacitors\Capacitor_AL,capacitors\Capacitor_p",68uF,±20%,50mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 68UF 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T541X107M020AH8510,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,50mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,20V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 100UF 20V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T541X227M016AH8510,"capacitors\Capacitor_AL,capacitors\Capacitor_p",220uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 220UF 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T541X157M016AH8510,"capacitors\Capacitor_AL,capacitors\Capacitor_p",150uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 150UF 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T541X477M010AH8510,"capacitors\Capacitor_AL,capacitors\Capacitor_p",470uF,±20%,20mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 470UF 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T541X337M010AH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±20%,15mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T541X337M010AH8505.pdf,CAP TANT POLY 330UF 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T541X107M030AH6610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,70mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,30V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 100UF 30V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D337M006AH8610WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D337M006AH8610WAFL.pdf,CAP TANT POLY 330UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D227M006AH8605WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",220uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D227M006AH8605WAFL.pdf,CAP TANT POLY 220UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D157M006AH8605WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",150uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D157M006AH8605WAFL.pdf,CAP TANT POLY 150UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D477M004AH8610WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",470uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,4V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D477M004AH8610WAFL.pdf,CAP TANT POLY 470UF 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D337M004AH8605WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,4V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D337M004AH8605WAFL.pdf,CAP TANT POLY 330UF 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D227M004AH8605WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",220uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,4V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D227M004AH8605WAFL.pdf,CAP TANT POLY 220UF 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D687M003AH8605WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",680uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D687M003AH8605WAFL.pdf,CAP TANT POLY 680UF 3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D477M003AH8605WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",470uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D477M003AH8605WAFL.pdf,CAP TANT POLY 470UF 3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D337M003AH8605WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D337M003AH8605WAFL.pdf,CAP TANT POLY 330UF 3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D687M2R5AH8605WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",680uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,2.5V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D687M2R5AH8605WAFL.pdf,CAP TANT POLY 680UF 2.5V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D477M2R5AH8605WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",470uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,2.5V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D477M2R5AH8605WAFL.pdf,CAP TANT POLY 470UF 2.5V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D337M2R5AH8605WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,2.5V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D337M2R5AH8605WAFL.pdf,CAP TANT POLY 330UF 2.5V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D336M025AH8705,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±20%,100mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D336M025AH8705.pdf,CAP TANT POLY 33UF 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D226M025AH8705,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±20%,100mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D226M025AH8705.pdf,CAP TANT POLY 22UF 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D156M025AH8710,"capacitors\Capacitor_AL,capacitors\Capacitor_p",15uF,±20%,100mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 15UF 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D476M020AH8705,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±20%,100mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,20V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D476M020AH8705.pdf,CAP TANT POLY 47UF 20V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D107K016AH85057280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±10%,50mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D107K016AH85057280.pdf,CAP TANT POLY 100UF 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D686K016AH85107280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",68uF,±10%,75mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D686K016AH85107280.pdf,CAP TANT POLY 68UF 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D476K016AH85107280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±10%,65mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,16V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D476K016AH85107280.pdf,CAP TANT POLY 47UF 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D157K010AH85107280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",150uF,±10%,55mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D157K010AH85107280.pdf,CAP TANT POLY 150UF 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D107K010AH85107280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±10%,55mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,10V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D107K010AH85107280.pdf,CAP TANT POLY 100UF 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D337K006AH85107280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±10%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D337K006AH85107280.pdf,CAP TANT POLY 330UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D227K006AH85057280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",220uF,±10%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D227K006AH85057280.pdf,CAP TANT POLY 220UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D157K006AH85057280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",150uF,±10%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D157K006AH85057280.pdf,CAP TANT POLY 150UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D477K004AH85107280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",470uF,±10%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,4V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D477K004AH85107280.pdf,CAP TANT POLY 470UF 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D337K004AH85057280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±10%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,4V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D337K004AH85057280.pdf,CAP TANT POLY 330UF 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D227K004AH85057280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",220uF,±10%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,4V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D227K004AH85057280.pdf,CAP TANT POLY 220UF 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D687K003AH85057280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",680uF,±10%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D687K003AH85057280.pdf,CAP TANT POLY 680UF 3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D477K003AH85057280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",470uF,±10%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D477K003AH85057280.pdf,CAP TANT POLY 470UF 3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D337K003AH85057280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±10%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D337K003AH85057280.pdf,CAP TANT POLY 330UF 3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D687K2R5AH85057280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",680uF,±10%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,2.5V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D687K2R5AH85057280.pdf,CAP TANT POLY 680UF 2.5V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D477K2R5AH85057280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",470uF,±10%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,2.5V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D477K2R5AH85057280.pdf,CAP TANT POLY 470UF 2.5V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D337K2R5AH85057280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±10%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,2.5V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D337K2R5AH85057280.pdf,CAP TANT POLY 330UF 2.5V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D336M025BH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±20%,100mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D336M025BH8505.pdf,CAP TANT POLY 33UF 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D226M025BH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±20%,100mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D226M025BH8505.pdf,CAP TANT POLY 22UF 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D156M025BH8510,"capacitors\Capacitor_AL,capacitors\Capacitor_p",15uF,±20%,100mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,25V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 15UF 25V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D476M020BH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±20%,100mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,20V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D476M020BH8505.pdf,CAP TANT POLY 47UF 20V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D336M020BH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±20%,100mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,20V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D336M020BH8505.pdf,CAP TANT POLY 33UF 20V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D226M020BH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±20%,100mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,20V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D226M020BH8505.pdf,CAP TANT POLY 22UF 20V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D227M006BH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",220uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D227M006BH8505.pdf,CAP TANT POLY 220UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
