Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,Features,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Capacitor,General Purpose,C4532C0G1H104J200KA,capacitors\1812_4532Metric,0.1uF,±5%,Low ESL,50V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 0.1UF 50V C0G 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,VJ1812Y474KXBAT,capacitors\1812_4532Metric,0.47uF,±10%,,100V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP CER 0.47UF 100V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 150°C,,Vishay Vitramon,,,
Capacitor,General Purpose,VJ1812A472JXEAT,capacitors\1812_4532Metric,4700pF,±5%,,500V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP CER 4700PF 500V C0G/NP0 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,"SMPS Filtering, Boardflex Sensitive",1812HC102KAZ1A,capacitors\1812_4532Metric,1000pF,±10%,"Soft Termination, High Voltage",3000V (3kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/HV-FlexitermMLCC.pdf,CAP CER 1000PF 3KV X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,1812GA102JAT2A,capacitors\1812_4532Metric,1000pF,±5%,High Voltage,2000V (2kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/AVX-HV_MLCC.pdf,CAP CER 1000PF 2KV C0G/NP0 1812,"Surface Mount, MLCC",0.181 L x 0.126 W (4.60mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,C4532C0G2E333J200KA,capacitors\1812_4532Metric,0.033uF,±5%,,250V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.033UF 250V C0G 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,1812AA102JAT1A,capacitors\1812_4532Metric,1000pF,±5%,High Voltage,1000V (1kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/AVX-HV_MLCC.pdf,CAP CER 1000PF 1KV C0G/NP0 1812,"Surface Mount, MLCC",0.181 L x 0.126 W (4.60mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,High Reliability,CDR04BX104AKUR,capacitors\1812_4532Metric,0.1uF,±10%,,50V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/CDR04BX104AKUR.pdf,CAP CER 0.1UF 50V BX 1812,"Surface Mount, MLCC",0.180 L x 0.125 W (4.57mm x 3.18mm),2,BX,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C4532C0G2A473J200KA,capacitors\1812_4532Metric,0.047uF,±5%,,100V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.047UF 100V C0G 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,High Reliability,CDR04BX104AKWS,capacitors\1812_4532Metric,0.1uF,±10%,,50V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/CDR04BX104AKWS.pdf,CAP CER 0.1UF 50V 10% BX 1812,"Surface Mount, MLCC",0.180 L x 0.125 W (4.57mm x 3.18mm),2,BX,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,1812AA102KAT1A,capacitors\1812_4532Metric,1000pF,±10%,High Voltage,1000V (1kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/AVX-HV_MLCC.pdf,CAP CER 1000PF 1KV C0G/NP0 1812,"Surface Mount, MLCC",0.181 L x 0.126 W (4.60mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,Boardflex Sensitive,VJ1812Y474KBBAT4X,capacitors\1812_4532Metric,0.47uF,±10%,"Soft Termination, High Voltage",100V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45198/vjomd.pdf,CAP CER 0.47UF 100V X7R 1812,"Surface Mount, MLCC",0.183 L x 0.126 W (4.65mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,VJ1812Y105KXAAT,capacitors\1812_4532Metric,1uF,±10%,,50V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP CER 1UF 50V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,VJ1812Y105JXAAT,capacitors\1812_4532Metric,1uF,±5%,,50V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP CER 1UF 50V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,VJ1812Y104KXEAT5Z,capacitors\1812_4532Metric,0.1uF,±10%,High Voltage,500V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45197/vjhvarcguard.pdf,CAP CER 0.1UF 500V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,C4532JB3A103M200KA,capacitors\1812_4532Metric,10000pF,±20%,High Voltage,1000V (1kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_highvoltage_en.pdf?ref_disty=digikey,CAP CER 10000PF 1KV JB 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,JB,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,C1812R335K3RAC7800,capacitors\1812_4532Metric,3.3uF,±10%,"Soft Termination, High Temperature",25V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://api.kemet.com/component-edge/download/specsheet/C1812R335K3RACTU.pdf,CAP CER 3.3UF 25V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 175°C,,KEMET,,,
Capacitor,General Purpose,1812AC103KAT1A,capacitors\1812_4532Metric,10000pF,±10%,High Voltage,1000V (1kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/AVX-HV_MLCC.pdf,CAP CER 10000PF 1KV X7R 1812,"Surface Mount, MLCC",0.181 L x 0.126 W (4.60mm x 3.20mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,1812AC103KAT2A,capacitors\1812_4532Metric,10000pF,±10%,High Voltage,1000V (1kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/AVX-HV_MLCC.pdf,CAP CER 10000PF 1KV X7R 1812,"Surface Mount, MLCC",0.181 L x 0.126 W (4.60mm x 3.20mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,VJ1812Y103KXGAT,capacitors\1812_4532Metric,10000pF,±10%,,1000V (1kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP CER 10000PF 1KV X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,1812HC102MAT1A,capacitors\1812_4532Metric,1000pF,±20%,High Voltage,3000V (3kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/AVX-HV_MLCC.pdf,CAP CER 1000PF 3KV X7R 1812,"Surface Mount, MLCC",0.181 L x 0.126 W (4.60mm x 3.20mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,VJ1812Y104KXEAT,capacitors\1812_4532Metric,0.1uF,±10%,,500V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP CER 0.1UF 500V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,1812GC472KAT1A,capacitors\1812_4532Metric,4700pF,±10%,High Voltage,2000V (2kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/AVX-HV_MLCC.pdf,CAP CER 4700PF 2KV X7R 1812,"Surface Mount, MLCC",0.181 L x 0.126 W (4.60mm x 3.20mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,1812GA471JAT1A,capacitors\1812_4532Metric,470pF,±5%,High Voltage,2000V (2kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/AVX-HV_MLCC.pdf,CAP CER 470PF 2KV C0G/NP0 1812,"Surface Mount, MLCC",0.181 L x 0.126 W (4.60mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,VJ1812Y223KXGAT,capacitors\1812_4532Metric,0.022uF,±10%,,1000V (1kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP CER 0.022UF 1KV X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,VJ1812Y224KXCAT,capacitors\1812_4532Metric,0.22uF,±10%,,200V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP CER 0.22UF 200V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,VJ1812Y104KXCAT,capacitors\1812_4532Metric,0.1uF,±10%,,200V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP CER 0.1UF 200V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,1812HA331JAT2A,capacitors\1812_4532Metric,330pF,±5%,High Voltage,3000V (3kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/AVX-HV_MLCC.pdf,CAP CER 330PF 3KV C0G/NP0 1812,"Surface Mount, MLCC",0.181 L x 0.126 W (4.60mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,1812HA331KAT1A,capacitors\1812_4532Metric,330pF,±10%,High Voltage,3000V (3kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/AVX-HV_MLCC.pdf,CAP CER 330PF 3KV C0G/NP0 1812,"Surface Mount, MLCC",0.181 L x 0.126 W (4.60mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,1812GA151JAT1A,capacitors\1812_4532Metric,150pF,±5%,High Voltage,2000V (2kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/AVX-HV_MLCC.pdf,CAP CER 150PF 2KV C0G/NP0 1812,"Surface Mount, MLCC",0.181 L x 0.126 W (4.60mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,1812HA221JAT1A,capacitors\1812_4532Metric,220pF,±5%,High Voltage,3000V (3kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/AVX-HV_MLCC.pdf,CAP CER 220PF 3KV C0G/NP0 1812,"Surface Mount, MLCC",0.181 L x 0.126 W (4.60mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,VJ1812A221JXGAT,capacitors\1812_4532Metric,220pF,±5%,,1000V (1kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP CER 220PF 1KV C0G/NP0 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,C1812C271JHGAC7800,capacitors\1812_4532Metric,270pF,±5%,"Low ESL, High Voltage",3000V (3kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1812C271JHGAC7800.pdf,CAP CER 270PF 3KV C0G/NP0 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,VJ1812A102KBEAT4X,capacitors\1812_4532Metric,1000pF,±10%,"Soft Termination, High Voltage",500V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45198/vjomd.pdf,CAP CER 1000PF 500V C0G/NP0 1812,"Surface Mount, MLCC",0.183 L x 0.126 W (4.65mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,VJ1812Y472KXEAT5Z,capacitors\1812_4532Metric,4700pF,±10%,High Voltage,500V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45197/vjhvarcguard.pdf,CAP CER 4700PF 500V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,C4532CH3F221K200KA,capacitors\1812_4532Metric,220pF,±10%,High Voltage,3000V (3kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_highvoltage_en.pdf?ref_disty=digikey,CAP CER 220PF 3KV CH 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,CH,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,General Purpose,885342211008,capacitors\1812_4532Metric,4700pF,±10%,,2000V (2kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://katalog.we-online.de/pbs/datasheet/885342211008.pdf,CAP CER 4700PF 2000V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Würth Elektronik,,,
Capacitor,General Purpose,1812HC102KAT2A,capacitors\1812_4532Metric,1000pF,±10%,High Voltage,3000V (3kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/AVX-HV_MLCC.pdf,CAP CER 1000PF 3KV X7R 1812,"Surface Mount, MLCC",0.181 L x 0.126 W (4.60mm x 3.20mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,"Automotive, Boardflex Sensitive",CGA8M1X7T2J224K200KE,capacitors\1812_4532Metric,0.22uF,±10%,Soft Termination,630V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,CAP CER 0.22UF 630V X7T 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7T,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,C1812J105K1RAC7800,capacitors\1812_4532Metric,1uF,±10%,"Open Mode, Soft Termination",100V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1812J105K1RAC7800.pdf,CAP CER 1UF 100V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,Automotive,CGA8M1C0G3F221K200KA,capacitors\1812_4532Metric,220pF,±10%,,3000V (3kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_highvoltage_en.pdf?ref_disty=digikey,CAP CER 220PF 3KV C0G 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,1812AA471JAT1A,capacitors\1812_4532Metric,470pF,±5%,High Voltage,1000V (1kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/AVX-HV_MLCC.pdf,CAP CER 470PF 1KV C0G/NP0 1812,"Surface Mount, MLCC",0.181 L x 0.126 W (4.60mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,1812AA102MAT1A,capacitors\1812_4532Metric,1000pF,±20%,High Voltage,1000V (1kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/AVX-HV_MLCC.pdf,CAP CER 1000PF 1KV C0G/NP0 1812,"Surface Mount, MLCC",0.181 L x 0.126 W (4.60mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,1812GC472KAT2A,capacitors\1812_4532Metric,4700pF,±10%,High Voltage,2000V (2kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/AVX-HV_MLCC.pdf,CAP CER 4700PF 2KV X7R 1812,"Surface Mount, MLCC",0.181 L x 0.126 W (4.60mm x 3.20mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,VJ1812Y394KXCAT,capacitors\1812_4532Metric,0.39uF,±10%,,200V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP CER 0.39UF 200V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,1812SA561KAT1A,capacitors\1812_4532Metric,560pF,±10%,High Voltage,1500V (1.5kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/AVX-HV_MLCC.pdf,CAP CER 560PF 1.5KV C0G/NP0 1812,"Surface Mount, MLCC",0.181 L x 0.126 W (4.60mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,VJ1812A123JXCAT,capacitors\1812_4532Metric,0.012uF,±5%,,200V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP CER 0.012UF 200V NP0 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,"SMPS Filtering, Boardflex Sensitive",1812HC102MAZ1A,capacitors\1812_4532Metric,1000pF,±20%,"Soft Termination, High Voltage",3000V (3kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/HV-FlexitermMLCC.pdf,CAP CER 1000PF 3KV X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,C4532CH2A473J200KA,capacitors\1812_4532Metric,0.047uF,±5%,,100V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.047UF 100V CH 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,CH,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,"Bypass, Decoupling, Boardflex Sensitive",1812Y1000334MXTE03,capacitors\1812_4532Metric,0.33uF,±20%,"Low ESL (X2Y), Soft Termination",100V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://www.knowlescapacitors.com/getattachment/d6174e09-3a5b-4f4c-887d-ff3ea247cf48/X2Y-Filters.aspx,CAP CER 0.33UF 100V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Knowles Syfer,,,
Capacitor,General Purpose,C1812C104JAGAC7800,capacitors\1812_4532Metric,0.1uF,±5%,Low ESL,250V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1812C104JAGAC7800.pdf,CAP CER 0.1UF 250V C0G/NP0 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,CC1812KKX7R9BB224,capacitors\1812_4532Metric,0.22uF,±10%,,50V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,CAP CER 0.22UF 50V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,VJ1812Y103KXEAT5Z,capacitors\1812_4532Metric,10000pF,±10%,High Voltage,500V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45197/vjhvarcguard.pdf,CAP CER 10000PF 500V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,C4532X5R1C226M200KA,capacitors\1812_4532Metric,22uF,±20%,Low ESL,16V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 22UF 16V X5R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X5R,-55°C ~ 85°C,,TDK Corporation,,,
Capacitor,General Purpose,C4532CH1H104J200KA,capacitors\1812_4532Metric,0.1uF,±5%,Low ESL,50V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 0.1UF 50V CH 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,CH,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,Automotive,CGA8M1X7T2J224M200KC,capacitors\1812_4532Metric,0.22uF,±20%,,630V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.22UF 630V X7T 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7T,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C4532JB1C226M200KA,capacitors\1812_4532Metric,22uF,±20%,Low ESL,16V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 22UF 16V JB 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,JB,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,General Purpose,1812HA221KAT1A,capacitors\1812_4532Metric,220pF,±10%,High Voltage,3000V (3kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://datasheets.avx.com/AVX-HV_MLCC.pdf,CAP CER 220PF 3KV C0G/NP0 1812,"Surface Mount, MLCC",0.181 L x 0.126 W (4.60mm x 3.20mm),2,"C0G, NP0",-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,"Automotive, Bypass, Decoupling",C1812C274KCRACAUTO,capacitors\1812_4532Metric,0.27uF,±10%,"Low ESL, High Voltage",500V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1812C274KCRACAUTO.pdf,CAP CER 1812 270NF 500V X7R 10%,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,885342211006,capacitors\1812_4532Metric,0.1uF,±10%,,630V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,https://katalog.we-online.de/pbs/datasheet/885342211006.pdf,CAP CER 0.1UF 630V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Würth Elektronik,,,
Capacitor,General Purpose,VJ1812Y473KXEAT,capacitors\1812_4532Metric,0.047uF,±10%,,500V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP CER 0.047UF 500V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 150°C,,Vishay Vitramon,,,
Capacitor,General Purpose,VJ1812Y223KXEAT,capacitors\1812_4532Metric,0.022uF,±10%,,500V,"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP CER 0.022UF 500V X7R 1812,"Surface Mount, MLCC",0.177 L x 0.126 W (4.50mm x 3.20mm),2,X7R,-55°C ~ 150°C,,Vishay Vitramon,,,
Capacitor,Boardflex Sensitive,VJ1812Y332KBGAT4X,capacitors\1812_4532Metric,3300pF,±10%,"Soft Termination, High Voltage",1000V (1kV),"C1812N,C1812L,C1812M",1812 (4532 Metric),C,,,http://www.vishay.com/docs/45198/vjomd.pdf,CAP CER 3300PF 1KV X7R 1812,"Surface Mount, MLCC",0.183 L x 0.126 W (4.65mm x 3.20mm),2,X7R,-55°C ~ 125°C,,Vishay Vitramon,,,
