Part Type,Part Number,Schematic Part,Part Value,Tolerance,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Number of Resistors,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
,CAY16-49R9F4LF,,49.9,±1%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 49.9 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAY16-1002F4LF,,10k,±1%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 10K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAY16-22R0F4LF,,22,±1%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 22 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAY16-2201F4LF,,2.2k,±1%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 2.2K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAY16-3301F4LF,,3.3k,±1%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 3.3K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,YC164-FR-07100RL,,100,±1%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 100 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,YC164-JR-0710RL,,10,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 10 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,CAY16-511J4LF,,510,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 510 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,EXB-38V184JV,,180k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 180K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-38V334JV,,330k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 330K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,CAY16-393J4LF,,39k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 39K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAY16-683J4LF,,68k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 68K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAY16-2702F4LF,,27k,±1%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 27K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,ACASA1001U1001P1AT,,1k,±0.1%,,,1206 (3216 Metric) Convex Long Side Terminals,,125mW,,http://www.vishay.com/docs/28770/acasat.pdf,ACAS 0612 1K0 U 1K0 AT P1,Surface Mount,0.126 L x 0.059 W (3.20mm x 1.50mm),8,4,±10ppm/°C,-55°C ~ 155°C,,Vishay Beyschlag,,,
,ACASA1000U1000P1AT,,100,±0.1%,,,1206 (3216 Metric) Convex Long Side Terminals,,125mW,,http://www.vishay.com/docs/28770/acasat.pdf,ACAS 0612 100R U 100R AT P1,Surface Mount,0.126 L x 0.059 W (3.20mm x 1.50mm),8,4,±10ppm/°C,-55°C ~ 155°C,,Vishay Beyschlag,,,
,CAY16-334J4LF,,330k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 330K OHM 1206,Surface Mount,0.150 L x 0.063 W (3.80mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,RAVF164DFT115R,,115,±1%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.seielect.com/catalog/sei-ravf.pdf,RES ARRAY 4 RES 115 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Stackpole Electronics Inc,,,
,CAY16-5621F4LF,,5.62k,±1%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 5.62K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAY16-333J4LF,,33k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 33K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,EXB-38V394JV,,390k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 390K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,CAY16-220J4LF,,22,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 22 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,RAVF164DJT100R,,100,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.seielect.com/catalog/sei-ravf.pdf,RES ARRAY 4 RES 100 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Stackpole Electronics Inc,,,
,CAY16-201J4LF,,200,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 200 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,EXB-38V181JV,,180,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 180 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,RAVF164DJT33R0,,33,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.seielect.com/catalog/sei-ravf.pdf,RES ARRAY 4 RES 33 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Stackpole Electronics Inc,,,
,EXB-38V150JV,,15,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 15 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-38V562JV,,5.6k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 5.6K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,CAY16-121J4LF,,120,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 120 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAY16-820J4LF,,82,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 82 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,EXB-38V680JV,,68,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 68 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-38V821JV,,820,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 820 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,CAY16-682J4LF,,6.8k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 6.8K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAY16-392J4LF,,3.9k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 3.9K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAY16-680J4LF,,68,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 68 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAY16-123J4LF,,12k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 12K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAY16-183J4LF,,18k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 18K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAY16-750J4LF,,75,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 75 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAY16-561J4LF,,560,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 560 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAY16-391J4LF,,390,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 390 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAY16-203J4LF,,20k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 20K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAY16-124J4LF,,120k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 120K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAY16-474J4LF,,470k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 470K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAY16-152J4LF,,1.5k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 1.5K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAY16-272J4LF,,2.7k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 2.7K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,EXB-38V563JV,,56k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 56K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-38V124JV,,120k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 120K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-38V183JV,,18k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 18K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-38V224JV,,220k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 220K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-38V270JV,,27,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 27 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-38V122JV,,1.2k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 1.2K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-38V123JV,,12k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 12K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-38V823JV,,82k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 82K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-38V392JV,,3.9k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 3.9K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-38V822JV,,8.2k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 8.2K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-38V474JV,,470k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 470K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-38V4R7JV,,4.7,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 4.7 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-38V273JV,,27k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 27K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-38V393JV,,39k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 39K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,CAY16-823J4LF,,82k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 82K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,YC164-JR-0727RL,,27,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 27 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,YC164-JR-07510RL,,510,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 510 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,YC164-JR-07180RL,,180,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 180 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,YC164-JR-075K1L,,5.1k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 5.1K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,YC164-JR-071ML,,1M,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 1M OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,YC164-JR-07120RL,,120,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 120 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,YC164-JR-07300RL,,300,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 300 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,YC164-JR-07560RL,,560,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 560 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,YC164-JR-071K2L,,1.2k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 1.2K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,YC164-JR-072K7L,,2.7k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 2.7K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,YC164-JR-07220KL,,220k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 220K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,YC164-JR-0724RL,,24,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 24 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,YC164-JR-07820RL,,820,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 820 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,YC164-JR-071K8L,,1.8k,±5%,,,1206 (3216 Metric) Convex Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 1.8K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
